card_id,name,official_card_code,product_id,collection_number,rarity_code,language,super_type,jp_scrydex_ref,en_scrydex_ref
CRD_5D9CED91492B4E768613,잠만보,BS2022011126,PRD_554AB5D7D5A440D0AA2A,077/071,CHR,KO,POKEMON,swsh10a_ja-77,swsh11tg-TG10
CRD_5D9E1E48807A4B839B95,돌핀맨 ex,BS2024008116,PRD_980F0BFCCDBB47558BFA,116/101,SR,KO,POKEMON,sv6_ja-116,sv6-193
CRD_5E2DD9D7EE3942628E86,괴력몬 EX,BS2015005088,PRD_D8F59899D45046079FE1,088/081,SR,KO,POKEMON,xy7_ja-88,xy7-90
CRD_5E4E70BF23AC40C7ACFF,게을킹 ex,BS2024017126,PRD_0CC50B878F5F40BAA824,126/106,SR,KO,POKEMON,sv8_ja-126,sv8-227
CRD_3B4B975E13F04C418F1C,시바,BS2021001080,PRD_FDDAB6E1AF8D49E6A224,080/070,SR,KO,TRAINER,swsh5i_ja-79,swsh5-158
CRD_799DF0D045214B7ABBDA,가라르 히히다루마 VMAX,,PRD_32C23D5FA71F45ADB572,113/100,HR,KO,POKEMON,swsh4_ja-113,swsh4-187
CRD_4CC81C78A11A4E46AD49,마기라스 V,BS2021001076,PRD_FDDAB6E1AF8D49E6A224,076/070,SR,KO,POKEMON,swsh5i_ja-76,swsh5-154
CRD_5E50FAE179C84F9C8755,대여르,BS2022001204,PRD_767E549F894445C98D52,204/184,CHR,KO,POKEMON,swsh8b_ja-204,swsh10tg-TG07
CRD_A0B7FEC7EBCC30F32231005D7A76B620,카나자와 피카츄,144/S-P,JP_PROMO_EXCLUSIVE,144/S-P,PR,JP,POKEMON,swshp_ja-144,
CRD_A20BEE66070640B39730,아머까오 VMAX,,PRD_AD7B5C4F802F4D64BE90,085/070,HR,KO,POKEMON,swsh5r_ja-85,swsh5-171
CRD_3DB07E020BC24EA1AB3B,해피너스 V,BS2021005052,PRD_EACC12D2E1D547E3ACE6,052/070,RR,KO,POKEMON,swsh6k_ja-52,swsh6-119
CRD_A59B08DC49AD4E5FBFA7,고동치는달 ex,BS2023021054,PRD_8E32996A2E964C128DBF,054/066,RR,KO,POKEMON,sv4k_ja-54,sv4-124
CRD_A690931A982740A4A1A5,고릴타,BS2020016205,PRD_595A32AA23664B6ABD92,205/190,S,KO,POKEMON,swsh4a_ja-205,swsh45sv-SV006
CRD_79FBECF1B0704D588D61,제르네아스,,PRD_156BB71C4F5A41C39521,089/083,AR,KO,POKEMON,m4_ja-89,NO_EN
CRD_E7F30E639D2045DEA1A4,두랄루돈 VMAX,,PRD_BCB8045CC957488BB992,082/067,HR,KO,POKEMON,swsh7d_ja-82,swsh7-219
CRD_5E8B9D8B826549B5BE0E,글레이시아 GX,BS2019002027,PRD_F0B2C76547E5479F8E65,027/150,RR,KO,POKEMON,sm8b_ja-27,sm5-39
CRD_5EC5DF045E124BF1ACA2,로켓단의 크로뱃 ex,BS2025006127,PRD_FA31487748A24EAF9EE3,127/098,SAR,KO,POKEMON,sv10_ja-127,sv10-234
CRD_5EE5BC37B7894924A235,입치트,BS2026001754,PRD_6F0F228947EF48919808,754/742,AR,KO,POKEMON,NO_JP,me2pt5-246
CRD_5EE6DC9AFBE242028F0F,지라치 EX,BS2013005079,PRD_258843B22E7940E8A2A6,079/076,SR,KO,TRAINER,bw9_ja-79,bw10-98
CRD_B0077688E0674FEE8A14,시바,,PRD_FDDAB6E1AF8D49E6A224,086/070,HR,KO,TRAINER,swsh5i_ja-86,swsh5-172
CRD_AF9E559EB5944BEFAAD8,앱솔,BS2023001191,PRD_B4F8E0D2E2414F1DBC9B,191/172,AR,KO,POKEMON,swsh12a_ja-191,swsh12pt5gg-GG16
CRD_B1236C0C76BB4236BEB2,히스이 대검귀 VSTAR,BS2022004136,PRD_B6A92B9A3823440F8F49,091/067,UR,KO,POKEMON,swsh9a_ja-91,swsh10-209
CRD_B11B7BA4E82A41EA95F8,대검귀,BS2025008104,PRD_53034524E98C4FE8BF8D,104/086,AR,KO,POKEMON,sv11w_ja-104,rsv10pt5-107
CRD_B13EADBBACFC415DBE7D,레지기가스 VSTAR,BS2023001125,PRD_B4F8E0D2E2414F1DBC9B,125/172,RRR,KO,POKEMON,swsh12a_ja-125,swsh12pt5-114
CRD_B253550B1F2740F395BE,베베솔트,BS2024001283,PRD_219AD0EF77CA4165AD0F,283/190,S,KO,POKEMON,sv4a_ja-283,sv4pt5-176
CRD_B3FA890225FF38CC4DBE123ABCCB9B93,판쵸 피카츄 (메가도쿄),098/XY-P,JP_PROMO_EXCLUSIVE,098/XY-P,PR,JP,POKEMON,xyp_ja-98,
CRD_2D3BEACE738C403A95FC,달코퀸 V,BS2021018011,PRD_3BEB5A9863D54FE7BE25,011/100,RR,KO,POKEMON,swsh8_ja-11,swsh8-21
CRD_B6F780670C514367833F,분떠도리,BS2026002081,PRD_B269D7FE35F74921BDB2,081/080,AR,KO,POKEMON,m3_ja-81,me3-89
CRD_58C2AC0BC35A4605B2A3,부르르룸,BS2024001301,PRD_219AD0EF77CA4165AD0F,301/190,S,KO,POKEMON,sv4a_ja-301,sv4pt5-193
CRD_BAC700F6596245A5A62A,매시붕 GX,BS2017011030,PRD_308E1F33050B4777988E,030/050,RR,KO,POKEMON,sm4s_ja-30,sm4-57
CRD_BC94D56140324F5E8B10,마디네,BS2025007138,PRD_D52A4B350D2344119847,138/086,AR,KO,POKEMON,sv11b_ja-138,zsv10pt5-132
CRD_BC7A6C4E12004FA0918B,쉐이미 V,BS2022002101,PRD_FA60964DC9AC4C999AC2,101/100,SR,KO,POKEMON,swsh9_ja-101,swsh9-152
CRD_5F9A15D40E55413889CB,클레이돌,,PRD_156BB71C4F5A41C39521,090/083,AR,KO,POKEMON,m4_ja-90,NO_EN
CRD_5F01EFF37F2B4265ACDD,줄뮤마,BS2025008111,PRD_53034524E98C4FE8BF8D,111/086,AR,KO,POKEMON,sv11w_ja-111,rsv10pt5-114
CRD_C00E1C8CFE15D51E795F88D9D5D14E94,판쵸 피카츄 (메가 캠페인),203/XY-P,JP_PROMO_EXCLUSIVE,203/XY-P,PR,JP,POKEMON,xyp_ja-203,
CRD_C2A3EBDFC3B244DDA1F7,전툴라 ex,BS2024012118,PRD_3C9C174C842D499D9A02,118/102,SR,KO,POKEMON,sv7_ja-118,sv7-159
CRD_5F1E0C24C1C64F5FB49E,세레비&이상해꽃 GX,BS2019001096,PRD_0D6AE93A1F194DF2AFCC,096/095,SR,KO,POKEMON,sm9_ja-96,sm9-159
CRD_5F4D4AC299E34809963A,흑마 버드렉스 VMAX,BS2021005037,PRD_EACC12D2E1D547E3ACE6,037/070,RRR,KO,POKEMON,swsh6k_ja-37,swsh6-75
CRD_C4A0597992A94A558267,글레이시아 V,BS2021007077,PRD_BD7FA21EB0B4407086A0,077/069,SR,KO,POKEMON,swsh6a_ja-77,swsh7-175
CRD_30FDE55BA54D445982F5,춤추새 GX,BS2019016035,PRD_26B8AEB977614902B314,035/095,RR,KO,POKEMON,sm12_ja-35,sm12-95
CRD_C69B5517FEEB4D75832B,하랑우탄,,PRD_0A7EE93DE4014CF7A4B6,092/076,UR,KO,POKEMON,swsh3a_ja-92,swsh4-199
CRD_5F8E8D482CEE40979BB4,후딘 ex,BS2024001075,PRD_219AD0EF77CA4165AD0F,075/190,RR,KO,POKEMON,sv4a_ja-75,svp-50
CRD_5FB16D1BB32E4BC8873F,쏘드라,BS2024011067,PRD_7293190A22224C0598D5,067/064,AR,KO,POKEMON,sv6a_ja-67,sv6pt5-67
CRD_5FB29A7CDA6A4F8698B4,요씽리스 VMAX,BS2021018086,PRD_3BEB5A9863D54FE7BE25,086/100,RRR,KO,POKEMON,swsh8_ja-86,swsh8-218
CRD_366F8C52670645088A5A,흑마 버드렉스 VMAX,BS2022001083,PRD_767E549F894445C98D52,083/184,RRR,KO,POKEMON,swsh8b_ja-83,swsh6-75
CRD_CB62AB154B714772BCC6,그린의 전략,BS2019017190,PRD_C50AF6B22D9843F5B112,190/173,SR,KO,TRAINER,sm12a_ja-193,NO_EN
CRD_CD08270B66B84F70A6EE,즈미,,PRD_EACC12D2E1D547E3ACE6,091/070,HR,KO,TRAINER,swsh6k_ja-91,swsh6-221
CRD_5FE253E42C974A6AB4E7,라이코 V,BS2023001218,PRD_B4F8E0D2E2414F1DBC9B,218/172,SAR,KO,POKEMON,swsh12a_ja-218,swsh12pt5gg-GG41
CRD_5FF7C03BB99345278E5E,에이스번 VMAX,BS2020004017,PRD_D785A25B9DFD4C32AE7C,017/070,RRR,KO,POKEMON,swsh1a_ja-17,swsh2-36
CRD_5FFCA0AB3BF4438A8D41,뮤 VMAX,BS2023001054,PRD_B4F8E0D2E2414F1DBC9B,054/172,RRR,KO,POKEMON,swsh12a_ja-54,swsh8-114
CRD_5FFCA95807BE4F5A9443,비리디온 GX,BS2018012061,PRD_AFDD781CB39B4FCD9356,061/060,SR,KO,TRAINER,sm7a_ja-61,sm8-197
CRD_941424BAD57545578C47,보만다 VMAX,,PRD_91D480C53D3248F79831,114/100,HR,KO,POKEMON,swsh3_ja-114,swsh3-194
CRD_600E014CD3CD4A00BD0B,무한다이노 VMAX,BS2020011065,PRD_91D480C53D3248F79831,065/100,RRR,KO,POKEMON,swsh3_ja-65,swsh3-117
CRD_3676B88FE7374BDBB1B2,뮤츠 ex,BS2023018001,PRD_C9C1E802DBE343E590F4,001/020,RR,KO,POKEMON,NO_JP,sv4-58
CRD_1550F9965A5248E99C97,리자몽 ex,BS2024009006,PRD_48F67037C46A4924A0B8,006/021,RR,KO,POKEMON,NO_JP,svp-196
CRD_D549C9C22E9C4E4C83D4,저승갓숭,BS2024001278,PRD_219AD0EF77CA4165AD0F,278/190,S,KO,POKEMON,sv4a_ja-278,sv4pt5-171
CRD_D543AC0888A542E78D35,얼음귀신 EX,BS2015006014,PRD_E658C5D993B042F88176,014/059,RR,KO,POKEMON,xy8b_ja-14,xy8-34
CRD_6033B85380BA4D14AE12,뮤 ex,BS2023014195,PRD_DAB43E31433041FC942F,195/165,SR,KO,POKEMON,sv2a_ja-195,sv3pt5-193
CRD_6048FC300CB84CADAB99,리자몽 EX,PR2015001169,PRD_5335DFBF031D4BA68337,,PR,KO,POKEMON,xyp_ja-213,xyp-XY29
CRD_606F71558BA8468DA1FE,어써러셔,BS2024001231,PRD_219AD0EF77CA4165AD0F,231/190,S,KO,POKEMON,sv4a_ja-231,sv4pt5-126
CRD_DDCF9A4843654499A109,타만타,BS2023020064,PRD_B7309AB1FDF64E4EA6B1,064/062,AR,KO,POKEMON,sv3a_ja-64,sv4-189
CRD_2261AA95080E4619A99E,네오라이트 V,BS2022002104,PRD_FA60964DC9AC4C999AC2,104/100,SR,KO,TRAINER,swsh9_ja-104,swsh9-155
CRD_608AF077FAB548EA89BD,볼케니온 V,BS2021004014,PRD_83E04A9A71A74A88AB44,014/070,RR,KO,POKEMON,swsh6h_ja-14,swsh6-25
CRD_60994F0DC5F242CA928F,릴리에의 삐삐 ex,BS2025001115,PRD_EC14FE47676E4D529FD0,115/100,SR,KO,POKEMON,sv9_ja-115,sv9-173
CRD_E708EA2A576B45D59B4D,로즈,,PRD_91D480C53D3248F79831,116/100,HR,KO,TRAINER,swsh3_ja-116,swsh3-196
CRD_60DCE63929FF4EDD9CEA,찬란한 가디안,BS2022011047,PRD_554AB5D7D5A440D0AA2A,027/071,K,KO,POKEMON,swsh10a_ja-27,swsh11-69
CRD_45F4859A17FA4968BCF6,딱구리 ex,BS2023014076,PRD_DAB43E31433041FC942F,076/165,RR,KO,POKEMON,sv2a_ja-76,sv3pt5-76
CRD_4D987972880E4502ACD0,가라르 산호르곤 V,BS2020011043,PRD_91D480C53D3248F79831,043/100,RR,KO,POKEMON,swsh3_ja-43,swsh35-21
CRD_EC4DDEF3D32C4E658D4C,뮤 V,BS2021018106,PRD_3BEB5A9863D54FE7BE25,106/100,SR,KO,POKEMON,swsh8_ja-106,swsh8-251
CRD_60F01E549A5F4ED5BCAB,피카츄,SVP000000126,PRD_FFB3A5A250584AA28007,,PR,KO,POKEMON,svp_ja-1,svp-27
CRD_6107CE7DBE884EAE9B22,보스의 지령(게치스),BS2023010092,PRD_FC339076828C45ED9BA0,092/073,SR,KO,TRAINER,sv1a_ja-95,sv2-248
CRD_F24BA2D7FF26428BA245,토네로스 EX,BS2012003073,PRD_D3C43A91C1D442598A5C,073/069,SR,KO,POKEMON,bw4_ja-73,bw5-108
CRD_F169403CBFD9431CAB8D,펄스멍 VMAX,BS2021018035,PRD_3BEB5A9863D54FE7BE25,035/100,RRR,KO,POKEMON,swsh8_ja-35,swsh8-104
CRD_F2A7696A982E40248FC6,주혜,BS2022008085,PRD_7DF9CF9792C3451BBA08,085/067,HR,KO,TRAINER,swsh10p_ja-83,swsh10-204
CRD_F42B7FFB1122449DB183,님피아 V,BS2021007040,PRD_BD7FA21EB0B4407086A0,040/069,RR,KO,POKEMON,swsh6a_ja-40,swsh7-74
CRD_378581C7E2764EC3A6BA,가라르 창파나이트,BS2020016263,PRD_595A32AA23664B6ABD92,263/190,S,KO,POKEMON,swsh4a_ja-263,swsh45sv-SV064
CRD_611E90329796471CB2D4,갈가부기 V,BS2020011026,PRD_91D480C53D3248F79831,026/100,RR,KO,POKEMON,swsh3_ja-26,swsh35-14
CRD_6136135AE22040079308,노보청 V,BS2022010040,PRD_FEBA8CBAF36B40D9850F,040/071,RR,KO,POKEMON,swsh10b_ja-40,pgo-40
CRD_F83111AEFA30449C80AA,제라오라 VSTAR,BS2023001220,PRD_B4F8E0D2E2414F1DBC9B,220/172,SAR,KO,POKEMON,swsh12a_ja-220,swsh12pt5gg-GG43
CRD_F801E713A8D1496791AC,메타그로스 VMAX,BS2021005050,PRD_EACC12D2E1D547E3ACE6,050/070,RRR,KO,POKEMON,swsh6k_ja-50,swsh6-113
CRD_F80B857CFE91CDEB4402E3E93F29B2CB,코이킹 고꼬 피카츄,,JP_PROMO_EXCLUSIVE,150/XY-P,PR,JP,POKEMON,xyp_ja-150,
CRD_FAA316C56DEC49B9BB70,백마 버드렉스 VMAX,,PRD_83E04A9A71A74A88AB44,085/070,HR,KO,POKEMON,swsh6h_ja-85,swsh6-203
CRD_618582EF6E874473AD9F,리피아 V,BS2021007070,PRD_BD7FA21EB0B4407086A0,070/069,SR,KO,POKEMON,swsh6a_ja-70,swsh7-166
CRD_5B5AD56134634293963C,루기아 ex,BS2024018097,PRD_58FB9039FC3548478196,097/175,RR,KO,POKEMON,NO_JP,sv8pt5-82
CRD_255CB9C1E0E948988562,잠만보 ex,BS2024018094,PRD_58FB9039FC3548478196,094/175,RR,KO,POKEMON,NO_JP,sv8pt5-76
CRD_621EC27A4FFC46AAA5B0,한카리아스 V,BS2022004124,PRD_B6A92B9A3823440F8F49,079/067,SR,KO,POKEMON,swsh9a_ja-79,swsh10-178
CRD_62382B166E0840719246,오리진 펄기아 V,BS2023001027,PRD_B4F8E0D2E2414F1DBC9B,027/172,RR,KO,POKEMON,swsh12a_ja-27,swsh10-39
CRD_6208A844312F4FCEA6A1,인텔리레온 VMAX,BS2020004023,PRD_D785A25B9DFD4C32AE7C,023/070,RRR,KO,POKEMON,swsh1a_ja-23,swsh2-50
CRD_6254B969E7A7449094FA,흉내내기 아가씨,BS2021008079,PRD_BCB8045CC957488BB992,079/067,SR,KO,TRAINER,swsh7d_ja-79,swsh7-200
CRD_62582500388642AD8992,그라에나,BS2026001753,PRD_6F0F228947EF48919808,753/742,AR,KO,POKEMON,NO_JP,me2pt5-243
CRD_62C3A4F356F74487824A,님피아 GX,BS2017013073,PRD_5DB928790C7E449C8459,073/114,RR,KO,POKEMON,sm4p_ja-73,sm2-92
CRD_62C8546C52084CE08D66,애버라스,BS2023015114,PRD_C017B01380CF490A9480,114/108,AR,KO,POKEMON,sv3_ja-114,sv3-203
CRD_62BDFC93B8524B53A057,다크펫 ex,BS2023007095,PRD_5AD4DD681C694EAC8DDA,095/078,SR,KO,POKEMON,sv1v_ja-95,sv1-229
CRD_635F799A0D2C4619893C,딩루 ex,BS2023012097,PRD_66FB8C2B312E46E081B1,097/071,UR,KO,POKEMON,sv2d_ja-97,sv2-275
CRD_63550D89E20048CA8259,뮤츠 VSTAR,BS2022010031,PRD_FEBA8CBAF36B40D9850F,031/071,RRR,KO,POKEMON,swsh10b_ja-31,pgo-31
CRD_627474F7EF5F4BDB9549,리피아 VSTAR,BS2023001210,PRD_B4F8E0D2E2414F1DBC9B,210/172,SAR,KO,POKEMON,swsh12a_ja-210,swsh12pt5gg-GG35
CRD_630A12E88A2C405CB9F3,지가르데 GX,BS2019002225,PRD_F0B2C76547E5479F8E65,225/150,SSR,KO,POKEMON,sm8b_ja-225,sma-SV65
CRD_63141A82DE9B4DB48A54,보만다 ex,BS2025001119,PRD_EC14FE47676E4D529FD0,119/100,SR,KO,POKEMON,sv9_ja-119,sv9-177
CRD_6287A3AF49C442799402,메가썬더볼트 ex,BS2025010077,PRD_86C30C87F04C465BA58C,077/063,SR,KO,POKEMON,m1s_ja-77,me1-158
CRD_634203B063A54BAD8C11,괴력몬,BS2010008029,PRD_90AA859558D449D4A776,29/40,HR,KO,POKEMON,dp6_ja-52,dp7-98
CRD_6396E1AD59084F64A801,딩루 ex,BS2023012094,PRD_66FB8C2B312E46E081B1,094/071,SAR,KO,POKEMON,sv2d_ja-94,sv2-263
CRD_626420F611AD49BAA98D,우락고래 ex,BS2025006032,PRD_FA31487748A24EAF9EE3,032/098,RR,KO,POKEMON,sv10_ja-32,sv10-65
CRD_5DF591EAB7B44D25AF5A,한카리아스 V,BS2022004087,PRD_B6A92B9A3823440F8F49,054/067,RR,KO,POKEMON,swsh9a_ja-54,swsh10-117
CRD_62A6B9CDD727412080D2,가라르의 동료들,BS2022001255,PRD_767E549F894445C98D52,255/184,SR,KO,TRAINER,swsh8b_ja-258,swsh12tg-TG23
CRD_6412506A2B9B42B895C2,대짱이 EX,PR2015001076,PRD_5335DFBF031D4BA68337,,PR,KO,POKEMON,xyp_ja-137,xyp-XY55
CRD_63C895F49C5A421D9548,따라큐 VMAX,BS2022001077,PRD_767E549F894445C98D52,077/184,RRR,KO,POKEMON,swsh8b_ja-77,swsh9-69
CRD_63C1890645A14E069576,텅비드 GX,BS2017012052,PRD_B9ABCB229FAD45509D71,052/050,SR,KO,POKEMON,sm4a_ja-52,sm4-103
CRD_64A023A4F1074382A6F7,매시붕 GX,BS2019002228,PRD_F0B2C76547E5479F8E65,228/150,SSR,KO,POKEMON,sm8b_ja-228,sma-SV68
CRD_63F5B0FD4B07476CB192,파오젠 ex,BS2023011085,PRD_514C148400944D8AA72F,085/071,SR,KO,POKEMON,sv2p_ja-85,sv2-236
CRD_0EF858A4F6FE457E848E,굽이치는물결 ex,BS2024004086,PRD_171222A74859484783EB,086/071,SR,KO,POKEMON,sv5k_ja-86,sv5-189
CRD_646451564B014C19BB2E,피카츄 EX,BS2016009107,PRD_E8E7DDCB3A754A04BC5A,107/100,SR,KO,POKEMON,cp6_ja-94,xyp-XY124
CRD_64904033464E4C1DA53B,사구아로,BS2023012091,PRD_66FB8C2B312E46E081B1,091/071,SR,KO,TRAINER,sv2d_ja-90,sv2-255
CRD_63B80E0E81474366B192,고디탱,BS2025008121,PRD_53034524E98C4FE8BF8D,121/086,AR,KO,POKEMON,sv11w_ja-121,rsv10pt5-124
CRD_63D4879876974E509121,카디나르마 ex,BS2023021015,PRD_8E32996A2E964C128DBF,015/066,RR,KO,POKEMON,sv4k_ja-15,sv4-27
CRD_64D59B5F08A74343BAD0,피죤투 ex,BS2023015128,PRD_C017B01380CF490A9480,128/108,SR,KO,POKEMON,sv3_ja-128,sv3-217
CRD_6399B03EC1A54922BB8C,들눈해,BS2024001206,PRD_219AD0EF77CA4165AD0F,206/190,S,KO,POKEMON,sv4a_ja-206,sv4pt5-105
CRD_641A3A941D1A424C84B3,기기기어르,BS2025008148,PRD_53034524E98C4FE8BF8D,148/086,AR,KO,POKEMON,sv11w_ja-148,zsv10pt5-141
CRD_6424F4FA8DB0409195E6,라프라스 ex,BS2024012117,PRD_3C9C174C842D499D9A02,117/102,SR,KO,POKEMON,sv7_ja-117,sv7-158
CRD_649DBF44700540B8A098,콩알뚜기,BS2025014082,PRD_DD94FB8DCB7C4A129478,082/080,AR,KO,POKEMON,m2_ja-82,me2-96
CRD_64E058D69CF943F5B6C0,벼리짱,BS2023012077,PRD_66FB8C2B312E46E081B1,077/071,AR,KO,POKEMON,sv2d_ja-77,sv2-217
CRD_663C98F6109848CD9597,이브이 GX,BS2019000018,PRD_84AD0AAADD6A491990EE,018/038,RR,KO,POKEMON,NO_JP,smp-SM175
CRD_672B4D1A3B27458F9805,가디안 ex,BS2023006101,PRD_ED1CAC91B03F4EAD86F7,101/078,SAR,KO,POKEMON,sv1s_ja-101,sv1-245
CRD_64EA988E405547A794C3,약어리 GX,BS2019017174,PRD_C50AF6B22D9843F5B112,174/173,SR,KO,POKEMON,sm12a_ja-174,NO_EN
CRD_667E09D4457B4159ACB6,비파,BS2024004090,PRD_171222A74859484783EB,090/071,SR,KO,TRAINER,sv5k_ja-91,sv5-199
CRD_6586202DC9F2442E92B7,손지브림,BS2020016254,PRD_595A32AA23664B6ABD92,254/190,S,KO,POKEMON,swsh4a_ja-254,swsh45sv-SV055
CRD_5592B918549340D29D73,크로뱃,,PRD_156BB71C4F5A41C39521,091/083,AR,KO,POKEMON,m4_ja-91,NO_EN
CRD_66EF57E1FAC943AEA97D,렌트라,BS2024001242,PRD_219AD0EF77CA4165AD0F,242/190,S,KO,POKEMON,sv4a_ja-242,sv4pt5-137
CRD_656BC340421641E5A050,독수의 함정,BS2019003063,PRD_B4B304E3BD094584B09E,063/055,SR,KO,TRAINER,sm9a_ja-63,sm10-211
CRD_65DE95DF80D94E05A42A,이상해꽃 EX,BS2014001001,PRD_53EB7B68B0224C239C02,001/060,RR,KO,POKEMON,xy1x_ja-1,xy1-1
CRD_6601BE7A1DE143349FA6,히스이 포푸니크 V,BS2022008044,PRD_7DF9CF9792C3451BBA08,044/067,RR,KO,POKEMON,swsh10p_ja-44,swsh10-94
CRD_6622C5C878F244828DA2,어리짱,BS2023012076,PRD_66FB8C2B312E46E081B1,076/071,AR,KO,POKEMON,sv2d_ja-76,sv2-216
CRD_6657C5F9E27145AA9961,메가픽시 ex,BS2026002112,PRD_B269D7FE35F74921BDB2,112/080,SAR,KO,POKEMON,m3_ja-112,me3-119
CRD_669F982DB44549EFB5E2,견고라스 EX,PR2015001117,PRD_5335DFBF031D4BA68337,,PR,KO,POKEMON,xyp_ja-133,xyp-XY70
CRD_66AB3EEC58944846BD32,멀레인,BS2019005061,PRD_F47B27397A4F495BA9FE,061/054,SR,KO,TRAINER,sm9b_ja-62,sm10-212
CRD_6758A956D73C4F90BE9F,저지맨,BS2018012065,PRD_AFDD781CB39B4FCD9356,065/060,SR,KO,TRAINER,sm7a_ja-66,sm8-209
CRD_67CFE01AE03E495B9FB2,블루의 탐색,BS2019017195,PRD_C50AF6B22D9843F5B112,195/173,SR,KO,TRAINER,sm12a_ja-196,NO_EN
CRD_67DCCA6B98564C55A6CD,파라블레이즈 ex,BS2024019203,PRD_D26383A636BE42F09D6B,203/187,SAR,KO,POKEMON,sv8a_ja-203,sv8pt5-147
CRD_67F29079C11444D7B0CA,킹드라 ex,BS2026001154,PRD_6F0F228947EF48919808,154/742,RR,KO,POKEMON,sv6a_ja-12,sv6pt5-12
CRD_683F3F874CB848EF94C4,돌핀맨 ex,BS2024019046,PRD_D26383A636BE42F09D6B,046/187,RR,KO,POKEMON,sv8a_ja-46,svp-126
CRD_68750CA7D67B49579E22,히스이 붐볼 V,BS2022011127,PRD_554AB5D7D5A440D0AA2A,078/071,SR,KO,POKEMON,swsh10a_ja-78,swsh11-172
CRD_69B4BC1CEE69492C85A9,세레나,BS2022016090,PRD_0C8B6847314E495B9C8E,090/068,HR,KO,TRAINER,swsh11a_ja-89,swsh12-207
CRD_690D9691BB90458E8645,샤로다 VSTAR,BS2022016092,PRD_0C8B6847314E495B9C8E,092/068,UR,KO,POKEMON,swsh11a_ja-92,swsh12-210
CRD_6967F2866EC341D1B5A5,고동치는달 ex,BS2024019218,PRD_D26383A636BE42F09D6B,218/187,SAR,KO,POKEMON,sv8a_ja-218,sv8pt5-162
CRD_6867ED7294D14913A168,주박사,BS2013003055,PRD_815E43D10B08494B9B51,055/051,SR,KO,TRAINER,bw8t_ja-55,bw9-116
CRD_899C71FEF9DC4CDFB0EF,메탕,,PRD_156BB71C4F5A41C39521,092/083,AR,KO,POKEMON,m4_ja-92,NO_EN
CRD_68FF087ED5984A63BAE9,피카츄 ex,BS2024017122,PRD_0CC50B878F5F40BAA824,122/106,SR,KO,POKEMON,sv8_ja-122,sv8-219
CRD_6844172254A344548A6C,코르니,BS2014003102,PRD_48B06855BF394BE69706,102/096,SR,KO,TRAINER,xy3_ja-102,xy3-111
CRD_684A3F96ECB64020B759,마그카르고 ex,BS2024007080,PRD_965FA5E5CD004C97AE74,080/066,SR,KO,POKEMON,sv5a_ja-80,sv6-191
CRD_685FD3A30CD4473393DD,펄기아 GX,BS2018002045,PRD_F201E3D7E4F640C7847E,045/066,RR,KO,POKEMON,sm5m_ja-45,sm5-101
CRD_6879A3B2FF474EFAABAA,위대한엄니 ex,BS2024001330,PRD_219AD0EF77CA4165AD0F,330/190,SSR,KO,POKEMON,sv4a_ja-330,svp-72
CRD_68DB6AC7C4BB4ACD92ED,N의 레시라무,BS2025001109,PRD_EC14FE47676E4D529FD0,109/100,AR,KO,POKEMON,sv9_ja-109,sv9-167
CRD_694BA62B745A4D1E9025,레시라무&리자몽 GX,BS2019007097,PRD_BDAF39161DD0442B99F6,097/095,SR,KO,POKEMON,sm10_ja-97,smp-SM201
CRD_69525AAF5E3C4C99AB79,난천의 한카리아스 ex,BS2025005087,PRD_66A71505B24242AD9875,087/063,SAR,KO,POKEMON,sv9a_ja-87,sv10-232
CRD_69C72795CBC8432A90DC,야돈,BS2023007082,PRD_5AD4DD681C694EAC8DDA,082/078,AR,KO,POKEMON,sv1v_ja-82,sv1-204
CRD_69C818D4E150495ABB8B,레쿠쟈 EX,BS2015004085,PRD_9B9032EBA3C24F1ABA5C,085/078,SR,KO,POKEMON,xy6_ja-85,xy6-104
CRD_69FF1CDC2254489A8E2D,쏘콘 ex,BS2023012005,PRD_66FB8C2B312E46E081B1,005/071,RR,KO,POKEMON,sv2d_ja-5,sv2-5
CRD_6A49D65CBD7D467DA753,돌헨진 V,BS2020002064,PRD_7CCB63858C7E43A287F2,064/060,SR,KO,POKEMON,swsh1w_ja-64,swsh1-193
CRD_6A05AC4797764140A0D5,파비코리,BS2023001194,PRD_B4F8E0D2E2414F1DBC9B,194/172,AR,KO,TRAINER,swsh12a_ja-194,swsh12pt5gg-GG19
CRD_6A6D79F1AA404CF998CD,그우린차 ex,BS2024007089,PRD_965FA5E5CD004C97AE74,089/066,SAR,KO,POKEMON,sv5a_ja-89,sv6-210
CRD_6A23462E4F984F01BBC8,카디나르마,BS2024001218,PRD_219AD0EF77CA4165AD0F,218/190,S,KO,POKEMON,sv4a_ja-218,sv4pt5-115
CRD_6A047CD751384F969D65,코터스 V,BS2020003006,PRD_FC1A7B5927A44298A2A2,006/060,RR,KO,POKEMON,swsh1h_ja-6,swsh1-24
CRD_6A29DC1A64574E9A92BE,다태우지네 V,BS2020016027,PRD_595A32AA23664B6ABD92,027/190,RR,KO,POKEMON,swsh4a_ja-27,swsh3-33
CRD_6A6020158B7D48B6851C,나무킹 EX,BS2015005007,PRD_D8F59899D45046079FE1,007/081,RR,KO,POKEMON,xy7_ja-7,xy7-7
