card_id,card_name,rarity,collection_number,snkrdunk_apparel_id,scrydex_raw_krw,scrydex_psa10_krw,scrydex_psa9_krw,raw_to_psa10_ratio,raw_to_psa9_ratio,psa10_to_psa9_ratio,psa10_to_raw_ratio,psa9_to_raw_ratio,snk_A_basis,snk_selected_A_krw,snk_A_n,scrydex_raw_to_snk_A_ratio,ladder_violation,action_status,notes,replacement_confidence,floor_suspect
CRD_9AEA1A49E1136BF4033C,,,,,1014,69689,40578,0.015,0.025,1.717,68.73,40.02,NO_MAP,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_9B32F91113364341A405,구르데,S,209/190,,1029,22935,3058,0.045,0.336,7.5,22.29,2.97,NO_MAP,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_9B35454E9FAA4465BC23,콩둘기,AR,153/086,608521,23216,94473,26972,0.246,0.861,3.503,4.07,1.16,A_3M,9500,1,2.444,SNK_DIVERGENCE_HIGH,REVIEW_SNK_THIN,,REVIEW_REPLACE,Y
CRD_9B57B62C08254A7582BA,화강돌,S,263/190,,2566,44051,15260,0.058,0.168,2.887,17.17,5.95,NO_MAP,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_9BA6F88491964B2489ED,데덴네 GX,SR,057/055,104642,29961,51436,24159,0.582,1.24,2.129,1.72,0.81,A_3M,42750,1,0.701,RAW_OVER_PSA9,REVIEW_SNK_THIN,,KEEP,
CRD_9BE58FA4A9F6422D96ED,음번 ex,RR,058/071,,492,20895,,0.024,,,42.47,,NO_MAP,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_9C10318D36A044519EB6,뮤츠 EX,RR,052/100,106318,46094,366353,27242,0.126,1.692,13.448,7.95,0.59,NONE,,0,,RAW_OVER_PSA9,KEEP_SCRYDEX,,KEEP,
CRD_9C111FFCAB0E4282A578,드래펄트 ex,RR,081/101,,522,29216,,0.018,,,55.97,,NO_MAP,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_9C12DFB82488442E9159,피죤투 ex,RR,139/190,160950,507,44360,,0.011,,,87.5,,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_9C3BF0A3D4544A87AE5F,찌리비크,S,251/190,,1567,35137,15290,0.045,0.102,2.298,22.42,9.76,NO_MAP,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_9C5270DA79DC45DF87E7,앱솔 ex,SR,126/108,132271,4840,52828,27981,0.092,0.173,1.888,10.91,5.78,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_9C6FB71861F94FB98F11,라이코 EX,SR,071/069,91622,76824,1404987,297914,0.055,0.258,4.716,18.29,3.88,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_9C72C2A7A6AE408EADCE,메가루카리오 ex,RR,092/193,730136,538,47783,21410,0.011,0.025,2.232,88.82,39.8,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_9CD4BE7C890148EC8776,고릴타 V,RR,009/190,144363,568,39793,,0.014,,,70.06,,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_9CED595A24FE40AEBE4A,오거폰 우물의 가면 ex,RR,224/742,466330,415,41452,,0.01,,,99.88,,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_9CFBBAADBD4644919823,무한다이노 VMAX,RRR,110/184,,1168,54173,,0.022,,,46.38,,NO_MAP,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_9D03992C0F05472AB893,라쥬르네,SR,156/150,100070,61359,143739,50786,0.427,1.208,2.83,2.34,0.83,NONE,,0,,RAW_OVER_PSA9,KEEP_SCRYDEX,,KEEP,
CRD_9D2832A4A3F849E4BB06,암스타 V,SR,100/098,100557,2858,45593,,0.063,,,15.95,,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_9D58E4813F2E44F48F9B,밀로틱 ex,SR,121/106,418747,3995,55977,21972,0.071,0.182,2.548,14.01,5.5,A_1M,14250,1,0.28,RAW_STALE_LOW;SNK_DIVERGENCE_LOW,MAPPING_REVIEW,,MAPPING_REVIEW,
CRD_9D5FE568CAD14D749F5B,야돈&고라파덕 GX,SR,096/094,104592,399485,1227620,247762,0.325,1.612,4.955,3.07,0.62,A_1M,574750,5,0.695,RAW_OVER_PSA9,REPLACE_WITH_SNK_A,,KEEP,
CRD_9D7E49141F244802BAB2,렌트라 ex,RR,246/742,252097,568,50953,47201,0.011,0.012,1.079,89.71,83.1,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_9DE6CF5F7FF3427298C7,레트라,AR,092/080,753260,2827,69468,,0.041,,,24.57,,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_9E3FF9A0219649098877,팔데아 켄타로스,S,223/190,,1997,32782,,0.061,,,16.42,,NO_MAP,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_9E40D9EE7D9844C4868B,레지드래고 V,RR,076/098,100552,615,94619,,0.006,,,153.85,,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_9EB378594AD7F975D818,,,,,568,57521,,0.01,,,101.27,,NO_MAP,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_9EC2FDEB07C043AC8403,브리가론 BREAK,RR,015/131,389992,4225,764510,,0.006,,,180.95,,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_9EC31C68BA49485F819E,던지미,AR,134/086,608504,5101,58928,16030,0.087,0.318,3.676,11.55,3.14,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_9F16F13DF68C4204B8EF,메가라티아스 ex,RR,049/063,628170,630,39911,17247,0.016,0.037,2.314,63.35,27.38,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_9F22D144C3944837A628,흉내내,S,262/190,,2243,45806,,0.049,,,20.42,,NO_MAP,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_9F31701D86B049C6865C,마피티프,S,296/190,,1275,21276,,0.06,,,16.69,,NO_MAP,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_9F67BA0A6712493A867F,자포코일 ex,SR,093/078,110913,1828,35978,,0.051,,,19.68,,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_9F78C4AD792F4C16A076,아이앤트 ex,SR,119/106,418745,1629,44693,16070,0.036,0.101,2.781,27.44,9.86,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_9F8FFB7BF27D8094E176,,,,,4072,41192,,0.099,,,10.12,,NO_MAP,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_9FA75D54C4294BA2BBBB,히스이 대검귀 VSTAR,RRR,087/172,103075,876,47496,29418,0.018,0.03,1.615,54.22,33.58,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_9FAFB1939CF44F30ACE6,암멍이,CHR,202/184,126704,4563,66323,76971,0.069,0.059,0.862,14.53,16.87,NONE,,0,,GRADED_INVERSION;RAW_STALE_LOW,KEEP_SCRYDEX,,KEEP,
CRD_A015A394F46844D180E4,케르디오 ex,SR,161/086,608599,2366,36567,13761,0.065,0.172,2.657,15.46,5.82,A_3M,9500,1,0.249,RAW_STALE_LOW;SNK_DIVERGENCE_LOW,MAPPING_REVIEW,,MAPPING_REVIEW,Y
CRD_A045FBD15C434CEA9670,리자몽 ex,RR,066/108,132211,5224,100801,37314,0.052,0.14,2.701,19.3,7.14,A_3M,9500,1,0.55,RAW_STALE_LOW,REVIEW_SNK_THIN,,LADDER_INFO_ONLY,Y
CRD_A04FE8D9C75D4F5EAF0C,히스이 블레이범 VSTAR,RRR,029/067,139648,1214,45156,21303,0.027,0.057,2.12,37.2,17.55,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_A0A34021C9D745B4A3EF,강석,SR,085/066,151708,2551,32049,15489,0.08,0.165,2.069,12.56,6.07,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_A0F533475FB645238571,이상해꽃&주리비얀 GX,SR,066/064,104573,84491,377882,117566,0.224,0.719,3.214,4.47,1.39,A_3M,188100,1,0.449,SNK_DIVERGENCE_LOW,REVIEW_SNK_THIN,,REVIEW_REPLACE,
CRD_A10639DEF1044108891B,팬텀 EX,RR,048/131,390544,69142,1296114,74922,0.053,0.923,17.3,18.75,1.08,A_3M,370500,1,0.187,RAW_STALE_LOW;SNK_DIVERGENCE_LOW,MAPPING_REVIEW,,MAPPING_REVIEW,
CRD_A12C9EE7BBA246C489B7,님피아 VMAX,RRR,041/069,141687,6138,89494,37520,0.069,0.164,2.385,14.58,6.11,A_1M,9500,7,0.646,RAW_STALE_LOW,REPLACE_WITH_SNK_A,,LADDER_INFO_ONLY,Y
CRD_A14B9AB5F1C8622F9CB1,,,,,599,38347,18390,0.016,0.033,2.085,64.02,30.7,NO_MAP,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_A180773A019F4C8BA2B4,드래펄트 V,RR,088/190,,860,59708,,0.014,,,69.43,,NO_MAP,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_A19450B9771AF13689F1,,,,,722,51678,26124,0.014,0.028,1.978,71.58,36.18,NO_MAP,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_A23AE6A8E89D4058AA29,피카츄,SM-P,022/SM-P,,56850,640571,39654,0.089,1.434,16.154,11.27,0.7,NO_MAP,,0,,RAW_OVER_PSA9;RAW_STALE_LOW,KEEP_SCRYDEX,,KEEP,
CRD_A2686BFC7EE14D7788F6,로켓단의 닥트리오,AR,206/193,730943,3749,74272,25560,0.05,0.147,2.906,19.81,6.82,A_1M,9500,2,0.395,RAW_STALE_LOW;SNK_DIVERGENCE_LOW,REVIEW_SNK_THIN,,REVIEW_REPLACE,Y
CRD_A26B2D231CB94EECBAE3,다크펫 GX,RR,031/066,391764,5455,61268,,0.089,,,11.23,,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_A2809ACDAA524CC6B457,야청,HR,118/100,101651,63533,97337,19886,0.653,3.195,4.895,1.53,0.31,NONE,,0,,RAW_OVER_PSA9,KEEP_SCRYDEX,,KEEP,
CRD_A2846300EA0942BBBD3C,M전룡 EX,SR,086/081,385525,23047,891758,328600,0.026,0.07,2.714,38.69,14.26,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_A2BF0189A7944E14A265,밀로틱 V,SR,099/096,145427,20696,65656,16919,0.315,1.223,3.881,3.17,0.82,NONE,,0,,RAW_OVER_PSA9,KEEP_SCRYDEX,,KEEP,
CRD_A2D5C36D69B54AE9834C,블래키 GX,RR,037/060,106181,28271,480864,71959,0.059,0.393,6.682,17.01,2.55,A_1M,142490,11,0.198,RAW_STALE_LOW;SNK_DIVERGENCE_LOW,MAPPING_REVIEW,,MAPPING_REVIEW,
CRD_A2E2C941F5B941E8996D,수련의 돌봄,SR,087/066,221942,5224,62427,31834,0.084,0.164,1.961,11.95,6.09,A_3M,23750,1,0.22,RAW_STALE_LOW;SNK_DIVERGENCE_LOW,MAPPING_REVIEW,,MAPPING_REVIEW,
CRD_A313B53B087D4A94B80A,쥬피썬더 V,RR,130/414,112523,1875,73645,23998,0.025,0.078,3.069,39.28,12.8,A_3M,9500,1,0.197,RAW_STALE_LOW;SNK_DIVERGENCE_LOW,MAPPING_REVIEW,,MAPPING_REVIEW,Y
CRD_A371FDE27863442B9247,석탄산,S,268/190,,2213,35186,,0.063,,,15.9,,NO_MAP,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_A3B4ED53661A41AD9BE6,티고라스,AR,089/080,753309,4410,108537,53516,0.041,0.082,2.028,24.61,12.14,A_3M,9500,1,0.464,RAW_STALE_LOW;SNK_DIVERGENCE_LOW,REVIEW_SNK_THIN,,REVIEW_REPLACE,Y
CRD_A3C2192851584CFC8246,소도와 실디,SR,267/184,126524,3073,43470,13761,0.071,0.223,3.159,14.15,4.48,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_A4182C43172645D6AA8D,아세로라의 장난,SR,085/063,664122,6115,89608,20764,0.068,0.295,4.316,14.65,3.4,A_1M,17100,38,0.358,RAW_STALE_LOW;SNK_DIVERGENCE_LOW,REPLACE_WITH_SNK_A,,STRONG_REPLACE,
CRD_A427D3F18204D2955D21,,,,,28348,128066,16929,0.221,1.675,7.565,4.52,0.6,NO_MAP,,0,,RAW_OVER_PSA9,KEEP_SCRYDEX,,KEEP,
CRD_A45225946385449CBE53,제라오라 V,RR,024/070,141888,1321,91741,15290,0.014,0.086,6.0,69.45,11.57,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_A4815295611D6BD8CF43,,,,,4164,74942,33842,0.056,0.123,2.214,18.0,8.13,NO_MAP,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_A497F0378C1349F19C8B,에이스번 ex,RR,139/742,318854,568,34097,22737,0.017,0.025,1.5,60.03,40.03,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_A4B8753A4E844EE09CBA,로켓단의 파이어 ex,RR,015/098,560968,676,56421,28960,0.012,0.023,1.948,83.46,42.84,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_A4DBE3E0E159125E3B57,,,,,3519,213513,34765,0.016,0.101,6.142,60.67,9.88,NO_MAP,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_A4F869F470ED469F8FDF,스트린더,S,246/190,,1321,34984,19877,0.038,0.066,1.76,26.48,15.05,NO_MAP,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_A502FAAAF5E44D6EB6F0,갑주무사 GX,RR,008/150,112745,2796,,26758,,0.104,,,9.57,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_A5262AA512774BD48654,오거폰 벽록의 가면 ex,SR,114/101,256066,3565,46666,24327,0.076,0.147,1.918,13.09,6.82,A_3M,9500,1,0.375,RAW_STALE_LOW;SNK_DIVERGENCE_LOW,REVIEW_SNK_THIN,,REVIEW_REPLACE,Y
CRD_A54C3A0567954337AFBE,찌로꼬치,S,230/190,,2827,75095,19886,0.038,0.142,3.776,26.56,7.03,NO_MAP,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_A55C953959164A8EBF09,히스이 윈디,CHR,075/071,126698,6108,73444,16538,0.083,0.369,4.441,12.02,2.71,A_1M,9500,2,0.643,RAW_STALE_LOW,REVIEW_SNK_THIN,,LADDER_INFO_ONLY,Y
CRD_A59B08DC49AD4E5FBFA7,고동치는달 ex,RR,054/066,138252,538,48317,,0.011,,,89.81,,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_A5A4F5FFC9A3433F8793,빈티나,AR,110/106,408338,5024,62078,24154,0.081,0.208,2.57,12.36,4.81,A_3M,9500,1,0.529,RAW_STALE_LOW,REVIEW_SNK_THIN,,LADDER_INFO_ONLY,Y
CRD_A5AE23F47A2B49218CB4,대코파스,AR,088/080,753308,2074,67826,28287,0.031,0.073,2.398,32.7,13.64,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_A5B83823B6344946A314,피카츄 ex,SAR,132/106,408333,322676,1067268,549931,0.302,0.587,1.941,3.31,1.7,A_1M,855000,28,0.377,SNK_DIVERGENCE_LOW,REPLACE_WITH_SNK_A,,STRONG_REPLACE,
CRD_A5BC4873149245CAB6B3,바닥트리오 ex,RR,025/071,180165,399,18536,10708,0.022,0.037,1.731,46.46,26.84,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_A5D2567F7CE3427BA8CF,종길,SR,087/066,152786,1782,40473,9174,0.044,0.194,4.412,22.71,5.15,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_A5FA3E3050F046ACB362,요가램,AR,207/193,730944,2535,71000,28760,0.036,0.088,2.469,28.01,11.35,A_1M,9500,1,0.267,RAW_STALE_LOW;SNK_DIVERGENCE_LOW,MAPPING_REVIEW,,MAPPING_REVIEW,Y
CRD_A60634103BDB41F18C31,돌헨진,S,274/190,,2443,27535,,0.089,,,11.27,,NO_MAP,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_A6097CD29C7E4A2C9ACE,보스의 지령(태홍),SR,246/172,105560,4901,62369,1514,0.079,3.237,41.195,12.73,0.31,A_1M,17100,2,0.287,RAW_OVER_PSA9;RAW_STALE_LOW;SNK_DIVERGENCE_LOW,MAPPING_REVIEW,,MAPPING_REVIEW,
CRD_A69A3C32BD2A4EA590C3,모토마 ex,RR,051/064,379008,476,33279,28807,0.014,0.017,1.155,69.91,60.52,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_A6CB88032E43434B998F,메가플라엣테 ex,SR,099/083,776350,8282,182797,,0.045,,,22.07,,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_A6E16EBEE75C492DA24E,바다그다,AR,081/078,110908,23047,130736,17706,0.176,1.302,7.384,5.67,0.77,A_1M,9500,3,2.426,RAW_OVER_PSA9;SNK_DIVERGENCE_HIGH,REVIEW_SNK_THIN,,REVIEW_REPLACE,Y
CRD_A6FB671794764AE49A66,모단단게,AR,107/102,318879,2412,54444,15091,0.044,0.16,3.608,22.57,6.26,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_A71CDBCAB7AB42309937,레지에레키 V,SR,101/098,100558,3780,39831,9174,0.095,0.412,4.342,10.54,2.43,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_A73E9FF2F0254E999421,페라페,AR,081/071,186429,4502,93519,28297,0.048,0.159,3.305,20.77,6.29,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_A7955AC1C4F2421B940F,백마 버드렉스 VMAX,RRR,028/070,,1198,45678,15297,0.026,0.078,2.986,38.13,12.77,NO_MAP,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_A7F47D7A90F24520988F,심향의 칠색조 ex,RR,020/063,518766,545,34680,19761,0.016,0.028,1.755,63.63,36.26,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_A807FE059D28421A9D89,박사의 연구(투로박사),SR,099/078,110934,2597,47190,19816,0.055,0.131,2.381,18.17,7.63,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_A81F66DC2106497F8D12,육파리,AR,068/066,146994,3488,54692,22204,0.064,0.157,2.463,15.68,6.37,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_A82AA6D16570455DA915,둔타,AR,198/193,731014,2904,64230,22418,0.045,0.13,2.865,22.12,7.72,A_1M,9500,1,0.306,RAW_STALE_LOW;SNK_DIVERGENCE_LOW,MAPPING_REVIEW,,MAPPING_REVIEW,Y
CRD_A82C4C53C3004C17A955,레지드래고 VSTAR,RRR,077/098,100553,891,43761,19877,0.02,0.045,2.202,49.11,22.31,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_A87D1D76614640AC9160,M피죤투 EX,RR,065/100,106659,59400,139134,32038,0.427,1.854,4.343,2.34,0.54,NONE,,0,,RAW_OVER_PSA9,KEEP_SCRYDEX,,KEEP,
CRD_A891C8ACBE5B4F3F8F48,스이쿤 GX,RR,028/095,335095,5055,74331,20881,0.068,0.242,3.56,14.7,4.13,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_A89A6F539FAC4AC7ADA2,무쇠무인 ex,SR,080/066,152768,2612,69620,16783,0.038,0.156,4.148,26.65,6.43,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_A8B5785909B448EBB9B7,펌킨인 ex,SR,100/083,776351,3303,,,,,,,,A_3M,13775,1,0.24,SNK_DIVERGENCE_LOW,MAPPING_REVIEW,,MAPPING_REVIEW,
CRD_A92DDFDA2A8542FDA6F0,월로,SR,248/172,105531,2136,55374,26926,0.039,0.079,2.057,25.92,12.61,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_A9971F75407F4A80908E,히스이 조로아크 VSTAR,RRR,129/172,103046,968,31652,8964,0.031,0.108,3.531,32.7,9.26,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_A99D593C22354D17A334,메가눈설왕 ex,RR,018/063,659267,492,61757,20672,0.008,0.024,2.987,125.52,42.02,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_A9AEC318816D44429B63,음번 V,RR,321/414,141501,1291,100059,,0.013,,,77.51,,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_A9D7A6D3DC694E4280F3,사철록,AR,073/071,184141,27119,95332,41299,0.284,0.657,2.308,3.52,1.52,A_1M,83600,2,0.324,SNK_DIVERGENCE_LOW,MAPPING_REVIEW,,MAPPING_REVIEW,
CRD_A9DF06F1FA7544AD83E2,나인테일 ex,RR,038/165,127834,814,134569,15260,0.006,0.053,8.818,165.32,18.75,A_3M,9500,1,0.086,RAW_STALE_LOW;SNK_DIVERGENCE_LOW,MAPPING_REVIEW,,MAPPING_REVIEW,Y
CRD_AA3AA58E730E469981E5,독케일,AR,195/193,731013,2320,58796,24052,0.039,0.096,2.445,25.34,10.37,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_AA42D1C0CC194B35AB8C,트래피더 ex,SR,091/078,110930,1629,44632,,0.036,,,27.4,,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_AA4A41F8F67F4044A169,레쿠쟈 EX,PR,,411767,39180,2542795,,0.015,,,64.9,,A_1M,712500,5,0.055,RAW_STALE_LOW;SNK_DIVERGENCE_LOW,MAPPING_REVIEW,,MAPPING_REVIEW,
CRD_AA56EE51E5024865B7F9,제르네아스 EX,SR,063/060,108510,69142,250935,33638,0.276,2.055,7.46,3.63,0.49,NONE,,0,,RAW_OVER_PSA9,KEEP_SCRYDEX,,KEEP,
CRD_AA70617DE38A4AB8A0AC,줄뮤마,AR,072/066,151706,4348,64661,13761,0.067,0.316,4.699,14.87,3.16,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_AA80CBBC30D44512BB73,태권왕의 수련,SR,221/193,730946,1629,69494,13792,0.023,0.118,5.039,42.66,8.47,A_3M,9500,4,0.171,RAW_STALE_LOW;SNK_DIVERGENCE_LOW,MAPPING_REVIEW,,MAPPING_REVIEW,Y
CRD_AB63174A5154445782F6,호브의 우르,AR,112/100,502987,1844,60448,27479,0.031,0.067,2.2,32.78,14.9,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_ABB584CF354344D0820F,팬텀 ex,RR,445/742,180170,7559,90908,44076,0.083,0.171,2.063,12.03,5.83,A_3M,10925,7,0.692,RAW_STALE_LOW,REPLACE_WITH_SNK_A,,LADDER_INFO_ONLY,
CRD_ABBEF153A31344B5ACCA,우렁찬꼬리,AR,071/066,148944,7344,80641,25443,0.091,0.289,3.169,10.98,3.46,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_ABC8E286EC2E4320896C,훔처우,S,280/190,,2873,60291,13768,0.048,0.209,4.379,20.99,4.79,NO_MAP,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_ABD8EEE619A649568E06,멜메탈 V,SR,077/071,137122,2474,100168,24487,0.025,0.101,4.091,40.49,9.9,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_AC463A6E41054C3A8E71,가라르 나옹,S,285/190,,3872,67514,10728,0.057,0.361,6.293,17.44,2.77,NO_MAP,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_AC613BBC6EE14C01A490,헬가,CHR,206/184,126694,3488,55540,29488,0.063,0.118,1.883,15.92,8.45,A_3M,14060,1,0.248,RAW_STALE_LOW;SNK_DIVERGENCE_LOW,MAPPING_REVIEW,,MAPPING_REVIEW,
CRD_AC64EB9FF98F4DD68A0B,원더래버린스(프리즘스타),PR,145/150,,3073,99432,,0.031,,,32.36,,NO_MAP,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_AC75F54F4CA8440381E1,랄토스,S,258/190,,5301,55590,22135,0.095,0.239,2.511,10.49,4.18,NO_MAP,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_ACE083AA03F94FF58441,약어리 GX,RR,039/173,396021,1037,43294,18921,0.024,0.055,2.288,41.75,18.25,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
CRD_ACF61B33CDD24476B1C0,가라르 파이어 V,CSR,242/184,96692,14136,107907,26724,0.131,0.529,4.038,7.63,1.89,A_3M,28500,5,0.496,SNK_DIVERGENCE_LOW,REPLACE_WITH_SNK_A,,STRONG_REPLACE,
CRD_AD5DBA8969314EA6A9F3,모크나이퍼 ex,SR,093/080,753261,5547,76535,,0.072,,,13.8,,A_3M,28500,1,0.195,RAW_STALE_LOW;SNK_DIVERGENCE_LOW,MAPPING_REVIEW,,MAPPING_REVIEW,
CRD_AD847DF3679D4F45A446,가라르 불비달마 V,RR,023/100,144975,1352,22946,,0.059,,,16.97,,NONE,,0,,RAW_STALE_LOW,KEEP_SCRYDEX,,LADDER_INFO_ONLY,
