our_card_id,our_name,our_jp_ref,our_set_code,our_card_no,our_rarity,our_image_path,snkrdunk_id,snkrdunk_url,snkrdunk_title,snkrdunk_product_number,snkrdunk_image_url,snkrdunk_image_cache_path,text_match_card_id,scanner_top1_card_id,scanner_top1_name,scanner_top1_score,scanner_top5_json,match_status,confidence,source_set,notes
CRD_DBF5F6102B314663AA38,루기아 VSTAR,swsh12_ja-80,SWSH12,080/098,RRR,cards/CRD_DBF5F6102B314663AA38_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SWSH12,
CRD_DBF770636571450E9F41,쫀도기,sv4a_ja-266,SV4A,266/190,S,cards/CRD_DBF770636571450E9F41_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SV4A,
CRD_DC0886D04B354B469FDB,제르네아스 GX,sm6_ja-64,SM6,057/080,RR,cards/CRD_DC0886D04B354B469FDB_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SM6,
CRD_DC0D44D9E66D45FA907B,가라르 날쌩마 V,swsh6h_ja-29,SWSH6H,163/414,RR,cards/CRD_DC0D44D9E66D45FA907B_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SWSH6H,
CRD_DC1576AAD82E4D478E9D,푸린,sv4a_ja-306,SV4A,306/190,S,cards/CRD_DC1576AAD82E4D478E9D_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SV4A,
CRD_DC3CA236843E44299775,루주라 ex,sv2a_ja-124,SV2A,124/165,RR,cards/CRD_DC3CA236843E44299775_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SV2A,
CRD_DC46034507A149F9A1E5,레쿠쟈 V,swsh7r_ja-76,SWSH7R,076/067,SR,cards/CRD_DC46034507A149F9A1E5_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SWSH7R,
CRD_DC67C08A742F4CD7BB2D,사다이사 VMAX,swsh6h_ja-44,SWSH6H,044/070,RRR,cards/CRD_DC67C08A742F4CD7BB2D_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SWSH6H,
CRD_DC74E397CD2F48098A04,갸라도스 EX,xy9_ja-81,XY9,081/080,SR,cards/CRD_DC74E397CD2F48098A04_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,XY9,
CRD_DC7B1F9CDDF44E588CD0,미라이돈 ex,sv1v_ja-94,SV1V,094/078,SR,cards/CRD_DC7B1F9CDDF44E588CD0_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SV1V,
CRD_DCA22E7A661545CBAC0E,펄스멍 V,swsh8b_ja-225,SWSH8B,225/184,CSR,cards/CRD_DCA22E7A661545CBAC0E_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SWSH8B,
CRD_DCC37C7FE5CD4264A5A1,피오니,swsh6h_ja-82,SWSH6H,083/070,SR,cards/CRD_DCC37C7FE5CD4264A5A1_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SWSH6H,
CRD_DCC8CEBEBF3C4B9D88E0,레오꼬,m1s_ja-66,M1S,066/063,AR,cards/CRD_DCC8CEBEBF3C4B9D88E0_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,M1S,
CRD_DCECCFE1C2954B5181B2,악뜨거,sv4a_ja-216,SV4A,216/190,S,cards/CRD_DCECCFE1C2954B5181B2_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SV4A,
CRD_DCED932B45234182889C,쉐이미 VSTAR,swsh9_ja-13,SWSH9,013/100,RRR,cards/CRD_DCED932B45234182889C_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SWSH9,
CRD_DCF9C516EF5F46D3A23A,메가루카리오 ex,m1l_ja-88,M1L,088/063,SAR,cards/CRD_DCF9C516EF5F46D3A23A_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,M1L,
CRD_DD06C8FFD2E54F1D8E3A,기로치 ex,sv6a_ja-89,SV6A,089/064,SAR,cards/CRD_DD06C8FFD2E54F1D8E3A_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SV6A,
CRD_DD0CD37E614744718643,멜메탈 GX,sm12a_ja-184,SM12A,184/173,SR,cards/CRD_DD0CD37E614744718643_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SM12A,
CRD_DD0DF5ACA37B41DF8B8C,날개치는머리,sv5k_ja-76,SV5K,076/071,AR,cards/CRD_DD0DF5ACA37B41DF8B8C_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SV5K,
CRD_DD17001A86F04AFDAF09,단지래플,sv7a_ja-75,SV7A,075/064,AR,cards/CRD_DD17001A86F04AFDAF09_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SV7A,
CRD_DD4F767B8C314FCDBAF1,펄기아,dp3_ja-1005,DP3,02/60,HR,cards/CRD_DD4F767B8C314FCDBAF1_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,DP3,
CRD_DD544B72133A4A17A1BB,멜론,swsh8b_ja-274,SWSH8B,262/184,SR,cards/CRD_DD544B72133A4A17A1BB_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SWSH8B,
CRD_DD658800D89F4F87A58E,묘두기 ex,NO_JP,,007/007,RR,cards/CRD_DD658800D89F4F87A58E_ko.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,,JP ref 없음(NO_JP)
CRD_DD6F191F02AB496F8456,암스타 BREAK,xy10_ja-17,XY10,017/078,RR,cards/CRD_DD6F191F02AB496F8456_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,XY10,
CRD_DD79A82191CE49F19151,미니브,sv4a_ja-203,SV4A,203/190,S,cards/CRD_DD79A82191CE49F19151_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SV4A,
CRD_DD8827F892AE449986D4,파오젠 ex,sv2p_ja-28,SV2P,028/071,RR,cards/CRD_DD8827F892AE449986D4_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SV2P,
CRD_DD9456F36A4A40BFBA2C,뽀록나,sv11b_ja-96,SV11B,096/086,AR,cards/CRD_DD9456F36A4A40BFBA2C_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SV11B,
CRD_DD9A110694644BF0AA91,코바르온 GX,sm8a_ja-56,SM8A,056/052,SR,cards/CRD_DD9A110694644BF0AA91_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SM8A,
CRD_DDA35E539E7A4A1C897D,가디안 EX,cp3_ja-19,CP3,019/032,RR,cards/CRD_DDA35E539E7A4A1C897D_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,CP3,
CRD_DDA4F682B05845128805,칼라마네로 V,swsh2_ja-70,SWSH2,070/096,RR,cards/CRD_DDA4F682B05845128805_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SWSH2,
CRD_DDAA23F00D9A45A3A417,시아노,sv8_ja-127,SV8,128/106,SR,cards/CRD_DDAA23F00D9A45A3A417_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SV8,
CRD_DDAB514715144497A380,히스이 대검귀 VSTAR,swsh12a_ja-230,SWSH12A,230/172,SAR,cards/CRD_DDAB514715144497A380_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SWSH12A,
CRD_DDC143852534B415787C,아르세우스 VSTAR,swsh12a_ja-262,SWSH12A,262/172,UR,cards/CRD_DDC143852534B415787C_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SWSH12A,
CRD_DDCF9A4843654499A109,타만타,sv3a_ja-64,SV3A,064/062,AR,cards/CRD_DDCF9A4843654499A109_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SV3A,
CRD_DDED4EDE29E446F7B0C3,릴리에,sm1m_ja-66,SM1M,065/060,SR,cards/CRD_DDED4EDE29E446F7B0C3_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SM1M,
CRD_DE0D19741C6C49AEA3F8,모래꿍,sv2d_ja-75,SV2D,075/071,AR,cards/CRD_DE0D19741C6C49AEA3F8_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SV2D,
CRD_DE1AC8F1848D4F84A6C9,고릴타 V,swsh4a_ja-304,SWSH4A,304/190,SSR,cards/CRD_DE1AC8F1848D4F84A6C9_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SWSH4A,
CRD_DE35A5AF533342F99E35,하푸우,sm12a_ja-195,SM12A,201/173,SR,cards/CRD_DE35A5AF533342F99E35_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SM12A,
CRD_DE454A6B91944E2B8AD3,로켓단의 공작,xy10_ja-87,XY10,087/078,SR,cards/CRD_DE454A6B91944E2B8AD3_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,XY10,
CRD_DE6ADE7BA0D1404C9EBB,심향의 마그카르고,m2a_ja-197,M2A,197/193,AR,cards/CRD_DE6ADE7BA0D1404C9EBB_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,M2A,
CRD_DE7B8B068B1746649360,엠페르트 V,swsh5r_ja-26,SWSH5R,100/414,RR,cards/CRD_DE7B8B068B1746649360_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SWSH5R,
CRD_DEBF98B578D94A9486D2,무쇠가시 ex,sv8a_ja-56,SV8A,056/187,RR,cards/CRD_DEBF98B578D94A9486D2_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SV8A,
CRD_DECDD9969EB941668D1B,대로트 BREAK,xy9_ja-47,XY9,055/171,RR,cards/CRD_DECDD9969EB941668D1B_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,XY9,
CRD_DF013D345EDD410F96BB,라우드본 ex,NO_JP,,008/020,RR,cards/CRD_DF013D345EDD410F96BB_ko.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,,JP ref 없음(NO_JP)
CRD_DF1BC7CED4E14C938183,운향,sv1a_ja-99,SV1A,100/073,SAR,cards/CRD_DF1BC7CED4E14C938183_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SV1A,
CRD_DF24CA2636884683B997,춤추새,sv4a_ja-214,SV4A,214/190,S,cards/CRD_DF24CA2636884683B997_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SV4A,
CRD_DF32332FA0B44D189C38,라티아스 [퓨전],swsh12a_ja-195,SWSH12A,195/172,AR,cards/CRD_DF32332FA0B44D189C38_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SWSH12A,
CRD_DF3A72B78E8141B1A0D2BED89B3B20EE,메가개굴닌자 EX,m4_ja-120,M4,120/083,MUR,cards/CRD_DF3A72B78E8141B1A0D2BED89B3B20EE_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,M4,
CRD_DF4775DD63D8489DB391,심보러,sv11w_ja-118,SV11W,118/086,AR,cards/CRD_DF4775DD63D8489DB391_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SV11W,
CRD_DF5DDD6AC39442A9B8EC,메타그로스 EX,NO_JP,,,PR,cards/CRD_DF5DDD6AC39442A9B8EC_ko.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,,JP ref 없음(NO_JP)
CRD_DF5E783CC8444CCFA94A,일레도리자드,m2a_ja-201,M2A,201/193,AR,cards/CRD_DF5E783CC8444CCFA94A_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,M2A,
CRD_DF65A340F5804E30A359,붐볼 GX,sm6b_ja-68,SM6B,068/066,SR,cards/CRD_DF65A340F5804E30A359_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SM6B,
CRD_DF6D7BB6800645AC8C68,스컹탱크 V,swsh12_ja-106,SWSH12,106/098,SR,cards/CRD_DF6D7BB6800645AC8C68_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SWSH12,
CRD_DF733DFFA0674744AF83,레시라무 ex,NO_JP,,022/175,RR,cards/CRD_DF733DFFA0674744AF83_ko.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,,JP ref 없음(NO_JP)
CRD_DF8A429C70554B56B314,쏘콘 ex,sv2d_ja-84,SV2D,084/071,SR,cards/CRD_DF8A429C70554B56B314_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SV2D,
CRD_DF94CDB2489A49698586,대포무노,swsh8b_ja-191,SWSH8B,191/184,CHR,cards/CRD_DF94CDB2489A49698586_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SWSH8B,
CRD_DFA86BCCB5434D858268,레시라무 GX,sm6a_ja-8,SM6A,008/053,RR,cards/CRD_DFA86BCCB5434D858268_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SM6A,
CRD_DFBD272AF9C64329B300,뮤 V,swsh8_ja-105,SWSH8,105/100,SR,cards/CRD_DFBD272AF9C64329B300_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SWSH8,
CRD_DFC0FCC5B8EB4F1FB812,히스이 블레이범 V,swsh9a_ja-28,SWSH9A,028/067,RR,cards/CRD_DFC0FCC5B8EB4F1FB812_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SWSH9A,
CRD_DFCF50A9D81E409E9EB8,그란돈 EX,xy5g_ja-73,XY5G,073/070,SR,cards/CRD_DFCF50A9D81E409E9EB8_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,XY5G,
CRD_DFD10196385043FBAE04,누리레느 GX,sm1p_ja-16,SM1P,016/051,RR,cards/CRD_DFD10196385043FBAE04_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SM1P,
CRD_DFD109D6FD144DB3B19C,브리무음 VMAX,swsh12a_ja-66,SWSH12A,066/172,RRR,cards/CRD_DFD109D6FD144DB3B19C_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SWSH12A,
CRD_DFD865A2FA88435EBF11,디아루가 GX,sm5s_ja-45,SM5S,045/066,RR,cards/CRD_DFD865A2FA88435EBF11_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SM5S,
CRD_DFDF0BC26A204FDE9CDC,님피아 GX,sm1p_ja-57,SM1P,057/051,SR,cards/CRD_DFDF0BC26A204FDE9CDC_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SM1P,
CRD_DFE572539BEC48CCB019,오리진 디아루가 V,swsh10d_ja-74,SWSH10D,074/067,SR,cards/CRD_DFE572539BEC48CCB019_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SWSH10D,
CRD_DFF8CB13F6C7491C8154,메가앱솔 ex,m1l_ja-79,M1L,079/063,SR,cards/CRD_DFF8CB13F6C7491C8154_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,M1L,
CRD_E0218102B7A74B0FBB22,피아나,sm6a_ja-59,SM6A,059/053,SR,cards/CRD_E0218102B7A74B0FBB22_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SM6A,
CRD_E02E2D38E06C4D3AACF4,라플레시아 GX,sm11b_ja-62,SM11B,062/049,SR,cards/CRD_E02E2D38E06C4D3AACF4_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SM11B,
CRD_E033B69140A8460AAD0B,끼리동,swsh4a_ja-289,SWSH4A,289/190,S,cards/CRD_E033B69140A8460AAD0B_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SWSH4A,
CRD_E037A348D10F4C8C9277,음뱃,sv4a_ja-302,SV4A,302/190,S,cards/CRD_E037A348D10F4C8C9277_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SV4A,
CRD_E04360C619254AE28E13,몸지브림,swsh4a_ja-253,SWSH4A,253/190,S,cards/CRD_E04360C619254AE28E13_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SWSH4A,
CRD_E0504F647D66433CB038,비퀸 ex,sv3_ja-51,SV3,051/108,RR,cards/CRD_E0504F647D66433CB038_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SV3,
CRD_E0677DDD24AB4D0B961D,블래키 V,swsh8b_ja-100,SWSH8B,255/414,RR,cards/CRD_E0677DDD24AB4D0B961D_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SWSH8B,
CRD_E070D0BFD0812AE7FEE1,판초를 입은 이브이,smp_ja-139,SMP,139/SM-P,PR,cards/CRD_E070D0BFD0812AE7FEE1_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SMP,
CRD_E07E47F969DF425B88E9,골비람,sv11b_ja-128,SV11B,128/086,AR,cards/CRD_E07E47F969DF425B88E9_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SV11B,
CRD_E09FFF926F714D9E8A49,리피아 VSTAR,swsh12a_ja-12,SWSH12A,012/172,RRR,cards/CRD_E09FFF926F714D9E8A49_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SWSH12A,
CRD_E0B7B2CAE21042C6B89C,도희,sm9a_ja-62,SM9A,062/055,SR,cards/CRD_E0B7B2CAE21042C6B89C_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SM9A,
CRD_E0C0B777B17C4CE3A691,둥실라이드,sv4a_ja-261,SV4A,261/190,S,cards/CRD_E0C0B777B17C4CE3A691_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SV4A,
CRD_E0CDED654814435D8051,에블리,sv5m_ja-78,SV5M,078/071,AR,cards/CRD_E0CDED654814435D8051_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SV5M,
CRD_E0DC82EA957B4BEAB08B,모스노우,swsh4a_ja-233,SWSH4A,233/190,S,cards/CRD_E0DC82EA957B4BEAB08B_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SWSH4A,
CRD_E0F313BE00484CB282A2,오거폰 화덕의 가면 ex,sv6_ja-22,SV6,022/101,RR,cards/CRD_E0F313BE00484CB282A2_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SV6,
CRD_E0F3C75EE01E479C9004,왕자리,sv9a_ja-64,SV9A,064/063,AR,cards/CRD_E0F3C75EE01E479C9004_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SV9A,
CRD_E0FCA833B512419795E3,할비롱,sv5m_ja-83,SV5M,083/071,AR,cards/CRD_E0FCA833B512419795E3_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SV5M,
CRD_E0FD9A9CCE8C43758447,코라이돈 ex,NO_JP,,425/742,RR,cards/CRD_E0FD9A9CCE8C43758447_ko.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,,JP ref 없음(NO_JP)
CRD_E10B1FAB841247CA967B,네리네,sv8a_ja-232,SV8A,227/187,SAR,cards/CRD_E10B1FAB841247CA967B_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SV8A,
CRD_E13F6EAA1F7541A9841D,M거북왕 EX,xy1y_ja-15,XY1Y,015/060,RR,cards/CRD_E13F6EAA1F7541A9841D_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,XY1Y,
CRD_E14A48ED116544BFB915,모르페코 VMAX,swsh1h_ja-69,SWSH1H,069/060,HR,cards/CRD_E14A48ED116544BFB915_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SWSH1H,
CRD_E17AC037337F480F9F4D,에브이&테오키스 GX,sm12a_ja-176,SM12A,176/173,SR,cards/CRD_E17AC037337F480F9F4D_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SM12A,
CRD_E1816DF5DFB04C90965B,동탁군,swsh8b_ja-208,SWSH8B,208/184,CHR,cards/CRD_E1816DF5DFB04C90965B_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SWSH8B,
CRD_E1885E2AE59048FFA835,파비코리 EX,xy10_ja-86,XY10,086/078,SR,cards/CRD_E1885E2AE59048FFA835_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,XY10,
CRD_E1953E99F0A344F5ACBE,로켓단의 레트라,sv10_ja-108,SV10,108/098,AR,cards/CRD_E1953E99F0A344F5ACBE_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SV10,
CRD_E199C322E0DF4D0A881B,무쇠손 ex,sv4m_ja-79,SV4M,079/066,SR,cards/CRD_E199C322E0DF4D0A881B_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SV4M,
CRD_E1A0B45DD087457B9796,로켓단의 니드킹 ex,sv10_ja-126,SV10,126/098,SAR,cards/CRD_E1A0B45DD087457B9796_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SV10,
CRD_E1A820C6EE18441B99E2,연격 우라오스 VMAX,swsh8b_ja-95,SWSH8B,095/184,RRR,cards/CRD_E1A820C6EE18441B99E2_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SWSH8B,
CRD_E1B6948E73434311B499,피카츄 EX,cp2_ja-8,CP2,008/027,RR,cards/CRD_E1B6948E73434311B499_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,CP2,
CRD_E1D6B66C8AB24CFC89FA,그우린차 ex,sv5a_ja-9,SV5A,079/742,RR,cards/CRD_E1D6B66C8AB24CFC89FA_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SV5A,
CRD_E1D8518B742042F6B3BB,솔가레오 GX,sm1s_ja-63,SM1S,063/060,SR,cards/CRD_E1D8518B742042F6B3BB_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SM1S,
CRD_E1E6E75117094118B157,케르디오 GX,sm12a_ja-36,SM12A,036/173,RR,cards/CRD_E1E6E75117094118B157_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SM12A,
CRD_E22C2110EB8743EFA3E1,팔데아의 학생,sv4a_ja-346,SV4A,346/190,SR,cards/CRD_E22C2110EB8743EFA3E1_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SV4A,
CRD_E2301D1F50D64882BF93,타로,sv8a_ja-231,SV8A,231/187,SAR,cards/CRD_E2301D1F50D64882BF93_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SV8A,
CRD_E2324AA3478B4F09A915,위유이 ex,sv2d_ja-16,SV2D,016/071,RR,cards/CRD_E2324AA3478B4F09A915_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SV2D,
CRD_E26D2432BB194094A890,토게피&삐&푸푸린 GX,sm12a_ja-186,SM12A,186/173,SR,cards/CRD_E26D2432BB194094A890_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SM12A,
CRD_E27171EB9F484C6AA129,조로아크 GX,sm8b_ja-70,SM8B,070/150,RR,cards/CRD_E27171EB9F484C6AA129_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SM8B,
CRD_E2BB1FFF8563469E809D,큐레무 VMAX,swsh11_ja-117,SWSH11,117/100,HR,cards/CRD_E2BB1FFF8563469E809D_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SWSH11,
CRD_E2C122D990CA490FAF7E,억새,swsh10a_ja-85,SWSH10A,086/071,SR,cards/CRD_E2C122D990CA490FAF7E_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SWSH10A,
CRD_E2D10B6BD1CB4538A46D,니드킹 BREAK,cp6_ja-44,CP6,046/100,RR,cards/CRD_E2D10B6BD1CB4538A46D_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,CP6,
CRD_E30CB17C7E4749BD9111,오거폰 우물의 가면 ex,sv8a_ja-208,SV8A,208/187,SAR,cards/CRD_E30CB17C7E4749BD9111_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SV8A,
CRD_E32A25B9BB914CFB8D62,카시오페아,sv6a_ja-91,SV6A,091/064,SAR,cards/CRD_E32A25B9BB914CFB8D62_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SV6A,
CRD_E332BE039B64482B83AD,M샤크니아 EX,xy_ja-178,XY,178/171,RR,cards/CRD_E332BE039B64482B83AD_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,XY,
CRD_E35983B2ADA24AC889C1,찬석의 활기,swsh10d_ja-77,SWSH10D,078/067,SR,cards/CRD_E35983B2ADA24AC889C1_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SWSH10D,
CRD_E3686CE5DF604BB1A1AB,블래키 VMAX,swsh8b_ja-101,SWSH8B,101/184,RRR,cards/CRD_E3686CE5DF604BB1A1AB_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SWSH8B,
CRD_E385CD17340F406F8B5F,형사구스,m1l_ja-75,M1L,075/063,AR,cards/CRD_E385CD17340F406F8B5F_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,M1L,
CRD_E3928DC52944458BBFCE,리자몽 ex,sv4a_ja-349,SV4A,349/190,SAR,cards/CRD_E3928DC52944458BBFCE_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SV4A,
CRD_E393141F815D413DA629,루주라,swsh11a_ja-71,SWSH11A,071/068,CHR,cards/CRD_E393141F815D413DA629_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SWSH11A,
CRD_E3AC52EB71E245EEA841,헬가 EX,xy8r_ja-9,XY8R,009/059,RR,cards/CRD_E3AC52EB71E245EEA841_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,XY8R,
CRD_E3C661DEECDE4AF6AB74,심향의 칠색조 ex,sv9a_ja-77,SV9A,077/063,SR,cards/CRD_E3C661DEECDE4AF6AB74_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SV9A,
CRD_E410D811910849CDAFFA,크로뱃 V,swsh4a_ja-108,SWSH4A,108/190,RR,cards/CRD_E410D811910849CDAFFA_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SWSH4A,
CRD_E4211A929E7B46D59F1D,윤겔라,sv4a_ja-254,SV4A,254/190,S,cards/CRD_E4211A929E7B46D59F1D_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SV4A,
CRD_E4269732BF5E4DAE84E6,부스터 EX,cp3_ja-6,CP3,006/032,RR,cards/CRD_E4269732BF5E4DAE84E6_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,CP3,
CRD_E42CBCBC0D104814A10B,더스트나 V,swsh7d_ja-72,SWSH7D,072/067,SR,cards/CRD_E42CBCBC0D104814A10B_jp.png,,,,,,,,,,,[],SNK_ID_NOT_FOUND,LOW,SWSH7D,
