apparel_id,detail_url,jp_title,en_name,product_number,image_url,set,number,rarity,used_listing_count
742561,https://snkrdunk.com/apparels/742561,イーブイ :ホロ [12/12]【英語版】(XY「マクドナルド コレクション 2016」),"Eevee :Holo [12/12](XY ""McDonald's Collection 2016"")",pkmn-tcg-en-XY-MC-16-12,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-SM-MC-16-12-ot.webp,,,,
742562,https://snkrdunk.com/apparels/742562,メガリザードンYex MUR仕様 [MC 766/742](スタートデッキ100「バトルコレクション」),"MEGA Charizard Y ex MUR Style [MC 766/742](Start Deck 100 ""Battle Collection"")",pkmn-tcg-MC-766,https://cdn.snkrdunk.com/upload_bg_removed/20251219004556-0.webp,MC,766/742,,
744291,https://snkrdunk.com/apparels/744291,メガリザードンXex MA :中国語箔押しエラー [M2a 223/193](ハイクラスパック「MEGAドリームex」),"MEGA Charizard X ex MA :Chinese Text Printing Error [M2a 223/193](High Class Pack ""MEGA Dream ex"")",pkmn-tcg-M2a-223,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-23-01.webp,M2a,223/193,,
744292,https://snkrdunk.com/apparels/744292,メガユキメノコex MA :中国語箔押しエラー [M2a 224/193](ハイクラスパック「MEGAドリームex」),"MEGA Froslass ex MA :Chinese Text Printing Error [M2a 224/193](High Class Pack ""MEGA Dream ex"")",pkmn-tcg-M2a-224,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-23-02.webp,M2a,224/193,,
744293,https://snkrdunk.com/apparels/744293,メガシビルドンex MA :中国語箔押しエラー [M2a 225/193](ハイクラスパック「MEGAドリームex」),"MEGA Eelektross ex MA :Chinese Text Printing Error [M2a 225/193](High Class Pack ""MEGA Dream ex"")",pkmn-tcg-M2a-225,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-23-03.webp,M2a,225/193,,
744294,https://snkrdunk.com/apparels/744294,メガサーナイトex MA :中国語箔押しエラー [M2a 226/193](ハイクラスパック「MEGAドリームex」),"MEGA Gardevoir ex MA :Chinese Text Printing Error [M2a 226/193](High Class Pack ""MEGA Dream ex"")",pkmn-tcg-M2a-226,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-23-04.webp,M2a,226/193,,
744295,https://snkrdunk.com/apparels/744295,メガディアンシーex MA :中国語箔押しエラー [M2a 227/193](ハイクラスパック「MEGAドリームex」),"MEGA Diancie ex MA :Chinese Text Printing Error [M2a 227/193](High Class Pack ""MEGA Dream ex"")",pkmn-tcg-M2a-227,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-23-05.webp,M2a,227/193,,
744296,https://snkrdunk.com/apparels/744296,メガルカリオex MA :中国語箔押しエラー [M2a 228/193](ハイクラスパック「MEGAドリームex」),"MEGA Lucario ex MA :Chinese Text Printing Error [M2a 228/193](High Class Pack ""MEGA Dream ex"")",pkmn-tcg-M2a-228,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-23-06.webp,M2a,228/193,,
744297,https://snkrdunk.com/apparels/744297,メガルチャブルex MA :中国語箔押しエラー [M2a 229/193](ハイクラスパック「MEGAドリームex」),"MEGA Hawlucha ex MA :Chinese Text Printing Error [M2a 229/193](High Class Pack ""MEGA Dream ex"")",pkmn-tcg-M2a-229,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-23-07.webp,M2a,229/193,,
744298,https://snkrdunk.com/apparels/744298,メガゲンガーex MA :中国語箔押しエラー [M2a 230/193](ハイクラスパック「MEGAドリームex」),"MEGA Gengar ex MA :Chinese Text Printing Error [M2a 230/193](High Class Pack ""MEGA Dream ex"")",pkmn-tcg-M2a-230,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-23-08.webp,M2a,230/193,,
744299,https://snkrdunk.com/apparels/744299,メガズルズキンex MA :中国語箔押しエラー [M2a 231/193](ハイクラスパック「MEGAドリームex」),"MEGA Scrafty ex MA :Chinese Text Printing Error [M2a 231/193](High Class Pack ""MEGA Dream ex"")",pkmn-tcg-M2a-231,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-23-09.webp,M2a,231/193,,
744300,https://snkrdunk.com/apparels/744300,メガカイリューex MA :中国語箔押しエラー [M2a 232/193](ハイクラスパック「MEGAドリームex」),"MEGA Dragonite ex MA :Chinese Text Printing Error [M2a 232/193](High Class Pack ""MEGA Dream ex"")",pkmn-tcg-M2a-232,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-23-10.webp,M2a,232/193,,
744802,https://snkrdunk.com/apparels/744802,イーブイ P [SV-P 228]【インドネシア語版】(スカーレット&バイオレット「プロモーションカード」),"Eevee P [SV-P 228] [IDN] (Scarlet & Violet ""Promotional Cards"")",pkmn-tcg-en-SVP-PRE-EN-173,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-IDN-228-of.webp,,,,
745445,https://snkrdunk.com/apparels/745445,ポケパッド P [M-P 052](プロモーションカード「100人大集合でたとこバトル！スタートデッキ100 バトルコレクション 完走賞」),"Poke Pad P [M-P 052](Promotional Cards ""100-Player Detatoko Battle! Start Deck 100 Battle Collection - Kanso Prize"")",pkmn-tcg-M-P-052,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-26-001-of.webp,,,,
745561,https://snkrdunk.com/apparels/745561,ポケモンカードゲーム【英語版】メガエボリューション「メガリザードンXex ウルトラプレミアムコレクション」未開封パック,"Pokemon Card Game [EN Ver.] Mega Evolution ""Mega Charizard X ex Ultra-Premium Collection"" Unopened Pack",pkmn-tcg-en-Charizardx-UPC,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-Charizardx-UPC-P.webp,,,,
745616,https://snkrdunk.com/apparels/745616,ペパー [M-P 053](プロモーションカード「エクストラバトルの日」),"Arven [M-P 053](Promotional Cards ""Extra Battle Day"")",pkmn-tcg-M-P-053,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-26-2-001-of.webp,,,,
745617,https://snkrdunk.com/apparels/745617,デデンネGX [M-P 054](プロモカードパック「エクストラバトルの日 プロモカードパック」),"Dedenne [M-P 054](Promo Card Pack ""Extra Battle Day Promo Card Pack"")",pkmn-tcg-M-P-054,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-26-2-002-of.webp,,,,
745618,https://snkrdunk.com/apparels/745618,ミカルゲ [M-P 055](プロモカードパック「エクストラバトルの日 プロモカードパック」),"Spiritomb [M-P 055](Promo Card Pack ""Extra Battle Day Promo Card Pack"")",pkmn-tcg-M-P-055,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-26-2-003-of.webp,,,,
745619,https://snkrdunk.com/apparels/745619,ホルビー [M-P 056](プロモカードパック「エクストラバトルの日 プロモカードパック」),"Bunnelby [M-P 056](Promo Card Pack ""Extra Battle Day Promo Card Pack"")",pkmn-tcg-M-P-056,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-26-2-004-of.webp,,,,
745620,https://snkrdunk.com/apparels/745620,スペシャルチャージ [M-P 057](プロモカードパック「エクストラバトルの日 プロモカードパック」),"Special Charge [M-P 057](Promo Card Pack ""Extra Battle Day Promo Card Pack"")",pkmn-tcg-M-P-057,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-26-2-005-of.webp,,,,
745621,https://snkrdunk.com/apparels/745621,トレーナーズポスト [M-P 058](プロモカードパック「エクストラバトルの日 プロモカードパック」),"Trainers' Mail [M-P 058](Promo Card Pack ""Extra Battle Day Promo Card Pack"")",pkmn-tcg-M-P-058,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-26-2-006-of.webp,,,,
745622,https://snkrdunk.com/apparels/745622,バトルコンプレッサーフレア団ギア [M-P 059](プロモカードパック「エクストラバトルの日 プロモカードパック」),"Battle Compressor Team Flare Gear [M-P 059](Promo Card Pack ""Extra Battle Day Promo Card Pack"")",pkmn-tcg-M-P-059,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-26-2-007-of.webp,,,,
745623,https://snkrdunk.com/apparels/745623,バトルサーチャー [M-P 060](プロモカードパック「エクストラバトルの日 プロモカードパック」),"VS Seeker [M-P 060](Promo Card Pack ""Extra Battle Day Promo Card Pack"")",pkmn-tcg-M-P-060,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-26-2-008-of.webp,,,,
745624,https://snkrdunk.com/apparels/745624,フィールドブロアー [M-P 061](プロモカードパック「エクストラバトルの日 プロモカードパック」),"Field Blower [M-P 061](Promo Card Pack ""Extra Battle Day Promo Card Pack"")",pkmn-tcg-M-P-061,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-26-2-009-of.webp,,,,
745625,https://snkrdunk.com/apparels/745625,かるいし [M-P 062](プロモカードパック「エクストラバトルの日 プロモカードパック」),"Float Stone [M-P 062](Promo Card Pack ""Extra Battle Day Promo Card Pack"")",pkmn-tcg-M-P-062,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-26-2-010-of.webp,,,,
745626,https://snkrdunk.com/apparels/745626,プルメリ [M-P 063](プロモカードパック「エクストラバトルの日 プロモカードパック」),"Plumeria [M-P 063](Promo Card Pack ""Extra Battle Day Promo Card Pack"")",pkmn-tcg-M-P-063,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-26-2-011-of.webp,,,,
745627,https://snkrdunk.com/apparels/745627,パラレルシティ [M-P 064](プロモカードパック「エクストラバトルの日 プロモカードパック」),"Parallel City [M-P 064](Promo Card Pack ""Extra Battle Day Promo Card Pack"")",pkmn-tcg-M-P-064,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-26-2-012-of.webp,,,,
745628,https://snkrdunk.com/apparels/745628,ダブルドラゴンエネルギー [M-P 065](プロモカードパック「エクストラバトルの日 プロモカードパック」),"Double Dragon Energy [M-P 065](Promo Card Pack ""Extra Battle Day Promo Card Pack"")",pkmn-tcg-M-P-065,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-26-2-013-of.webp,,,,
745685,https://snkrdunk.com/apparels/745685,夜のタンカ P [M-P 031](プロモーションカード「ポケカジムエントリーキャンペーン」),"Night Stretcher P [M-P 031](Promotional Cards ""Pokemon Card Gym Entry Campaign"")",pkmn-tcg-M-P-031,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-26-2-014-of.webp,,,,
745686,https://snkrdunk.com/apparels/745686,ラティアスex P [M-P 032](プロモーションカード「ポケカジムエントリーキャンペーン」),"Latias ex P [M-P 032](Promotional Cards ""Pokemon Card Gym Entry Campaign"")",pkmn-tcg-M-P-032,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-26-2-015-of.webp,,,,
745687,https://snkrdunk.com/apparels/745687,ロケット団のミュウツーex P [M-P 043](メガ「プロモーションカード」),"Team Rocket's Mewtwo ex P [M-P 043](MEGA ""Promotional Card"")",pkmn-tcg-M-P-043,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-26-2-016-of.webp,,,,
745688,https://snkrdunk.com/apparels/745688,ブレイブバングル P [M-P 044](メガ「プロモーションカード」),"Brave Bangle P [M-P 044](MEGA ""Promotional Card"")",pkmn-tcg-M-P-044,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-2025-12-26-2-017-of.webp,,,,
745693,https://snkrdunk.com/apparels/745693,ツタージャ P [BW01]【英語版】(ブラック&ホワイト「プロモーションカード」),"Snivy P [BW01](Black & White ""Promotional Card"")",pkmn-tcg-en-BW-P-BW01,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-BW-P-2025-12-26-001-ot.webp,,,,
745694,https://snkrdunk.com/apparels/745694,ポカブ P [BW02]【英語版】(ブラック&ホワイト「プロモーションカード」),"Tepig P [BW02](Black & White ""Promotional Card"")",pkmn-tcg-en-BW-P-BW02,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-BW-P-2025-12-26-002-ot.webp,,,,
745695,https://snkrdunk.com/apparels/745695,ミジュマル P [BW03]【英語版】(ブラック&ホワイト「プロモーションカード」),"Oshawott P [BW03](Black & White ""Promotional Card"")",pkmn-tcg-en-BW-P-BW03,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-BW-P-2025-12-26-003-ot.webp,,,,
745696,https://snkrdunk.com/apparels/745696,レシラム P [BW004]【英語版】(ブラック&ホワイト「プロモーションカード」),"Reshiram P [BW004](Black & White ""Promotional Card"")",pkmn-tcg-en-BW-P-BW004,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-BW-P-2025-12-26-004-ot.webp,,,,
745697,https://snkrdunk.com/apparels/745697,ゼクロム P [BW005]【英語版】(ブラック&ホワイト「プロモーションカード」),"Zekrom P [BW005](Black & White ""Promotional Card"")",pkmn-tcg-en-BW-P-BW005,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-BW-P-2025-12-26-005-ot.webp,,,,
745698,https://snkrdunk.com/apparels/745698,ツタージャ P [BW06]【英語版】(ブラック&ホワイト「プロモーションカード」),"Snivy P [BW06](Black & White ""Promotional Card"")",pkmn-tcg-en-BW-P-BW06,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-BW-P-2025-12-26-006-ot.webp,,,,
745699,https://snkrdunk.com/apparels/745699,ポカブ P [BW07]【英語版】(ブラック&ホワイト「プロモーションカード」),"Tepig P [BW07](Black & White ""Promotional Card"")",pkmn-tcg-en-BW-P-BW07,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-BW-P-2025-12-26-007-ot.webp,,,,
745700,https://snkrdunk.com/apparels/745700,ミジュマル P [BW08]【英語版】(ブラック&ホワイト「プロモーションカード」),"Oshawott P [BW08](Black & White ""Promotional Card"")",pkmn-tcg-en-BW-P-BW08,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-BW-P-2025-12-26-008-ot.webp,,,,
745701,https://snkrdunk.com/apparels/745701,ゾロアーク P [BW09]【英語版】(ブラック&ホワイト「プロモーションカード」),"Zoroark P [BW09](Black & White ""Promotional Card"")",pkmn-tcg-en-BW-P-BW09,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-BW-P-2025-12-26-009-ot.webp,,,,
745702,https://snkrdunk.com/apparels/745702,キバゴ P [BW10]【英語版】(ブラック&ホワイト「プロモーションカード」),"Axew P [BW10](Black & White ""Promotional Card"")",pkmn-tcg-en-BW-P-BW10,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-BW-P-2025-12-26-010-ot.webp,,,,
745703,https://snkrdunk.com/apparels/745703,ヤナップ P [BW11]【英語版】(ブラック&ホワイト「プロモーションカード」),"Pansage P [BW11](Black & White ""Promotional Card"")",pkmn-tcg-en-BW-P-BW11,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-BW-P-2025-12-26-011-ot.webp,,,,
745704,https://snkrdunk.com/apparels/745704,ゾロア P [BW12]【英語版】(ブラック&ホワイト「プロモーションカード」),"Zorua P [BW12](Black & White ""Promotional Card"")",pkmn-tcg-en-BW-P-BW12,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-BW-P-2025-12-26-012-ot.webp,,,,
745705,https://snkrdunk.com/apparels/745705,チラーミィ P [BW13]【英語版】(ブラック&ホワイト「プロモーションカード」),"Minccino P [BW13](Black & White ""Promotional Card"")",pkmn-tcg-en-BW-P-BW13,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-BW-P-2025-12-26-013-ot.webp,,,,
745706,https://snkrdunk.com/apparels/745706,コアルヒー P [BW17]【英語版】(ブラック&ホワイト「プロモーションカード」),"Ducklett P [BW17](Black & White ""Promotional Card"")",pkmn-tcg-en-BW-P-BW17,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-BW-P-2025-12-26-014-ot.webp,,,,
745707,https://snkrdunk.com/apparels/745707,ダルマッカ P [BW18]【英語版】(ブラック&ホワイト「プロモーションカード」),"Darumaka P [BW18](Black & White ""Promotional Card"")",pkmn-tcg-en-BW-P-BW18,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-BW-P-2025-12-26-015-ot.webp,,,,
745708,https://snkrdunk.com/apparels/745708,ゾロアーク P [BW19]【英語版】(ブラック&ホワイト「プロモーションカード」),"Zoroark P [BW19](Black & White ""Promotional Card"")",pkmn-tcg-en-BW-P-BW19,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-BW-P-2025-12-26-016-ot.webp,,,,
745709,https://snkrdunk.com/apparels/745709,ジャローダ P [BW20]【英語版】(ブラック&ホワイト「プロモーションカード」),"Serperior P [BW20](Black & White ""Promotional Card"")",pkmn-tcg-en-BW-P-BW20,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-BW-P-2025-12-26-017-ot.webp,,,,
745710,https://snkrdunk.com/apparels/745710,エンブオー P [BW21]【英語版】(ブラック&ホワイト「プロモーションカード」),"Emboar P [BW21](Black & White ""Promotional Card"")",pkmn-tcg-en-BW-P-BW21,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-BW-P-2025-12-26-018-ot.webp,,,,
745711,https://snkrdunk.com/apparels/745711,ダイケンキ P [BW22]【英語版】(ブラック&ホワイト「プロモーションカード」),"Samurott P [BW22](Black & White ""Promotional Card"")",pkmn-tcg-en-BW-P-BW22,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-BW-P-2025-12-26-019-ot.webp,,,,
745712,https://snkrdunk.com/apparels/745712,レシラム P [BW23]【英語版】(ブラック&ホワイト「プロモーションカード」),"Reshiram P [BW23](Black & White ""Promotional Card"")",pkmn-tcg-en-BW-P-BW23,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-BW-P-2025-12-26-020-ot.webp,,,,
745713,https://snkrdunk.com/apparels/745713,ゼクロム P [BW24]【英語版】(ブラック&ホワイト「プロモーションカード」),"Zekrom P [BW24](Black & White ""Promotional Card"")",pkmn-tcg-en-BW-P-BW24,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-BW-P-2025-12-26-021-ot.webp,,,,
745714,https://snkrdunk.com/apparels/745714,ズルッグ P [BW25]【英語版】(ブラック&ホワイト「プロモーションカード」),"Scraggy P [BW25](Black & White ""Promotional Card"")",pkmn-tcg-en-BW-P-BW25,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-BW-P-2025-12-26-022-ot.webp,,,,
745715,https://snkrdunk.com/apparels/745715,キバゴ P [BW26]【英語版】(ブラック&ホワイト「プロモーションカード」),"Axew P [BW26](Black & White ""Promotional Card"")",pkmn-tcg-en-BW-P-BW26,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-BW-P-2025-12-26-023-ot.webp,,,,
745716,https://snkrdunk.com/apparels/745716,ビクティニ P [BW32]【英語版】(ブラック&ホワイト「プロモーションカード」),"Victini P [BW32](Black & White ""Promotional Card"")",pkmn-tcg-en-BW-P-BW32,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-BW-P-2025-12-26-024-ot.webp,,,,
745717,https://snkrdunk.com/apparels/745717,リオル P [BW33]【英語版】(ブラック&ホワイト「プロモーションカード」),"Riolu P [BW33](Black & White ""Promotional Card"")",pkmn-tcg-en-BW-P-BW33,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-BW-P-2025-12-26-025-ot.webp,,,,
745718,https://snkrdunk.com/apparels/745718,ニャース P [BW35]【英語版】(ブラック&ホワイト「プロモーションカード」),"Meowth P [BW35](Black & White ""Promotional Card"")",pkmn-tcg-en-BW-P-BW35,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-BW-P-2025-12-26-026-ot.webp,,,,
745719,https://snkrdunk.com/apparels/745719,レシラムEX P [BW36]【英語版】(ブラック&ホワイト「プロモーションカード」),"Reshiram EX P [BW36](Black & White ""Promotional Card"")",pkmn-tcg-en-BW-P-BW36,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-BW-P-2025-12-26-027-ot.webp,,,,
745720,https://snkrdunk.com/apparels/745720,キュレムEX P [BW37]【英語版】(ブラック&ホワイト「プロモーションカード」),"Kyurem EX P [BW37](Black & White ""Promotional Card"")",pkmn-tcg-en-BW-P-BW37,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-BW-P-2025-12-26-028-ot.webp,,,,
745721,https://snkrdunk.com/apparels/745721,ゼクロムEX P [BW38]【英語版】(ブラック&ホワイト「プロモーションカード」),"Zekrom EX P [BW38](Black & White ""Promotional Card"")",pkmn-tcg-en-BW-P-BW38,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-BW-P-2025-12-26-029-ot.webp,,,,
745722,https://snkrdunk.com/apparels/745722,バトルシティ P [BW39]【英語版】(ブラック&ホワイト「プロモーションカード」),"Battle City P [BW39](Black & White ""Promotional Card"")",pkmn-tcg-en-BW-P-BW39,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-BW-P-2025-12-26-030-ot.webp,,,,
745723,https://snkrdunk.com/apparels/745723,ウルガモス P [BW40]【英語版】(ブラック&ホワイト「プロモーションカード」),"Volcarona P [BW40](Black & White ""Promotional Card"")",pkmn-tcg-en-BW-P-BW40,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-BW-P-2025-12-26-031-ot.webp,,,,
745724,https://snkrdunk.com/apparels/745724,ボルトロス P [BW41]【英語版】(ブラック&ホワイト「プロモーションカード」),"Thundurus P [BW41](Black & White ""Promotional Card"")",pkmn-tcg-en-BW-P-BW41,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-BW-P-2025-12-26-032-ot.webp,,,,
745725,https://snkrdunk.com/apparels/745725,トルネロス P [BW42]【英語版】(ブラック&ホワイト「プロモーションカード」),"Tornadus P [BW42](Black & White ""Promotional Card"")",pkmn-tcg-en-BW-P-BW42,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-BW-P-2025-12-26-033-ot.webp,,,,
745726,https://snkrdunk.com/apparels/745726,キュレム P [BW44]【英語版】(ブラック&ホワイト「プロモーションカード」),"Kyurem P [BW44](Black & White ""Promotional Card"")",pkmn-tcg-en-BW-P-BW44,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-BW-P-2025-12-26-034-ot.webp,,,,
745727,https://snkrdunk.com/apparels/745727,ミュウツーEX P [BW45]【英語版】(ブラック&ホワイト「プロモーションカード」),"Mewtwo EX P [BW45](Black & White ""Promotional Card"")",pkmn-tcg-en-BW-P-BW45,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-BW-P-2025-12-26-035-ot.webp,,,,
745728,https://snkrdunk.com/apparels/745728,ダークライEX P [BW46]【英語版】(ブラック&ホワイト「プロモーションカード」),"Darkrai EX P [BW46](Black & White ""Promotional Card"")",pkmn-tcg-en-BW-P-BW46,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-BW-P-2025-12-26-036-ot.webp,,,,
745729,https://snkrdunk.com/apparels/745729,レックウザEX P [BW47]【英語版】(ブラック&ホワイト「プロモーションカード」),"Rayquaza EX P [BW47](Black & White ""Promotional Card"")",pkmn-tcg-en-BW-P-BW47,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-BW-P-2025-12-26-037-ot.webp,,,,
745730,https://snkrdunk.com/apparels/745730,チルタリス P [BW48]【英語版】(ブラック&ホワイト「プロモーションカード」),"Altaria P [BW48](Black & White ""Promotional Card"")",pkmn-tcg-en-BW-P-BW48,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-BW-P-2025-12-26-038-ot.webp,,,,
745731,https://snkrdunk.com/apparels/745731,ドレディア P [BW49]【英語版】(ブラック&ホワイト「プロモーションカード」),"Lilligant P [BW49](Black & White ""Promotional Card"")",pkmn-tcg-en-BW-P-BW49,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-BW-P-2025-12-26-039-ot.webp,,,,
745732,https://snkrdunk.com/apparels/745732,クロバット P [BW51]【英語版】(ブラック&ホワイト「プロモーションカード」),"Crobat P [BW51](Black & White ""Promotional Card"")",pkmn-tcg-en-BW-P-BW51,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-BW-P-2025-12-26-040-ot.webp,,,,
745733,https://snkrdunk.com/apparels/745733,ヨーテリー P [BW52]【英語版】(ブラック&ホワイト「プロモーションカード」),"Lillipup P [BW52](Black & White ""Promotional Card"")",pkmn-tcg-en-BW-P-BW52,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-BW-P-2025-12-26-041-ot.webp,,,,
745734,https://snkrdunk.com/apparels/745734,フライゴン P [BW53]【英語版】(ブラック&ホワイト「プロモーションカード」),"Flygon P [BW53](Black & White ""Promotional Card"")",pkmn-tcg-en-BW-P-BW53,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-BW-P-2025-12-26-042-ot.webp,,,,
745735,https://snkrdunk.com/apparels/745735,リグレー P [BW55]【英語版】(ブラック&ホワイト「プロモーションカード」),"Elgyem P [BW55](Black & White ""Promotional Card"")",pkmn-tcg-en-BW-P-BW55,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-BW-P-2025-12-26-043-ot.webp,,,,
745736,https://snkrdunk.com/apparels/745736,エンペルト P [BW56]【英語版】(ブラック&ホワイト「プロモーションカード」),"Empoleon P [BW56](Black & White ""Promotional Card"")",pkmn-tcg-en-BW-P-BW56,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-BW-P-2025-12-26-044-ot.webp,,,,
745737,https://snkrdunk.com/apparels/745737,オノノクス P [BW57]【英語版】(ブラック&ホワイト「プロモーションカード」),"Haxorus P [BW57](Black & White ""Promotional Card"")",pkmn-tcg-en-BW-P-BW57,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-BW-P-2025-12-26-045-ot.webp,,,,
745738,https://snkrdunk.com/apparels/745738,ブラックキュレム P [BW58]【英語版】(ブラック&ホワイト「プロモーションカード」),"Black Kyurem P [BW58](Black & White ""Promotional Card"")",pkmn-tcg-en-BW-P-BW58,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-BW-P-2025-12-26-046-ot.webp,,,,
745739,https://snkrdunk.com/apparels/745739,ケルディオ P [BW60]【英語版】(ブラック&ホワイト「プロモーションカード」),"Keldeo P [BW60](Black & White ""Promotional Card"")",pkmn-tcg-en-BW-P-BW60,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-BW-P-2025-12-26-047-ot.webp,,,,
745740,https://snkrdunk.com/apparels/745740,ケルディオEX P [BW61]【英語版】(ブラック&ホワイト「プロモーションカード」),"Keldeo EX P [BW61](Black & White ""Promotional Card"")",pkmn-tcg-en-BW-P-BW61,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-BW-P-2025-12-26-048-ot.webp,,,,
745741,https://snkrdunk.com/apparels/745741,ブラックキュレムEX P [BW62]【英語版】(ブラック&ホワイト「プロモーションカード」),"Black Kyurem EX P [BW62](Black & White ""Promotional Card"")",pkmn-tcg-en-BW-P-BW62,https://cdn.snkrdunk.com/upload_bg_removed/pkmn-tcg-en-BW-P-2025-12-26-049-ot.webp,,,,
