CRD_3ECB798328944A0F8A34,RAW,9849,10049,29
CRD_3ED24376E1C34EC0A25B,PSA10,51432,51426,28
CRD_3ED24376E1C34EC0A25B,PSA9,24543,24280,28
CRD_3ED24376E1C34EC0A25B,RAW,538,522,28
CRD_3ED9185116C84CE4B8E5,PSA10,164777,166669,28
CRD_3ED9185116C84CE4B8E5,PSA9,58054,50146,28
CRD_3ED9185116C84CE4B8E5,RAW,28886,24676,28
CRD_3EDE7FB426A144669E19,PSA10,58553,58286,29
CRD_3EDE7FB426A144669E19,PSA9,25360,25244,29
CRD_3EDE7FB426A144669E19,RAW,5070,4932,29
CRD_3EE3FCDAD8A84659B149,PSA10,32717,32871,29
CRD_3EE3FCDAD8A84659B149,PSA9,39936,39755,29
CRD_3EE3FCDAD8A84659B149,RAW,1767,1752,29
CRD_3EE555CE8FCD4C4CA1C9,PSA10,294973,302668,29
CRD_3EE555CE8FCD4C4CA1C9,PSA9,125807,113232,29
CRD_3EE555CE8FCD4C4CA1C9,RAW,82186,77500,29
CRD_3EF662F5F4B04A96BB1F,PSA10,52025,51773,30
CRD_3EF662F5F4B04A96BB1F,PSA9,21511,21406,30
CRD_3EF662F5F4B04A96BB1F,RAW,6131,6131,29
CRD_3F0CF7904DE24591A85C,PSA10,46094,45871,29
CRD_3F0CF7904DE24591A85C,RAW,34555,34555,29
CRD_3F1A4E09C8E142A29BCF,PSA10,110992,100183,29
CRD_3F1A4E09C8E142A29BCF,PSA9,28877,28772,29
CRD_3F1A4E09C8E142A29BCF,RAW,8881,8743,29
CRD_3F47FE910E9D4632AC13,PSA10,30444,74391,29
CRD_3F47FE910E9D4632AC13,PSA9,24883,24770,29
CRD_3F47FE910E9D4632AC13,RAW,4010,3918,29
CRD_3F605DD9C57145F4A405,PSA10,75250,74318,28
CRD_3F605DD9C57145F4A405,PSA9,28525,28256,28
CRD_3F605DD9C57145F4A405,RAW,3703,3472,28
CRD_3F61C7008F084A26A6CC,PSA10,20613,20519,29
CRD_3F61C7008F084A26A6CC,PSA9,23040,22935,29
CRD_3F61C7008F084A26A6CC,RAW,553,645,29
CRD_3F76B4D8B9814F63AA83,PSA10,368473,337332,29
CRD_3F76B4D8B9814F63AA83,PSA9,136413,142609,29
CRD_3F76B4D8B9814F63AA83,RAW,150560,150560,29
CRD_3FA487AFC9CD43388FA7,PSA10,26235,25993,26
CRD_3FA487AFC9CD43388FA7,RAW,5347,5347,30
CRD_3FA675F84C674401A71D,PSA10,30591,30457,30
CRD_3FA675F84C674401A71D,RAW,3012,3012,30
CRD_3FAA8A6B685E4661B8C6,PSA10,147395,143380,30
CRD_3FAA8A6B685E4661B8C6,PSA9,84092,83032,30
CRD_3FAA8A6B685E4661B8C6,RAW,38397,38397,30
CRD_3FAAA0E00D4E4C6A8014,PSA10,51580,51329,29
CRD_3FAAA0E00D4E4C6A8014,PSA9,27057,26833,29
CRD_3FAAA0E00D4E4C6A8014,RAW,4502,4487,29
CRD_3FDB36F0CAF24E49B6CF,PSA10,84542,66446,28
CRD_3FDB36F0CAF24E49B6CF,PSA9,31119,30867,28
CRD_3FDB36F0CAF24E49B6CF,RAW,3949,4141,28
CRD_3FED5DC18A974AFBB5BA,PSA10,53593,53088,28
CRD_3FED5DC18A974AFBB5BA,PSA9,17381,17217,28
CRD_3FED5DC18A974AFBB5BA,RAW,2720,2535,28
CRD_3FEFE9BCF9014B07A6CB,PSA10,289253,286584,26
CRD_3FEFE9BCF9014B07A6CB,PSA9,132026,112574,26
CRD_3FF1314B8C744C4087FA,PSA10,652236,694635,29
CRD_3FF1314B8C744C4087FA,PSA9,116829,156656,29
CRD_3FF1314B8C744C4087FA,RAW,145489,145274,29
CRD_4007297FF83B46EF9175,PSA10,114990,114144,29
CRD_4007297FF83B46EF9175,PSA9,20789,20636,29
CRD_4007297FF83B46EF9175,RAW,7667,7667,29
CRD_401FD6071DA84BD28DBD,PSA10,66509,56084,29
CRD_401FD6071DA84BD28DBD,PSA9,35328,35167,29
CRD_401FD6071DA84BD28DBD,RAW,7744,7744,29
CRD_40212CBAF40D49EE8938,PSA10,45203,44984,29
CRD_40212CBAF40D49EE8938,PSA9,13060,12997,29
CRD_40212CBAF40D49EE8938,RAW,415,415,29
CRD_4032908FFCFF4C66A7DA,PSA9,16901,16819,29
CRD_4032908FFCFF4C66A7DA,RAW,16133,16133,29
CRD_403D661F93B3488CA6F5,PSA10,33803,33373,29
CRD_403D661F93B3488CA6F5,PSA9,23938,23822,29
CRD_403D661F93B3488CA6F5,RAW,5777,5915,29
CRD_403F30AD7CEB4458A3BA,PSA10,184312,182611,26
CRD_403F30AD7CEB4458A3BA,PSA9,108013,107016,26
CRD_403F30AD7CEB4458A3BA,RAW,152000,,0
CRD_404917AFA01148F5B7A7,PSA10,42192,41987,29
CRD_404917AFA01148F5B7A7,PSA9,10755,10703,29
CRD_404917AFA01148F5B7A7,RAW,1951,1967,29
CRD_407679EEDAA34799BBA6,PSA10,68435,68134,30
CRD_407679EEDAA34799BBA6,PSA9,16179,16185,30
CRD_407679EEDAA34799BBA6,RAW,3857,3749,30
CRD_4078C16E4F0A46D1B247,PSA10,54396,65277,28
CRD_4078C16E4F0A46D1B247,PSA9,23925,23700,28
CRD_4078C16E4F0A46D1B247,RAW,3887,3787,28
CRD_40ACC9AF379C44558884,PSA10,2769565,2024354,26
CRD_40ACC9AF379C44558884,PSA9,357728,198362,26
CRD_40B4022498F2461CB0E9,PSA10,106507,105370,28
CRD_40B4022498F2461CB0E9,PSA9,52482,51922,28
CRD_40B4022498F2461CB0E9,RAW,7682,7682,27
CRD_40C9B79679FB427396C0,PSA10,41430,41039,28
CRD_40C9B79679FB427396C0,RAW,446,353,28
CRD_40D2B16676124F24A955,PSA10,53115,52213,28
CRD_40D2B16676124F24A955,PSA9,30794,30504,28
CRD_40D2B16676124F24A955,RAW,2428,2474,28
CRD_40D95A6077D44FA3A682,PSA10,145491,144963,29
CRD_40D95A6077D44FA3A682,PSA9,47140,42735,29
CRD_40D95A6077D44FA3A682,RAW,32097,32097,29
CRD_40E593A0BF374678B1E8,PSA10,30874,30762,29
CRD_40E593A0BF374678B1E8,RAW,399,369,29
CRD_40EA643721414CC5B8E1,PSA10,58571,58286,29
CRD_40EA643721414CC5B8E1,PSA9,16901,16819,29
CRD_40EA643721414CC5B8E1,RAW,13751,13751,29
CRD_40F6EEFDAD37407C8580,PSA10,46448,46265,29
CRD_40F6EEFDAD37407C8580,PSA9,16702,16620,29
CRD_40F6EEFDAD37407C8580,RAW,2904,3227,29
CRD_40FAAC6A04774AEEB7B2,PSA10,57545,51402,28
CRD_40FAAC6A04774AEEB7B2,PSA9,14726,14568,28
CRD_40FAAC6A04774AEEB7B2,RAW,1767,1613,28
CRD_40FBDA9D8B07812A7D95,PSA10,96124,96222,9
CRD_40FBDA9D8B07812A7D95,PSA9,37724,37763,9
CRD_40FBDA9D8B07812A7D95,RAW,14489,14489,20
CRD_410093B53305439B9BB8,PSA10,32840,32690,29
CRD_410093B53305439B9BB8,RAW,1936,1936,29
CRD_41167277B8FA42F693CA,PSA10,71907,71378,29
CRD_41167277B8FA42F693CA,PSA9,27042,26911,29
CRD_41167277B8FA42F693CA,RAW,35339,35339,29
CRD_412140A7DDD1C94BB3FC,RAW,5977,6307,22
CRD_413D5C01202A4AA1B435,PSA10,73829,73041,28
CRD_413D5C01202A4AA1B435,PSA9,18508,18310,28
CRD_413D5C01202A4AA1B435,RAW,3411,3196,28
CRD_413FD0336AAA480DAA38,PSA10,540564,536337,30
CRD_413FD0336AAA480DAA38,PSA9,128173,126206,30
CRD_413FD0336AAA480DAA38,RAW,132906,132906,30
CRD_413FE230DC42456DB302,PSA10,74673,73329,29
CRD_413FE230DC42456DB302,PSA9,15703,15641,29
CRD_413FE230DC42456DB302,RAW,799,753,29
CRD_4143730A5E3C4C31B192,PSA10,124459,131786,28
CRD_4143730A5E3C4C31B192,RAW,23016,23915,28
CRD_4145122B76D44C99ACC5,PSA10,972715,968442,30
CRD_4145122B76D44C99ACC5,PSA9,237832,236787,30
CRD_4145122B76D44C99ACC5,RAW,253519,253519,30
CRD_4156299E17D24C468D3E,PSA10,796106,789118,26
CRD_4156299E17D24C468D3E,PSA9,378531,375038,26
CRD_4156299E17D24C468D3E,RAW,422532,422532,28
CRD_4192371C8DE14719ACB9,PSA10,51687,53711,29
CRD_4192371C8DE14719ACB9,PSA9,15073,15000,29
CRD_4192371C8DE14719ACB9,RAW,4440,3964,29
CRD_4194A800DB674EB6839A,PSA10,636063,627896,28
CRD_4194A800DB674EB6839A,PSA9,123301,121984,28
CRD_4194A800DB674EB6839A,RAW,63288,63288,27
CRD_41A8630816A54FD4A1F7,PSA10,392976,389350,26
CRD_41A8630816A54FD4A1F7,PSA9,103599,102643,26
CRD_41A8630816A54FD4A1F7,RAW,285000,,0
CRD_41A99002828C474D8A58,PSA9,30730,30580,29
CRD_41A99002828C474D8A58,RAW,7390,7268,29
CRD_41BD351FBCE24334B7DD,PSA10,85728,84937,26
CRD_41BD351FBCE24334B7DD,RAW,2850,,0
CRD_41C4A6AF0C704C7CB5CF,PSA10,285562,282512,28
CRD_41C4A6AF0C704C7CB5CF,PSA9,62808,62138,28
CRD_41C4A6AF0C704C7CB5CF,RAW,3073,3073,28
CRD_41CF2D5A4A6A43DDB951,PSA10,43390,43773,29
CRD_41CF2D5A4A6A43DDB951,PSA9,20082,19984,29
CRD_41CF2D5A4A6A43DDB951,RAW,3411,3411,29
CRD_41E509EE2DEB451BB2ED,PSA10,242718,61084,30
CRD_41E509EE2DEB451BB2ED,PSA9,23047,23098,4
CRD_41E509EE2DEB451BB2ED,RAW,15349,15349,30
CRD_41F01DE4718B458FA5D5,PSA10,43605,43394,29
CRD_41F01DE4718B458FA5D5,PSA9,12154,12095,29
CRD_41F01DE4718B458FA5D5,RAW,1721,1752,29
CRD_420EDFD54C4F42DA98EE,PSA10,252367,249208,29
CRD_420EDFD54C4F42DA98EE,PSA9,67206,66879,29
CRD_420EDFD54C4F42DA98EE,RAW,46909,46140,29
CRD_421B1590AD54493AA0C1,PSA10,45891,45458,28
CRD_421B1590AD54493AA0C1,RAW,4471,4471,28
CRD_4224526A99B34DDDA194,PSA10,109397,108260,30
CRD_4224526A99B34DDDA194,PSA9,22371,22273,30
CRD_4224526A99B34DDDA194,RAW,7728,7421,30
CRD_422F8452B1C741639603,PSA10,119578,88513,29
CRD_422F8452B1C741639603,PSA9,40182,36985,29
CRD_422F8452B1C741639603,RAW,20451,20451,29
CRD_423AFEA04A844D929CFC,PSA10,54146,53883,29
CRD_423AFEA04A844D929CFC,PSA9,23032,22920,29
CRD_423AFEA04A844D929CFC,RAW,1921,2074,29
CRD_428AF8A0299041E5A922,PSA10,23040,28494,29
CRD_428AF8A0299041E5A922,RAW,999,999,29
CRD_42C692170F6E4A3EBDA6,PSA10,46893,46666,29
CRD_42C692170F6E4A3EBDA6,PSA9,12292,12232,29
CRD_42C692170F6E4A3EBDA6,RAW,3519,3457,29
CRD_42C881A081C2442292A2,PSA10,67528,67200,29
CRD_42C881A081C2442292A2,PSA9,13828,13761,29
CRD_42C881A081C2442292A2,RAW,799,860,29
CRD_42E5F5DEFC6244BEA6CF,RAW,568,553,29
CRD_43184344379E4533B6E5,PSA10,90821,86488,31
CRD_43184344379E4533B6E5,RAW,3826,3826,29
CRD_4326CC9CE8E842FB8F45,PSA10,1571424,1556925,26
CRD_4326CC9CE8E842FB8F45,PSA9,444088,439991,26
CRD_4326CC9CE8E842FB8F45,RAW,1520000,,0
CRD_433D5703B4F246C4AFF6,PSA10,250754,249768,29
CRD_433D5703B4F246C4AFF6,PSA9,18438,18365,29
CRD_433D5703B4F246C4AFF6,RAW,26934,26934,29
CRD_43490A3EE356478497CB,PSA10,46002,45779,29
CRD_43490A3EE356478497CB,PSA9,21511,21406,29
CRD_43490A3EE356478497CB,RAW,430,461,29
CRD_435238B98B534ED1A50A,PSA10,473785,,0
CRD_435238B98B534ED1A50A,PSA9,331187,,0
CRD_435238B98B534ED1A50A,RAW,115236,,0
CRD_437C97C642DD44B5B6AD,PSA10,57355,52270,29
CRD_437C97C642DD44B5B6AD,PSA9,25728,25547,29
CRD_437C97C642DD44B5B6AD,RAW,4563,4533,29
CRD_43945060F9E847A0AE3F,PSA10,3783367,2956635,28
CRD_43945060F9E847A0AE3F,PSA9,1027460,1022471,28
CRD_43945060F9E847A0AE3F,RAW,69142,69142,18
CRD_439C86F598EA473882CC,PSA10,65884,58467,29
CRD_439C86F598EA473882CC,PSA9,22187,22079,29
CRD_439C86F598EA473882CC,RAW,5132,4978,29
CRD_43A31E18194141E18BFC,PSA10,732993,628170,29
CRD_43A31E18194141E18BFC,PSA9,131430,130463,29
CRD_43A31E18194141E18BFC,RAW,153648,153648,29
CRD_43B0B8BE00C44F0FB400,PSA10,168807,199656,13
CRD_43B0B8BE00C44F0FB400,RAW,13659,15242,43
CRD_43B92747526147DBA44A,PSA10,207425,206418,29
CRD_43B92747526147DBA44A,RAW,3119,3073,29
CRD_43BC0926ACC14BDDAA6B,PSA10,640159,659972,29
CRD_43BC0926ACC14BDDAA6B,PSA9,370000,427914,29
CRD_43BC0926ACC14BDDAA6B,RAW,317944,317298,29
CRD_43CD00684F9D255492C8,RAW,1183,1198,22
CRD_43D855425B824A7DAA12,PSA10,72223,66728,29
CRD_43D855425B824A7DAA12,PSA9,24730,24640,29
CRD_43D855425B824A7DAA12,RAW,11339,10141,29
CRD_43F737D98D4646BC92BE,PSA10,83832,89616,28
CRD_43F737D98D4646BC92BE,PSA9,33110,32896,28
CRD_43F737D98D4646BC92BE,RAW,7744,7268,28
CRD_43FD147D4B73449DA411,PSA10,47662,47490,29
CRD_43FD147D4B73449DA411,PSA9,41288,41138,29
CRD_43FD147D4B73449DA411,RAW,10556,9634,29
CRD_43FDDC429EF844C5A887,PSA10,75172,60230,29
CRD_43FDDC429EF844C5A887,RAW,19283,19283,29
CRD_4401EC58464B477AA7F6,PSA10,88617,79762,29
CRD_4401EC58464B477AA7F6,PSA9,35086,34667,29
CRD_4401EC58464B477AA7F6,RAW,14412,14259,29
CRD_442D7542AFE94FA494F3,RAW,2489,2551,29
CRD_44313E703A974D358FBF,PSA10,32256,32109,29
CRD_44313E703A974D358FBF,RAW,3073,3073,29
CRD_4433E81381664E14ADED,PSA10,75049,75419,29
CRD_4433E81381664E14ADED,PSA9,29430,29071,29
CRD_4433E81381664E14ADED,RAW,8497,8988,29
CRD_446729B24008F954BB0A,PSA10,60334,60397,9
CRD_446729B24008F954BB0A,PSA9,22917,22941,9
CRD_446729B24008F954BB0A,RAW,384,384,21
CRD_44776BE951744966AC11,PSA10,66142,67202,28
CRD_44776BE951744966AC11,PSA9,19079,18875,28
CRD_44776BE951744966AC11,RAW,21956,21311,28
CRD_447A0348BBF24CB6AA73,PSA10,188363,195074,28
CRD_447A0348BBF24CB6AA73,PSA9,61882,61642,28
CRD_447A0348BBF24CB6AA73,RAW,33680,33004,28
CRD_447AD11B1C504AC4B5F7,PSA10,46326,46115,29
CRD_447AD11B1C504AC4B5F7,PSA9,12288,12349,29
CRD_447AD11B1C504AC4B5F7,RAW,5301,5224,29
CRD_448903DEA445481396DD,PSA10,71532,70645,29
CRD_448903DEA445481396DD,PSA9,29476,29342,29
CRD_448903DEA445481396DD,RAW,5209,5086,29
CRD_44A13E89FE7A4D61BDE0,PSA10,447530,443401,26
CRD_44A13E89FE7A4D61BDE0,PSA9,123461,122322,26
CRD_44A13E89FE7A4D61BDE0,RAW,190000,,0
CRD_44A1BB145FB243139F1C,PSA10,719129,715857,29
CRD_44A1BB145FB243139F1C,PSA9,460680,458584,29
CRD_44A1BB145FB243139F1C,RAW,430199,430199,29
CRD_44A4617C7F3347A2B08A,PSA10,109147,108246,28
CRD_44A4617C7F3347A2B08A,PSA9,34113,33704,28
CRD_44A4617C7F3347A2B08A,RAW,2489,2535,28
CRD_44B4AF270D834B16884F,PSA10,32266,32109,29
CRD_44B4AF270D834B16884F,PSA9,19990,19893,29
CRD_44B4AF270D834B16884F,RAW,4917,4886,29
CRD_44DEAF40BD594140A6C6,RAW,830,830,29
CRD_44E1537469C74DDBBA16,PSA10,325611,327082,30
CRD_44E1537469C74DDBBA16,PSA9,142555,141928,30
CRD_44E1537469C74DDBBA16,RAW,99871,96798,30
CRD_44F5692ABDFC4F8DA2CA,PSA10,1662287,1308825,28
CRD_44F5692ABDFC4F8DA2CA,PSA9,90545,90105,28
CRD_44F5692ABDFC4F8DA2CA,RAW,122903,58386,13
CRD_4500844A9586482C906C,PSA10,897873,897873,29
CRD_4500844A9586482C906C,PSA9,341713,337374,29
CRD_4500844A9586482C906C,RAW,231040,231040,29
CRD_4515FE8F178F464F92D2,PSA10,45511,45290,29
CRD_4515FE8F178F464F92D2,PSA9,13828,13761,29
CRD_4515FE8F178F464F92D2,RAW,1905,1890,29
CRD_4542CCF430DC4AEE91DE,PSA10,42023,41858,29
CRD_4542CCF430DC4AEE91DE,PSA9,23047,22957,29
CRD_4542CCF430DC4AEE91DE,RAW,2658,2581,29
CRD_4549B35197074BE18BA7,PSA10,48952,48988,29
CRD_4549B35197074BE18BA7,PSA9,16133,16055,29
CRD_4549B35197074BE18BA7,RAW,3457,3365,29
CRD_45708EEF14E84AD79B2A,PSA10,69847,66817,28
CRD_45708EEF14E84AD79B2A,PSA9,12611,12476,28
CRD_45708EEF14E84AD79B2A,RAW,15718,15457,28
CRD_457C08948A2D49189AA1,PSA10,46307,61952,28
CRD_457C08948A2D49189AA1,RAW,3534,3457,28
CRD_458264C893E84DF0975A,PSA10,55557,55045,26
CRD_458264C893E84DF0975A,RAW,17100,,0
CRD_4595906EF9644EC481E6,PSA10,94033,93576,29
CRD_4595906EF9644EC481E6,PSA9,38135,37950,29
CRD_4595906EF9644EC481E6,RAW,15949,15949,29
CRD_45BCEE6F7FD34E328ECD,PSA10,97628,96957,29
CRD_45BCEE6F7FD34E328ECD,PSA9,39841,38246,29
CRD_45BCEE6F7FD34E328ECD,RAW,15672,15472,29
CRD_45C9E6F60F414FF4A7C1,PSA10,2482998,2572981,30
CRD_45C9E6F60F414FF4A7C1,PSA9,271926,270266,30
CRD_45C9E6F60F414FF4A7C1,RAW,460944,460944,30
CRD_45CC8DC151BA47F9906E,PSA10,55189,54938,29
CRD_45CC8DC151BA47F9906E,RAW,584,584,29
CRD_45D3A4AB841C4BAAA951,PSA10,52179,51974,29
CRD_45D3A4AB841C4BAAA951,PSA9,10755,10713,29
CRD_45D3A4AB841C4BAAA951,RAW,6346,6545,29
CRD_45DCE5D7B81948979409,PSA10,61444,61225,17
CRD_45DCE5D7B81948979409,RAW,661,568,29
CRD_45F4859A17FA4968BCF6,PSA10,60215,60209,28
CRD_45F4859A17FA4968BCF6,PSA9,23123,22766,28
CRD_45F4859A17FA4968BCF6,RAW,630,622,28
CRD_462F20A41FFE435A999B,PSA10,23063,35384,29
CRD_462F20A41FFE435A999B,PSA9,13905,13838,29
CRD_462F20A41FFE435A999B,RAW,2320,2335,29
CRD_46355D0F57297D6AEAE6,RAW,151758,180444,22
CRD_46402F0A4DE7492785D0,PSA10,22433,22324,29
CRD_46402F0A4DE7492785D0,PSA9,29193,29322,3
CRD_46402F0A4DE7492785D0,RAW,661,630,29
CRD_4659714945CF4C9F82C5,PSA10,160054,158544,28
CRD_4659714945CF4C9F82C5,PSA9,50923,39999,28
CRD_4659714945CF4C9F82C5,RAW,19483,18622,28
CRD_465B3016FD4B41409D8C,PSA10,218587,147977,27
CRD_465B3016FD4B41409D8C,PSA9,64771,53521,27
CRD_465B3016FD4B41409D8C,RAW,12292,11401,27
CRD_46627F2A3E6F48A9BE2F,PSA10,1291273,1285004,29
CRD_46627F2A3E6F48A9BE2F,PSA9,333401,331782,29
CRD_46627F2A3E6F48A9BE2F,RAW,410563,411623,29
CRD_466576292217484F9E58,PSA10,30090,29601,29
CRD_466576292217484F9E58,PSA9,18432,18348,29
CRD_466576292217484F9E58,RAW,1859,1859,29
CRD_46675A842A144D9E84CF,PSA10,108328,107172,28
CRD_46675A842A144D9E84CF,RAW,13905,16871,27
CRD_466890A6EF99406086D6,PSA10,41731,41528,29
CRD_466890A6EF99406086D6,PSA9,12445,12385,29
CRD_466890A6EF99406086D6,RAW,1613,1567,29
CRD_46745DD4BB00424D81F5,PSA10,43867,43654,29
CRD_46745DD4BB00424D81F5,RAW,3104,3104,29
CRD_4681609374F6454994EB,PSA10,2627338,2761804,26
CRD_4681609374F6454994EB,RAW,2375000,,0
CRD_46AA4AF10EC446A2A11D,PSA10,62827,62522,29
CRD_46AA4AF10EC446A2A11D,RAW,15641,15641,29
CRD_46AF434D15734C6787E2,PSA10,52732,57590,29
CRD_46AF434D15734C6787E2,PSA9,29377,29004,29
CRD_46AF434D15734C6787E2,RAW,7421,7314,29
CRD_46C3AF403C0244BCBFF4,PSA10,42929,42721,29
CRD_46C3AF403C0244BCBFF4,PSA9,13828,13761,29
CRD_46C3AF403C0244BCBFF4,RAW,384,338,29
CRD_46EB7F96CAE54656B563,PSA10,53714,53470,29
CRD_46EB7F96CAE54656B563,PSA9,22119,22018,29
CRD_46EB7F96CAE54656B563,RAW,1752,1752,29
CRD_4705CE7F497346EB824F,PSA10,47877,47814,30
CRD_4705CE7F497346EB824F,PSA9,29869,29738,30
CRD_4705CE7F497346EB824F,RAW,9987,10033,30
CRD_477A7D547E084F6D8315,PSA10,33895,44362,30
CRD_477A7D547E084F6D8315,PSA9,27595,27461,30
CRD_477A7D547E084F6D8315,RAW,7298,7298,30
CRD_47977278A0254FA4BCA9,PSA10,85029,84616,29
CRD_47977278A0254FA4BCA9,RAW,2090,2090,29
CRD_47A0659087604D088710,PSA10,48005,47540,28
CRD_47A0659087604D088710,PSA9,24219,24074,28
CRD_47A0659087604D088710,RAW,2520,2497,28
CRD_47E80B191CA7474EB9E3,PSA10,69434,49571,29
CRD_47E80B191CA7474EB9E3,PSA9,25521,25397,29
CRD_47E80B191CA7474EB9E3,RAW,2166,2151,29
CRD_48149BF6BE82495A8F64,PSA10,67918,67277,28
CRD_48149BF6BE82495A8F64,PSA9,29621,29305,28
CRD_48149BF6BE82495A8F64,RAW,2735,2796,28
CRD_4825831A44A54D91A8C4,PSA10,92189,91741,29
CRD_4825831A44A54D91A8C4,PSA9,13828,13761,29
CRD_4825831A44A54D91A8C4,RAW,384,384,29
CRD_4828906D1AF3429BB260,PSA10,206027,206579,29
CRD_4828906D1AF3429BB260,PSA9,42053,41849,29
CRD_4828906D1AF3429BB260,RAW,76824,76824,29
CRD_4828E06D60BD439AB3E4,PSA10,29454,29454,29
CRD_4828E06D60BD439AB3E4,PSA9,17070,16987,29
CRD_4828E06D60BD439AB3E4,RAW,1675,1644,29
CRD_482D1C2F5F0041739B92,PSA10,206180,270991,30
CRD_482D1C2F5F0041739B92,PSA9,27780,27610,30
CRD_482D1C2F5F0041739B92,RAW,39933,39933,30
CRD_482EA800F7DE4871AD8A,PSA10,468150,433251,29
CRD_482EA800F7DE4871AD8A,PSA9,247051,279375,29
CRD_482EA800F7DE4871AD8A,RAW,215522,210882,29
CRD_483AB154688A4D959891,PSA10,55160,54892,29
CRD_483AB154688A4D959891,RAW,384,369,29
CRD_4859A1CEBEE02962E908,PSA10,49598,37164,9
CRD_4859A1CEBEE02962E908,PSA9,25613,25632,9
CRD_4859A1CEBEE02962E908,RAW,476,461,21
CRD_485ACB25D5DE4A248426,PSA10,46587,46375,29
CRD_485ACB25D5DE4A248426,PSA9,14592,14526,29
CRD_485ACB25D5DE4A248426,RAW,4026,3795,29
CRD_4866CB4A4EDF45CABC8E,PSA9,122903,122306,30
CRD_4866CB4A4EDF45CABC8E,RAW,54760,54760,29
CRD_4875AEF7FE12F4A51EE9,PSA10,60832,55538,9
CRD_4875AEF7FE12F4A51EE9,PSA9,18616,18543,9
CRD_4875AEF7FE12F4A51EE9,RAW,1659,1729,20
CRD_48773AA6B8EC4EF892A7,PSA10,59754,63887,29
CRD_48773AA6B8EC4EF892A7,PSA9,29946,29828,29
CRD_48773AA6B8EC4EF892A7,RAW,4778,4487,29
CRD_487CFF0EF551423B842A,PSA10,1790598,1764576,30
CRD_487CFF0EF551423B842A,PSA9,262569,261416,30
CRD_487CFF0EF551423B842A,RAW,400007,400007,30
CRD_487F923F9A884FFDBD8A,PSA10,635970,60950,43
CRD_487F923F9A884FFDBD8A,PSA9,338444,356692,13
CRD_487F923F9A884FFDBD8A,RAW,490583,476017,43
CRD_4885A59DE0CC4CA59CE0,PSA10,209958,175891,28
CRD_4885A59DE0CC4CA59CE0,PSA9,61743,61084,28
CRD_4885A59DE0CC4CA59CE0,RAW,61459,61459,27
CRD_489EB78CD21244439801,PSA10,168567,167749,29
CRD_489EB78CD21244439801,PSA9,115221,114661,19
CRD_489EB78CD21244439801,RAW,19913,19467,29
CRD_48B34F0217EF45879C43,PSA10,62857,62552,29
CRD_48B34F0217EF45879C43,RAW,553,492,29
CRD_48B3B385581F4DFEA769,PSA10,437576,433538,26
CRD_48B3B385581F4DFEA769,PSA9,84000,83691,26
CRD_48B3B385581F4DFEA769,RAW,351500,,0
CRD_48C7959DC8854C038FC9,PSA10,56387,56071,29
CRD_48C7959DC8854C038FC9,PSA9,38400,38261,29
CRD_48C7959DC8854C038FC9,RAW,1521,1429,29
CRD_48D2CD939E9C4A45872A,PSA10,43267,43057,29
CRD_48D2CD939E9C4A45872A,PSA9,14443,14373,29
CRD_48D2CD939E9C4A45872A,RAW,4502,4379,29
CRD_48DEAB90649C4E5386BB,PSA10,39890,39709,29
CRD_48DEAB90649C4E5386BB,RAW,4778,4778,29
CRD_48E53C0884D54CECB73D,PSA10,60245,61316,29
CRD_48E53C0884D54CECB73D,PSA9,20497,20397,29
CRD_48E53C0884D54CECB73D,RAW,3411,3503,29
CRD_48EDE9764E334AFE8D60,PSA10,52901,52644,29
CRD_48EDE9764E334AFE8D60,RAW,8896,8128,29
CRD_491F98C389C24B31804E,PSA10,188526,142184,29
CRD_491F98C389C24B31804E,PSA9,61382,60931,29
CRD_491F98C389C24B31804E,RAW,35216,35493,29
CRD_492147CE938648E78FA2,PSA10,47631,47444,17
CRD_492147CE938648E78FA2,PSA9,12292,12232,29
CRD_492147CE938648E78FA2,RAW,11985,11862,29
CRD_49258A0BD56C4E8CAAE1,PSA10,343128,339962,26
CRD_49258A0BD56C4E8CAAE1,PSA9,138893,137612,26
CRD_49258A0BD56C4E8CAAE1,RAW,46094,,0
CRD_4926DF1CF0484F49BC50,PSA10,164480,177472,29
CRD_4926DF1CF0484F49BC50,PSA9,80266,77575,29
CRD_4926DF1CF0484F49BC50,RAW,49121,47600,29
CRD_492B3C0921ED4DF68345,PSA10,2872311,2858365,29
CRD_492B3C0921ED4DF68345,RAW,614592,614592,19
CRD_49411B14FD8649DE8364,RAW,3949,3949,28
CRD_494E55E7C59E4B6DA4E3,PSA10,249463,247627,29
CRD_494E55E7C59E4B6DA4E3,PSA9,16394,16274,29
CRD_494E55E7C59E4B6DA4E3,RAW,10924,10924,29
CRD_4962BD93FC13EF9634B6,PSA10,2984950,3328634,10
CRD_4962BD93FC13EF9634B6,PSA9,1536480,1537035,10
CRD_4962BD93FC13EF9634B6,RAW,768240,768240,14
CRD_4984C34823564A40A15F,RAW,261,10433,28
CRD_4986313CCE1543ED8030,PSA10,29608,29464,29
CRD_4986313CCE1543ED8030,PSA9,21511,21406,29
CRD_4986313CCE1543ED8030,RAW,784,753,29
CRD_498BBDABFF4741DD92A0,PSA10,71205,69984,28
CRD_498BBDABFF4741DD92A0,PSA9,29884,29616,28
CRD_498BBDABFF4741DD92A0,RAW,953,822,28
CRD_499466BB5F6A45A9BEAE,PSA10,141758,141113,29
