apparel_id,detail_url,jp_title,en_name,product_number,image_url,set,number,rarity,used_listing_count
753260,https://snkrdunk.com/apparels/753260,"Raticate AR [M3 092/080](Expansion Pack ""Munikis / Nihil Zero"")","Raticate AR [M3 092/080](Expansion Pack ""Munikis / Nihil Zero"")",pkmn-tcg-M3-092,https://cdn.snkrdunk.com/upload_bg_removed/20260122103412-0.webp,M3,092,AR,21
753259,https://snkrdunk.com/apparels/753259,"Doublade AR [M3 091/080](Expansion Pack ""Munikis / Nihil Zero"")","Doublade AR [M3 091/080](Expansion Pack ""Munikis / Nihil Zero"")",pkmn-tcg-M3-091,https://cdn.snkrdunk.com/upload_bg_removed/20260122103442-0.webp,M3,091,AR,18
753310,https://snkrdunk.com/apparels/753310,"Drapion AR [M3 090/080](Expansion Pack ""Munikis / Nihil Zero"")","Drapion AR [M3 090/080](Expansion Pack ""Munikis / Nihil Zero"")",pkmn-tcg-M3-090,https://cdn.snkrdunk.com/upload_bg_removed/20260122103458-0.webp,M3,090,AR,13
753309,https://snkrdunk.com/apparels/753309,"Tyrunt AR [M3 089/080](Expansion Pack ""Munikis / Nihil Zero"")","Tyrunt AR [M3 089/080](Expansion Pack ""Munikis / Nihil Zero"")",pkmn-tcg-M3-089,https://cdn.snkrdunk.com/upload_bg_removed/20260122103517-0.webp,M3,089,AR,19
753308,https://snkrdunk.com/apparels/753308,"Probopass AR [M3 088/080](Expansion Pack ""Munikis / Nihil Zero"")","Probopass AR [M3 088/080](Expansion Pack ""Munikis / Nihil Zero"")",pkmn-tcg-M3-088,https://cdn.snkrdunk.com/upload_bg_removed/20260122103527-0.webp,M3,088,AR,7
752788,https://snkrdunk.com/apparels/752788,"Espurr AR [M3 087/080](Expansion Pack ""Munikis / Nihil Zero"")","Espurr AR [M3 087/080](Expansion Pack ""Munikis / Nihil Zero"")",pkmn-tcg-M3-087,https://cdn.snkrdunk.com/upload_bg_removed/20260122103536-0.webp,M3,087,AR,18
753307,https://snkrdunk.com/apparels/753307,"Aurorus AR [M3 084/080](Expansion Pack ""Munikis / Nihil Zero"")","Aurorus AR [M3 084/080](Expansion Pack ""Munikis / Nihil Zero"")",pkmn-tcg-M3-084,https://cdn.snkrdunk.com/upload_bg_removed/20260122103609-0.webp,M3,084,AR,26
752786,https://snkrdunk.com/apparels/752786,"Talonflame AR [M3 083/080](Expansion Pack ""Munikis / Nihil Zero"")","Talonflame AR [M3 083/080](Expansion Pack ""Munikis / Nihil Zero"")",pkmn-tcg-M3-083,https://cdn.snkrdunk.com/upload_bg_removed/20260122103619-0.webp,M3,083,AR,14
753257,https://snkrdunk.com/apparels/753257,"Rowlet AR [M3 082/080](Expansion Pack ""Munikis / Nihil Zero"")","Rowlet AR [M3 082/080](Expansion Pack ""Munikis / Nihil Zero"")",pkmn-tcg-M3-082,https://cdn.snkrdunk.com/upload_bg_removed/20260122103636-0.webp,M3,082,AR,35
753256,https://snkrdunk.com/apparels/753256,"Spewpa AR [M3 081/080](Expansion Pack ""Munikis / Nihil Zero"")","Spewpa AR [M3 081/080](Expansion Pack ""Munikis / Nihil Zero"")",pkmn-tcg-M3-081,https://cdn.snkrdunk.com/upload_bg_removed/20260122103647-0.webp,M3,081,AR,10
752461,https://snkrdunk.com/apparels/752461,"Rock Fighting Energy R [M3 080/080](Expansion Pack ""Munikis / Nihil Zero"")","Rock Fighting Energy R [M3 080/080](Expansion Pack ""Munikis / Nihil Zero"")",pkmn-tcg-M3-080,https://cdn.snkrdunk.com/upload_bg_removed/20260122103658-0.webp,M3,080,,9
752459,https://snkrdunk.com/apparels/752459,"Glow Grass Energy R [M3 078/080](Expansion Pack ""Munikis / Nihil Zero"")","Glow Grass Energy R [M3 078/080](Expansion Pack ""Munikis / Nihil Zero"")",pkmn-tcg-M3-078,https://cdn.snkrdunk.com/upload_bg_removed/20260122103729-0.webp,M3,078,,9
