psid,cid,name,rar,setn,col,cstat,price,app_ko,gap,td,nvjp,risk,flagk,flagwhy,score,title,url,review_status
49c326cd15d749e0b0139e514404572a,CRD_5EC5DF045E124BF1ACA2,로켓단의 크로뱃 ex,SAR,스칼렛&바이올렛 확장팩 「로켓단의 영광」,127/098,RAW,9000,29141,0.31,2026-05-22,0.11,,CLEAN,,3,(5/22 마감) 로켓단의 크로뱃 sar,https://cafe.naver.com/cardmvk/578324,
35035fb47d3b4ffe8bfbf5586be6b423,CRD_95663DF3179B490FB089,글레이시아 VSTAR,SAR,소드&실드 하이클래스팩 「VSTAR 유니버스」,217/172,RAW,9000,25589,0.35,2026-05-22,0.13,,CLEAN,,3,(5/22 마감) 글레이시아 vstar sar 싱글,https://cafe.naver.com/cardmvk/578336,
14ae560ae22842cd81e5f7051f554f0b,CRD_2A1A9C89BB3947378F7C,자마젠타 V,UR,소드&실드 확장팩 「실드」,073/060,RAW,9000,5581,1.61,2026-05-08,,,CLEAN,,3,(5/8마감) 자마젠타 V UR 싱글,https://cafe.naver.com/cardmvk/540401,
1f431bb83fb9421bb00a26c4a8d693f2,CRD_17916E8A74A842A69743,배틀 리포터,SR,XY 확장팩 제3탄 「라이징피스트」,101/096,RAW,9000,2989,3.01,2026-05-17,0.15,,CLEAN,,3,(5/17 마감) 배틀 마스터덱 리자몽,https://cafe.naver.com/cardmvk/565189,
fb077659029b41ea844bdd84a111db5e,CRD_96E3628EA11140F3A119,리자몽,CHR,소드&실드 하이클래스팩 「VMAX 클라이맥스」,187/184,RAW,9000,49426,0.18,2026-06-02,0.37,,CLEAN,,3,(6/2 마감) 리자몽 chr 싱글,https://cafe.naver.com/cardmvk/606685,
492d80e6b1294e13a009ca9e73bfe174,CRD_B270EBD54E8C47AF8BA8,주혜,SAR,소드&실드 하이클래스팩 「VSTAR 유니버스」,242/172,RAW,9000,2606,3.45,2026-05-12,0.29,,CLEAN,,3,(05/12마감)vstar 유니버스 주혜 sar 경매,https://cafe.naver.com/cardmvk/551659,
592a16b35e84436aa877e4c83c681317,CRD_8E2251855B704464BC69,야느와르몽,AR,스칼렛&바이올렛 강화 확장팩 「나이트원더러」,070/064,RAW,8000,18249,0.44,2026-06-03,0.55,,CLEAN,,3,[6/3마감] 해골몽 미라몽 야느와르몽 ar 세트 ,https://cafe.naver.com/cardmvk/607551,
f903cd1810324710b607e7421111765f,CRD_5FE253E42C974A6AB4E7,라이코 V,SAR,소드&실드 하이클래스팩 「VSTAR 유니버스」,218/172,RAW,8000,17388,0.46,2026-05-21,0.17,,CLEAN,,3,(5/21일 마감) 라이코 v sar,https://cafe.naver.com/cardmvk/575562,
85192c8fc2dc41c4bb9a4dd61d97b23e,CRD_F14BD93ACD694043B8B1,성호의 메타그로스 ex,SAR,MEGA 하이클래스팩 「MEGA 드림 ex」,245/193,RAW,8000,36182,0.22,2026-05-12,0.14,,CLEAN,,3,(5/12 마감) 조로아크 메타그로스 SAR,https://cafe.naver.com/cardmvk/551133,
6cb4b02e7dc1407e8938a58e1cdf9f39,CRD_D4672A5ECC0F45DABED3,보만다 ex,SAR,스칼렛&바이올렛 확장팩 「배틀파트너즈」,129/100,RAW,7000,22153,0.32,2026-05-19,0.11,,CLEAN,,3,(5/19 마감) 보만다 ex sar 싱글,https://cafe.naver.com/cardmvk/570690,
066dd39bf30d4e16bb8e13abebe03dbe,CRD_5D9CED91492B4E768613,잠만보,CHR,소드&실드 강화 확장팩 「다크판타스마」,077/071,RAW,7000,20454,0.34,2026-06-03,0.33,,CLEAN,,3,(6/3마감) 잠만보 chr 외 앨범용 chr 6종 경매,https://cafe.naver.com/cardmvk/608712,
d70bd52eeda44afd9c90eda5dbea619c,CRD_34BFCA1006BC49D89AF5,잉어킹&고래왕 GX,RR,썬&문 확장팩 「태그볼트」,019/095,RAW,7000,34257,0.2,2026-05-29,0.17,,CLEAN,,3,(5/29 마감) 잉어킹 & 고래왕 태그팀 RR,https://cafe.naver.com/cardmvk/596641,
7da60e32bd3f487ba770e12a5f156df8,CRD_4B54FA5828754EE1BCD7,랜드로스 EX,SR,BW 확장팩 제6탄 「프리즈볼트」,061/059,RAW,6000,14334,0.42,2026-06-14,0.26,,CLEAN,,3,[6/14 마감] BW 랜드로스 SR 경매,https://cafe.naver.com/cardmvk/634979,
60d609b93b374257a54ae85ded56ca3e,CRD_B44585853A93C37F791B552F69C70AA6,맥도날드 피카츄,PR,일본 독점 프로모,020/MP,RAW,6000,58175,0.1,2026-05-23,0.1,,CLEAN,,3,(5/23마감)당일마감 맥도날드 뜨아거,https://cafe.naver.com/cardmvk/580807,
2b5e2c6fca0a441b8929c528d6e42104,CRD_F99835774689458C8924,히스이 가디,AR,스칼렛&바이올렛 강화 확장팩 「크림슨헤이즈」,075/066,RAW,5009,16766,0.3,2026-05-12,0.24,,CLEAN,,3,(5/12마감) 히스이 가디 ar  등급용 싱글카드,https://cafe.naver.com/cardmvk/550551,
f3ec4a33e3324e79abcb2ea9288b0d2f,CRD_11DE00F8CE7D4AF1B990,메가팬텀 ex,MA,MEGA 하이클래스팩 「MEGA 드림 ex」,230/193,RAW,5000,25187,0.2,2026-06-08,0.09,,CLEAN,,3,(6/8 마감)메가팬텀 ex MA,https://cafe.naver.com/cardmvk/620878,
697226e59138467aa5431813501332e5,CRD_16CF32D4C1234DB68301,어흥염 GX,SR,썬&문 강화 확장팩 「썬&문」,053/051,RAW,5000,1420,3.52,2026-06-13,0.27,,CLEAN,,3,(6/13일 경매마감) GX 어흥염 SR 외 rr등,https://cafe.naver.com/cardmvk/632264,
dccc75ac4665459a8990368311b16681,CRD_FF670CCC91074D59B18C,쌔비냥,AR,스칼렛&바이올렛 확장팩 「화이트플레어」,134/086,RAW,4000,10193,0.39,2026-05-15,0.29,,CLEAN,,3,(5/15마감)샤이니컬렉션 쌔비냥 싱글 카드 앨범용,https://cafe.naver.com/cardmvk/559212,
ecb08cc0fc7c4c3ea03a1c92217babf5,CRD_7A000CCE7DCA4B44B198,포푸니라,CHR,썬&문 강화 확장팩 「드림리그」,051/049,RAW,4000,11577,0.35,2026-06-07,0.33,,CLEAN,,3,(6/7 마감) 썬문 드림리그 포푸니라 chr 싱글,https://cafe.naver.com/cardmvk/618481,
16dae822d9b844c09ec5160d9f06fcc5,CRD_238E85F07B63450BB517,무쇠손 ex,SAR,스칼렛&바이올렛 확장팩 「미래의 일섬」,088/066,RAW,3000,7978,0.38,2026-05-30,0.14,,CLEAN,,3,(5/30 마감) 무쇠손 ex SAR 경매,https://cafe.naver.com/cardmvk/597121,
6f64a734fe234af98d9b1994b6418ecf,CRD_B4458BD865D40B2B6AFB,타부자고 ex,SAR,스칼렛&바이올렛 하이클래스팩 「테라스탈 페스타 ex」,220/187,RAW,3000,18458,0.16,2026-05-29,0.19,,CLEAN,,3,(5/29마감) 타부자고 sar,https://cafe.naver.com/cardmvk/596521,
7f5952139f5d463cb79110b1638e2d43,CRD_56AD26AE94C842519BA8,보만다 GX,SR,썬&문 강화 확장팩 「챔피언로드」,072/066,RAW,3000,1197,2.51,2026-05-04,0.2,,CLEAN,,3,[5/4 마감]붐볼 & 보만다 gx sr,https://cafe.naver.com/cardmvk/529593,
e09ee598a08f4a47bfcef350858fb0d0,CRD_F992B99929D74209A136,레어코일,S,썬&문 하이클래스팩 「GX 울트라샤이니」,188/150,RAW,3000,8796,0.34,2026-05-11,0.34,,CLEAN,,3,(5/11 마감) 원피스카드 오타마 레어 페레 [천원 경매],https://cafe.naver.com/cardmvk/548815,
944dc01fe51840fd82614e4a26235d59,CRD_C656819F71EC44B19DD9,로켓단의 파이어 ex,SR,스칼렛&바이올렛 확장팩 「로켓단의 영광」,112/098,RAW,2000,4071,0.49,2026-06-07,0.18,,CLEAN,,3,(6/7 마감) 로켓단의 파이어 SR 2장 & 로켓단의 크로뱃 SR 싱글 카드,https://cafe.naver.com/cardmvk/618040,
0502a3103aad497482ebc32bc9408b70,CRD_B8B69E5A34C042F2928346295A367A70,메가리자몽X ex,MUR,MEGA 확장팩 「인페르노X」,116/080,RAW,610000,461459,1.32,2026-05-20,0.64,,REVIEW,,2,(5/20 마감) CCG10 메가리자몽X MUR,https://cafe.naver.com/cardmvk/573020,
2b046e767fae4b33a2812f3b3f074992,CRD_3430850B62B446C68A45A9CFE3741141,메가지가르데 EX,MUR,MEGA 확장팩 「니힐제로」,117/080,RAW,175000,133659,1.31,2026-06-05,0.63,,REVIEW,,2,(6/5마감) 메가지가르데 MUR  ccg10,https://cafe.naver.com/cardmvk/612948,
16ff448cd7304ec59149f2e7c9b85bee,CRD_023DB72F38FC4C87B95B,님피아 ex,SAR,스칼렛&바이올렛 하이클래스팩 「테라스탈 페스타 ex」,212/187,RAW,171000,176308,0.97,2026-05-24,0.71,,REVIEW,,2,(5/24 마감) 테라스탈 님피아 sar ccg 블랙라벨,https://cafe.naver.com/cardmvk/583385,
f53149a3545b4fbaa8f3b49635e09ac7,CRD_AA19A54D13CC49198C77,오리진 디아루가 VSTAR,UR,소드&실드 하이클래스팩 「VSTAR 유니버스」,260/172,RAW,102000,68769,1.48,2026-05-13,0.67,,REVIEW,,2,(05/13 마감) 아르세우스 / 오리진 디아루가 vstar UR 싱글,https://cafe.naver.com/cardmvk/553544,
d700cd081542434485f467ecccf6c601,CRD_9C2FBC6E628A43679527,명희의 격려,SAR,MEGA 확장팩 「니힐제로」,115/080,RAW,91000,73392,1.24,2026-05-02,0.62,,REVIEW,,2,(5/2마감) 명희의 격려 sar 싱글 2장,https://cafe.naver.com/cardmvk/524081,
2c3e4f7ea40f4a5698cab8c2f0e53532,CRD_B44585853A93C37F791B552F69C70AA6,맥도날드 피카츄,PR,일본 독점 프로모,020/MP,RAW,55000,58175,0.95,2026-05-08,0.95,,REVIEW,,2,(5/8 마감)맥도날드 피카츄 싱글,https://cafe.naver.com/cardmvk/539519,
5588ce18ebed4b0793f281f5e2ac3f2a,CRD_280E5479B51D442889C9,춤추새 ex,SAR,MEGA 확장팩 「인페르노X」,111/080,RAW,40000,19602,2.04,2026-06-06,0.91,,REVIEW,,2,(6/7 마감) 신지칸다 춤추새 sar,https://cafe.naver.com/cardmvk/614436,
8bb30ae11c1f455ebd761419ecaacf96,CRD_D97F8DEBE01544ABAA7E,코라이돈 ex,SAR,포켓몬 카드 게임 스칼렛&바이올렛 확장팩 「스칼렛 ex」,103/078,RAW,40000,19230,2.08,2026-06-07,0.76,,REVIEW,,2,(6/7일 마감) 코라이돈 미라이돈 테라파고스 sar 세트,https://cafe.naver.com/cardmvk/617514,
eca8e46aa267416986078c0778467e08,CRD_5D478653E46E4634B4E2,우리,SR,소드&실드 하이클래스팩 「VMAX 클라이맥스」,273/184,RAW,37000,9137,4.05,2026-05-21,0.92,,REVIEW,,2,(5/21 마감) 한판 우리 SR 싱글카드 VMAX 클라이맥스 브맥클 s8b,https://cafe.naver.com/cardmvk/574052,
b0be23b0462045d38c4b1446bd044025,CRD_8DA52922128149E3B77A,빛나,SAR,MEGA 확장팩 「인페르노X」,115/080,RAW,35000,20185,1.73,2026-06-05,0.93,,REVIEW,,2,(6/5)마감 빛나 sar ccg10,https://cafe.naver.com/cardmvk/613074,
96a9dc2e61f3435ab4b2d16cfc160929,CRD_89F870261BCE4E9C87D5,릴리에의 결심,SAR,MEGA 확장팩 「메가브레이브」,090/063,RAW,35000,82176,0.43,2026-05-12,0.14,,REVIEW,,2,릴리에의 결심 sar 싱글 경매 (5/12),https://cafe.naver.com/cardmvk/551539,
0bac951a781146d1a4b165964e6616e6,CRD_4926DF1CF0484F49BC50,메가리자몽X ex,SR,MEGA 확장팩 「인페르노X」,094/080,RAW,33000,9788,3.37,2026-05-03,0.7,,REVIEW,,2,(5/3 마감) cp6 20주년 메가리자몽 싱글카드 XY sr,https://cafe.naver.com/cardmvk/526310,
e98412d83002406da218d40447fd1ace,CRD_4926DF1CF0484F49BC50,메가리자몽X ex,SR,MEGA 확장팩 「인페르노X」,094/080,RAW,30000,9788,3.06,2026-06-11,0.63,,REVIEW,,2,[6/11일 마감] 인페르노X 메가리자몽 sr 3장,https://cafe.naver.com/cardmvk/627068,
dd5939ad046046f583ecd66a8d80394c,CRD_5D478653E46E4634B4E2,우리,SR,소드&실드 하이클래스팩 「VMAX 클라이맥스」,273/184,RAW,28000,9137,3.06,2026-06-13,0.7,,REVIEW,,2,(6/13 마감) 우리 SR,https://cafe.naver.com/cardmvk/632322,
7bff8c358c8c4c8bab24fad473f24aee,CRD_5CA455DEF57B449E9681,아이리스의 투지,SAR,MEGA 하이클래스팩 「MEGA 드림 ex」,248/193,RAW,26000,12315,2.11,2026-05-14,0.76,,REVIEW,,2,(5/14 마감) m2a 아이리스의 투지 SAR 경매,https://cafe.naver.com/cardmvk/554913,
ff4b30f3929c41df9932e604079f54d2,CRD_E32A25B9BB914CFB8D62,카시오페아,SAR,스칼렛&바이올렛 강화 확장팩 「나이트원더러」,091/064,RAW,20000,12148,1.65,2026-05-24,0.61,,REVIEW,,2,(5/25마감) 카시오페아 sar ccg10,https://cafe.naver.com/cardmvk/583998,
1b0f7f1133744e2a8f0105711056c24e,CRD_B44585853A93C37F791B552F69C70AA6,맥도날드 피카츄,PR,일본 독점 프로모,020/MP,RAW,18000,58175,0.31,2026-06-06,0.31,,REVIEW,,2,원피스 맥도날드 프로모,https://cafe.naver.com/cardmvk/615999,
d2d65768f41444a493d9b66250dc04bc,CRD_B078B8FB2EB6415A85B6,어니부기,AR,스칼렛&바이올렛 강화 확장팩 「포켓몬 카드 151」,171/165,RAW,18000,38904,0.46,2026-06-02,0.67,,REVIEW,,2,(06/02마감) 천원경매 리자드 꼬부기 어니부기 ar 3종,https://cafe.naver.com/cardmvk/605832,
fe923971b4d0450bb90f0640de35bbc4,CRD_E9C70192F06741F59CA4,보미카의 연주,SAR,MEGA 확장팩 「닌자스피너」,119/083,RAW,17000,8207,2.07,2026-05-10,0.75,,REVIEW,,2,5월10일 마감) 보미카의 연주 sar,https://cafe.naver.com/cardmvk/546015,
20773da2964148639a30b8de135e53c3,CRD_D5E768346B67472EBC09,유채의 활기,SAR,소드&실드 하이클래스팩 「VSTAR 유니버스」,240/172,RAW,17000,9493,1.79,2026-05-11,0.66,,REVIEW,,2,(5/11 마감) 유니버스 유채의 활기 SAR 싱글,https://cafe.naver.com/cardmvk/548492,
fac3a8989cab47439ecee5c1fa13c1d7,CRD_08BB039F0F51499BA059,찬란한 리자몽,K,소드&실드 강화 확장팩 「Pokémon GO」,011/071,RAW,16000,9499,1.68,2026-06-12,0.63,,REVIEW,,2,(6/12마감) 찬란한 리자몽 거북왕 9종 싱글,https://cafe.naver.com/cardmvk/629928,
17e404ceebb04f448f2a709a27ddfc14,CRD_1F45F12DC0264E98B4E1,메가눈여아 ex,SAR,MEGA 하이클래스팩 「MEGA 드림 ex」,233/193,RAW,14000,31233,0.45,2026-05-13,0.31,,REVIEW,,2,25주년 잡카드 + 메가눈여아 sar,https://cafe.naver.com/cardmvk/554188,
8eae9a0ecb6a4f0584d5be88d038411b,CRD_7D71C6E50BC848FDB19A,버프론 ex,SAR,스칼렛&바이올렛 확장팩 「화이트플레어」,172/086,RAW,13000,6826,1.9,2026-06-07,0.71,,REVIEW,,2,(6/7 마감) 화이트플레어 엘풍 버프론 sar,https://cafe.naver.com/cardmvk/617179,
1c1fb286942f4d6e80f5643db36cd9b3,CRD_2348A7F2758F419FAB09,히스이 조로아크 VSTAR,UR,소드&실드 강화 확장팩 「다크판타스마」,097/071,RAW,12000,7412,1.62,2026-06-09,0.73,,REVIEW,,2,(6/10 마감) 히스이 조로아크 UR ,https://cafe.naver.com/cardmvk/623708,
adc65212a15c4e568e780cacfcd73b21,CRD_D7B9B3BCB4264919B5BC,투희,SR,스칼렛&바이올렛 확장팩 「화이트플레어」,166/086,RAW,11000,4407,2.5,2026-04-30,0.92,,REVIEW,,2,(04/30 마감) 투희 sr 싱글,https://cafe.naver.com/cardmvk/519018,
5510160fbae84a929485f5a65e3f7ca4,CRD_B44585853A93C37F791B552F69C70AA6,맥도날드 피카츄,PR,일본 독점 프로모,020/MP,RAW,10000,58175,0.17,2026-05-11,0.17,,REVIEW,,2,(5/11) 당일경매 맥도날드 프로모 냐오하 ,https://cafe.naver.com/cardmvk/548619,
0ae30c74804e4287926ab587ad01e72c,CRD_CCC2D6D574104829BBDF,N의 제크로무,AR,MEGA 하이클래스팩 「MEGA 드림 ex」,210/193,RAW,10000,3937,2.54,2026-05-30,0.96,,REVIEW,,2,(05.30 마감) N의 제크로무 / N의 레시라무 AR,https://cafe.naver.com/cardmvk/599035,
861cc3d8a65149388b34e6912e639cc0,CRD_2332E667E081490D836A,메가앱솔 ex,SAR,MEGA 확장팩 「메가브레이브」,089/063,RAW,9000,24325,0.37,2026-05-12,0.19,,REVIEW,,2,메가앱솔 sar 싱글 경매 (5/12),https://cafe.naver.com/cardmvk/551559,
550a86bce88946fd9f4e026645494a8a,CRD_D7B9B3BCB4264919B5BC,투희,SR,스칼렛&바이올렛 확장팩 「화이트플레어」,166/086,RAW,9000,4407,2.04,2026-05-11,0.75,,REVIEW,,2,(5월 11일 마감) 투희 sr,https://cafe.naver.com/cardmvk/548743,
77f176b0156544aa8926307e8f6a41e7,CRD_F420852AE6A24B65BF0C,킬리아,AR,포켓몬 카드 게임 스칼렛&바이올렛 확장팩 「스칼렛 ex」,084/078,RAW,8000,27344,0.29,2026-05-06,0.31,,REVIEW,,2,(5/6) 스칼렛 EX 킬리아 AR 싱글,https://cafe.naver.com/cardmvk/534919,
f5dc01574c124a7bb599e68509031331,CRD_CCC2D6D574104829BBDF,N의 제크로무,AR,MEGA 하이클래스팩 「MEGA 드림 ex」,210/193,RAW,8000,3937,2.03,2026-05-17,0.77,,REVIEW,,2,(5/17마감)메가드림 제크로무 ar,https://cafe.naver.com/cardmvk/564914,
c2c5775ffdda47c19fb42183d5f5101d,CRD_CCC2D6D574104829BBDF,N의 제크로무,AR,MEGA 하이클래스팩 「MEGA 드림 ex」,210/193,RAW,7000,3937,1.78,2026-05-26,0.67,,REVIEW,,2,(5/26 마감) N의 제크로무 ar,https://cafe.naver.com/cardmvk/587399,
09d36457117c474c9f60244dc38c97f3,CRD_ECFFCF9519AB47AC8F10,파비코리,CHR,소드&실드 강화 확장팩 「백열의 아르카나」,074/068,RAW,7000,15067,0.46,2026-05-06,0.45,,REVIEW,,2,[5월 6일] s11a 파비코리 CHR,https://cafe.naver.com/cardmvk/534888,
3f91b78217ad45d387965fe9999ab1d6,CRD_5148B33EFB2449B1B0BA,파라솔 아가씨,SR,스칼렛&바이올렛 강화 확장팩 「레이징서프」,084/062,RAW,6000,3246,1.85,2026-05-17,0.68,,REVIEW,,2,(5/17 마감) 파라솔 아가씨 & 오르티가 SR 세트 경매,https://cafe.naver.com/cardmvk/562762,
506017152abd4161bcd6668020599439,CRD_29545D8447D54F8F9E57,게노세크트 EX플라스마단,SR,BW 확장팩 제9탄 「메갈로캐논」,078/076,RAW,6000,44099,0.14,2026-05-19,0.1,,REVIEW,,2,(5/19) 플라스마단 게노세크트 프로모,https://cafe.naver.com/cardmvk/569998,
2cb59ef918f14de4b8500af9f4b7cf8a,CRD_1573232461C14F27B212,세류,SR,스칼렛&바이올렛 강화 확장팩 「크림슨헤이즈」,086/066,RAW,6000,3123,1.92,2026-05-25,0.71,,REVIEW,,2,(5/25마감) 세류 sr,https://cafe.naver.com/cardmvk/586432,
f7dc23454fc04b4c8d3f387c6afadf09,CRD_E3C661DEECDE4AF6AB74,심향의 칠색조 ex,SR,스칼렛&바이올렛 강화 확장팩 「열풍의 아레나」,077/063,RAW,5000,2478,2.02,2026-06-07,0.75,,REVIEW,,2,(6/7 마감) 심향의 칠색조 SR & 심향의 모험 SR 싱글카드,https://cafe.naver.com/cardmvk/618010,
653490ea306143b9a635dbfa55d6e86c,CRD_B35BCAFB2F9E4FE5BE34,데덴네,CHR,소드&실드 하이클래스팩 「VMAX 클라이맥스」,200/184,RAW,5000,10818,0.46,2026-05-27,0.44,,REVIEW,,2,데덴네 CHR,https://cafe.naver.com/cardmvk/591911,
41ee22065d6e406c88189147f4fc9431,CRD_E9A8685418094D9BB850,야적 세 자매,SR,소드&실드 강화 확장팩 「다크판타스마」,085/071,RAW,5000,2240,2.23,2026-05-11,0.61,,REVIEW,,2,(5/11 마감) 야적 세 자매 sr 싱글,https://cafe.naver.com/cardmvk/548893,
9fdd8827cff54ee8bdb05719556bffc8,CRD_08208815CA6B42DFB7C7,단풍,SR,포켓몬 카드 게임 스칼렛&바이올렛 확장팩 「바이올렛 ex」,097/078,RAW,3000,1239,2.42,2026-06-09,0.9,,REVIEW,,2,(6/9 마감) 단풍 sr 싱글,https://cafe.naver.com/cardmvk/623606,
8f76a1d917594d7fa9f930672ebbb719,CRD_0DE14A2FC85947DF989A,팔데아의 동료들,SR,스칼렛&바이올렛 하이클래스팩 「테라스탈 페스타 ex」,198/187,RAW,3000,855,3.51,2026-06-07,0.75,,REVIEW,,2,(6/7 마감) 팔데아의 동료들 SR 싱글,https://cafe.naver.com/cardmvk/618374,
aa81cc68483e49ce84c4c164fbdefbc9,CRD_9B7BDD57CE984638AD11,다크라이 VSTAR,SAR,소드&실드 하이클래스팩 「VSTAR 유니버스」,228/172,RAW,49000,34107,1.44,2026-06-02,0.52,,CLEAN,,1,(6/2마감)VSTAR유니버스 수록 다크라이 SAR RBG9,https://cafe.naver.com/cardmvk/606307,
1ece4615d43044279e66361a014b9c11,CRD_CBD74C6D3997478C92A5,릴리에의 삐삐 ex,SAR,스칼렛&바이올렛 확장팩 「배틀파트너즈」,126/100,RAW,48000,70040,0.69,2026-06-09,0.25,,CLEAN,,1,(6/10 마감) 한글판 릴리에의 삐삐 SAR,https://cafe.naver.com/cardmvk/623647,
5d59de0f801a4eb291595f8cf2e260dd,CRD_0400517F2E89441EAC81,거북왕 ex,SAR,스칼렛&바이올렛 강화 확장팩 「포켓몬 카드 151」,202/165,RAW,47000,83787,0.56,2026-06-14,0.21,,CLEAN,,1,(6월14일 마감) 151 거북왕 sar 싱글카드 경매,https://cafe.naver.com/cardmvk/633950,
4dac6e2a4b3c4326b845202768d6e083,CRD_89F870261BCE4E9C87D5,릴리에의 결심,SAR,MEGA 확장팩 「메가브레이브」,090/063,RAW,45000,82176,0.55,2026-04-30,0.19,,CLEAN,,1,(4/30 마감) 릴리에의 결심 SAR 싱글 ,https://cafe.naver.com/cardmvk/518897,
57cb139b5b014216b2d6ea4d2a01fd68,CRD_9C2FBC6E628A43679527,명희의 격려,SAR,MEGA 확장팩 「니힐제로」,115/080,RAW,44000,73392,0.6,2026-04-28,0.3,,CLEAN,,1,[4/28 마감] 명희의 격려 SAR 한판,https://cafe.naver.com/cardmvk/514454,
7d6ee790e7854a32949ed7bcba575ba6,CRD_AA19A54D13CC49198C77,오리진 디아루가 VSTAR,UR,소드&실드 하이클래스팩 「VSTAR 유니버스」,260/172,RAW,41000,68769,0.6,2026-06-07,0.27,,CLEAN,,1,(6/7 마감) vstar 오리진 디아루가 ur,https://cafe.naver.com/cardmvk/618287,
aaa73e8543a6407f82e5eef18d0324ec,CRD_EFCB23BB10864CE3BB7F,레시라무 ex,SAR,스칼렛&바이올렛 확장팩 「화이트플레어」,168/086,RAW,40000,78848,0.51,2026-06-02,0.19,,CLEAN,,1,(06/02마감) 레시라무 sar sv11w,https://cafe.naver.com/cardmvk/605847,
965e21a9979544578f66ab4dd19887cd,CRD_053F45EBABE44DD09C9B,잉어킹,AR,포켓몬 카드 게임 스칼렛&바이올렛 강화 확장팩 「트리플렛비트」,080/073,RAW,38000,45190,0.84,2026-05-01,0.14,,CLEAN,,1,(5월 1일 당일마감) 신지칸다 잉어킹 ar 경매,https://cafe.naver.com/cardmvk/521879,
ce8f78bf645c4a5885317be04ee09667,CRD_695A1C7D2A614268A739,리자몽 VSTAR,HR,소드&실드 확장팩 「스타버스」,118/100,RAW,38000,32613,1.17,2026-05-12,0.5,,CLEAN,,1,(5/12 마감) 리자몽 GX HR 무지개 카드 경매,https://cafe.naver.com/cardmvk/549163,
dd5db49774b142c5a61a409d9f5bb96c,CRD_695A1C7D2A614268A739,리자몽 VSTAR,HR,소드&실드 확장팩 「스타버스」,118/100,RAW,37000,32613,1.13,2026-05-27,0.49,,CLEAN,,1,(5/27마감)리자몽 GX HR,https://cafe.naver.com/cardmvk/591797,
d8279421ae6f415fa5709b70280e71bc,CRD_053F45EBABE44DD09C9B,잉어킹,AR,포켓몬 카드 게임 스칼렛&바이올렛 강화 확장팩 「트리플렛비트」,080/073,RAW,36000,45190,0.8,2026-05-26,0.14,,CLEAN,,1,(5/28마감) 신지칸다 잉어킹 ar ,https://cafe.naver.com/cardmvk/589665,
e9d6c57b0bf54923bdb9f648e33f8d74,CRD_157F33DF43A34D268793,두빅굴,AR,스칼렛&바이올렛 확장팩 「블랙볼트」,109/086,RAW,36000,30487,1.18,2026-05-13,0.34,,CLEAN,,1,(5/13 마감) 신지칸다 두빅굴 Ar 싱글 경매,https://cafe.naver.com/cardmvk/553948,
9dc9071a04e5461d890e590f2e946903,CRD_053F45EBABE44DD09C9B,잉어킹,AR,포켓몬 카드 게임 스칼렛&바이올렛 강화 확장팩 「트리플렛비트」,080/073,RAW,35000,45190,0.77,2026-06-02,0.13,,CLEAN,,1,(6/2마감)신지칸다 잉어킹 ar 151파이리 포함 ar5장,https://cafe.naver.com/cardmvk/606432,
99e56994b3a64236bae376a0342d2630,CRD_B28E6145CF994B09905F,로켓단의 파이어 ex,SAR,스칼렛&바이올렛 확장팩 「로켓단의 영광」,124/098,RAW,32000,48360,0.66,2026-06-07,0.24,,CLEAN,,1,(6월7일마감)로켓단의 파이어 sar 싱글카드,https://cafe.naver.com/cardmvk/618181,
997219ea84924a2f82fa4002d590dca9,CRD_F0387563D342474298CC,샤미드 ex,SAR,스칼렛&바이올렛 하이클래스팩 「테라스탈 페스타 ex」,205/187,RAW,30000,33430,0.9,2026-06-03,0.27,,CLEAN,,1,(6/3일마감) 테라스탈페스타 샤미드 SAR 싱글 경매,https://cafe.naver.com/cardmvk/609051,
72f0940a77e349749cc40ac53aa7b9db,CRD_B44585853A93C37F791B552F69C70AA6,맥도날드 피카츄,PR,일본 독점 프로모,020/MP,RAW,30000,58175,0.52,2026-05-15,0.52,,CLEAN,,1,(5/16마감)25주년 맥도날드 프로모 Totodile,https://cafe.naver.com/cardmvk/559726,
c4a56ec0b634497a8dbf729c6993c767,CRD_1F266213F3D04671AEAA,썬더 ex,SAR,스칼렛&바이올렛 강화 확장팩 「포켓몬 카드 151」,204/165,RAW,30000,57307,0.52,2026-04-30,0.19,,CLEAN,,1,(4/30 마감) 썬더 SAR 등급용 [천원 경매],https://cafe.naver.com/cardmvk/518801,
90dc9920c9234dce8837571726fec322,CRD_B28E6145CF994B09905F,로켓단의 파이어 ex,SAR,스칼렛&바이올렛 확장팩 「로켓단의 영광」,124/098,RAW,28000,48360,0.58,2026-05-24,0.21,,CLEAN,,1,(05/24마감)로켓단의 파이어 SAR 천원경매,https://cafe.naver.com/cardmvk/583924,
1a34fabc413f47f1b711f3acbebc40f4,CRD_BBC2E062E3384B639FA8,후딘 ex,SAR,스칼렛&바이올렛 강화 확장팩 「포켓몬 카드 151」,203/165,RAW,28000,32910,0.85,2026-05-19,0.31,,CLEAN,,1,(5/19 당일마감) 포켓몬 카드 151 후딘 ex SAR 싱글,https://cafe.naver.com/cardmvk/570485,
