psid,cid,name,rar,setn,col,cstat,price,app_ko,gap,td,nvjp,risk,flagk,flagwhy,score,title,url,review_status
9072d32b2dd1453b9fc7e6d2c49bfb00,CRD_80762657E1724F278624,아세로라의 예감,SR,소드&실드 하이클래스팩 「VMAX 클라이맥스」,269/184,RAW,10000,11148,0.9,2026-05-01,0.24,,REVIEW,,0,,,SOURCE_EVIDENCE_MISSING
08630ae20d04447f9d85501a79b89c65,CRD_123A0C58771F4B76BBFE,아강의 비장의카드,SR,XY 확장팩 제5탄 「타이달스톰」,077/070,RAW,10000,14240,0.7,2026-04-16,,LADDER_BLIND,REVIEW,,3,,,NEEDS_MANUAL_SOURCE
ec76912a602546fdadeef5bc98200d7b,CRD_14EB3BE3034D40278311,쥬피썬더,CHR,소드&실드 하이클래스팩 「VMAX 클라이맥스」,193/184,GRADED,10000,19870,0.5,2026-04-20,0.48,,DIRTY,graded,2,,,NEEDS_MANUAL_SOURCE
338431708db64a6d8f263b0d323eff26,CRD_5D857A6DB3B4475CAD61,팽도리,AR,MEGA 확장팩 「인페르노X」,085/080,RAW,10000,8892,1.12,2026-05-09,0.85,,REVIEW,,0,,,SOURCE_EVIDENCE_MISSING
c6b93aac18bb4eec80f79c9c1cf7ac72,CRD_67DCCA6B98564C55A6CD,파라블레이즈 ex,SAR,스칼렛&바이올렛 하이클래스팩 「테라스탈 페스타 ex」,203/187,RAW,10000,34425,0.29,2026-05-05,0.3,,REVIEW,,2,,,NEEDS_MANUAL_SOURCE
ddb06561b191421880269ecb751b99ed,CRD_AF3164F375854354B2F4,케르디오 ex,SAR,스칼렛&바이올렛 확장팩 「화이트플레어」,169/086,RAW,10000,26517,0.38,2026-05-04,0.23,,REVIEW,,2,,,NEEDS_MANUAL_SOURCE
f3f47b58752a4afca7dead120a33c9b5,CRD_916F9928C49D4260B334,라이치,SM-P,금단의 빛 발매 기념 이벤트,082/SM-P,RAW,10000,11102,0.9,2026-04-25,,,REVIEW,,0,,,SOURCE_EVIDENCE_MISSING
b2b5a5721ce343409856ee4bd9df2932,CRD_AC3606B6DD67461CB745,잠만보,AR,스칼렛&바이올렛 강화 확장팩 「포켓몬 카드 151」,181/165,RAW,10000,9147,1.09,2026-05-12,0.4,,REVIEW,,0,,,SOURCE_EVIDENCE_MISSING
476193d54ffe42cab6df14fd47307286,CRD_68DB6AC7C4BB4ACD92ED,N의 레시라무,AR,스칼렛&바이올렛 확장팩 「배틀파트너즈」,109/100,RAW,10000,11251,0.89,2026-05-07,0.47,,REVIEW,,0,,,SOURCE_EVIDENCE_MISSING
fbdd0da7e4764ad3a03f947fb9f46df0,CRD_4926DF1CF0484F49BC50,메가리자몽X ex,SR,MEGA 확장팩 「인페르노X」,094/080,RAW,10000,9788,1.02,2026-05-08,0.21,,REVIEW,,0,,,SOURCE_EVIDENCE_MISSING
a76361e820a949d2b873985d6d9a0033,CRD_D629521D90F54884A73E,유카리,SAR,MEGA 확장팩 「니힐제로」,116/080,RAW,10000,11434,0.87,2026-04-23,0.42,,REVIEW,,0,,,SOURCE_EVIDENCE_MISSING
a1b38bbc10e240c8a5bd8a9c12132361,CRD_54E3A91B69264976B1D1,메타몽,AR,소드&실드 하이클래스팩 「VSTAR 유니버스」,197/172,RAW,10000,11343,0.88,2026-05-03,0.62,,REVIEW,,0,,,SOURCE_EVIDENCE_MISSING
5d29f87b5b764ac3ae501bd0b3d8a271,CRD_14EB3BE3034D40278311,쥬피썬더,CHR,소드&실드 하이클래스팩 「VMAX 클라이맥스」,193/184,RAW,10000,19870,0.5,2026-04-29,0.48,,REVIEW,,2,,,NEEDS_MANUAL_SOURCE
11a8ac60e87f4715b77d3fc7f3fde52f,CRD_50757DF212C2435ABE50,동미러,AR,스칼렛&바이올렛 확장팩 「와일드포스」,074/071,RAW,10000,3980,2.51,2026-04-18,2.87,,DIRTY,koGtJp,2,,,NEEDS_MANUAL_SOURCE
4687a14ecef44b859817544377f56715,CRD_18D57DF71D81408584B5,포켓몬센터 직원,SR,XY 확장팩 제2탄 「와일드 블레이즈」,085/080,RAW,10000,8719,1.15,2026-04-22,0.08,,REVIEW,,0,,,SOURCE_EVIDENCE_MISSING
05f33648b8054990a2a0c5125db0eedc,CRD_B44585853A93C37F791B552F69C70AA6,맥도날드 피카츄,PR,일본 독점 프로모,020/MP,RAW,10000,58175,0.17,2026-05-11,0.17,,REVIEW,,2,,,NEEDS_MANUAL_SOURCE
44767f89eac540349c3146e826cc4421,CRD_422F8452B1C741639603,위대한엄니 ex,SAR,포켓몬 카드 게임 스칼렛&바이올렛 확장팩 「스칼렛 ex」,102/078,RAW,10000,7410,1.35,2026-04-19,0.5,,REVIEW,,0,,,SOURCE_EVIDENCE_MISSING
48ad94c9601d4b1e9c7599208069e500,CRD_8176FFAF907244338749,모부기,AR,소드&실드 하이클래스팩 「VSTAR 유니버스」,206/172,RAW,10000,11138,0.9,2026-05-04,0.33,,REVIEW,,0,,,SOURCE_EVIDENCE_MISSING
c06ab8b58b9540df95e0a16b73d20b8f,CRD_3C1390FC1DF04130BF02,민화의 초대,SR,스칼렛&바이올렛 강화 확장팩 「포켓몬 카드 151」,197/165,RAW,10000,5910,1.69,2026-04-18,0.63,,REVIEW,,2,,,NEEDS_MANUAL_SOURCE
cfd2205cb6e54d71be5a91fdbaa08dbf,CRD_68DB6AC7C4BB4ACD92ED,N의 레시라무,AR,스칼렛&바이올렛 확장팩 「배틀파트너즈」,109/100,RAW,10000,11251,0.89,2026-05-04,0.47,,REVIEW,,0,,,SOURCE_EVIDENCE_MISSING
a69a11ef51804d43b773737e6de61086,CRD_2371B40007C64AC0B36E,모야모의 찌리배리 ex,UR,스칼렛&바이올렛 확장팩 「배틀파트너즈」,130/100,GRADED,10000,8658,1.16,2026-04-26,0.52,,DIRTY,graded,0,,,SOURCE_EVIDENCE_MISSING
8793e3a803414b3fbe7f93b3c55d4172,CRD_A20F94DEEB5245129C85,포곰곰,AR,MEGA 확장팩 「메가심포니아」,075/063,GRADED,10000,2121,4.71,2026-05-10,1.73,,DIRTY,graded|koGtJp,2,,,NEEDS_MANUAL_SOURCE
6517b6cf3c5c49098eaa1068258ff150,CRD_B270EBD54E8C47AF8BA8,주혜,SAR,소드&실드 하이클래스팩 「VSTAR 유니버스」,242/172,RAW,9000,2606,3.45,2026-05-12,0.29,,REVIEW,,2,,,NEEDS_MANUAL_SOURCE
46165abbcabd41b5b4a84d3eeb8c1fd8,CRD_0C103A2D31494C7580E2,오리진 펄기아 VSTAR,HR,소드&실드 확장팩 「스페이스 저글러」,081/067,RAW,9000,12341,0.73,2026-04-19,0.31,,REVIEW,,0,,,SOURCE_EVIDENCE_MISSING
962ea9cf545847c5971007311423ed71,CRD_B6F05ABED7AE47BAAD56,카밀레의 반짝임 [서포트/퓨전],SR,소드&실드 하이클래스팩 「VSTAR 유니버스」,249/172,RAW,9000,17943,0.5,2026-05-11,0.35,JP_SUSPECT,REVIEW,,5,,,NEEDS_MANUAL_SOURCE
2992f33fe973408c90a3873ef3ea9d02,CRD_2A791989EEEC43F481BB,메가지가르데 ex,SAR,MEGA 확장팩 「니힐제로」,113/080,RAW,9000,15429,0.58,2026-05-11,0.18,,REVIEW,,0,,,SOURCE_EVIDENCE_MISSING
6a92c94d315745eaaf5d29dee5636a61,CRD_2332E667E081490D836A,메가앱솔 ex,SAR,MEGA 확장팩 「메가브레이브」,089/063,RAW,9000,24325,0.37,2026-05-12,0.19,,REVIEW,,2,,,NEEDS_MANUAL_SOURCE
874fd58fa2a64281bc19d30f37812b7a,CRD_D7B9B3BCB4264919B5BC,투희,SR,스칼렛&바이올렛 확장팩 「화이트플레어」,166/086,RAW,9000,4407,2.04,2026-05-11,0.75,,REVIEW,,2,,,NEEDS_MANUAL_SOURCE
80d86b85c6f14593bc123a59687cb6c9,CRD_F992B99929D74209A136,레어코일,S,썬&문 하이클래스팩 「GX 울트라샤이니」,188/150,RAW,9000,8796,1.02,2026-05-04,1.02,,DIRTY,koGtJp,0,,,SOURCE_EVIDENCE_MISSING
ac6f3fd05de84fdab31b5de2bf73dafa,CRD_BEB146883AF3442F81D9,베베놈,S,썬&문 하이클래스팩 「GX 울트라샤이니」,179/150,RAW,9000,3999,2.25,2026-05-05,0.85,,REVIEW,,2,,,NEEDS_MANUAL_SOURCE
c986eb0b50cd47f080f371ff26aaec21,CRD_0FF5866665394D78AEEA,가디안,CHR,소드&실드 강화 확장팩 「백열의 아르카나」,072/068,GRADED,9000,11008,0.82,2026-04-26,0.8,,DIRTY,graded,0,,,SOURCE_EVIDENCE_MISSING
cc66cad1a97b404db9445fd7ca7a524c,CRD_68DB6AC7C4BB4ACD92ED,N의 레시라무,AR,스칼렛&바이올렛 확장팩 「배틀파트너즈」,109/100,RAW,9000,11251,0.8,2026-04-22,0.42,,REVIEW,,0,,,SOURCE_EVIDENCE_MISSING
2735acad25cd4ae183b079fafdc57189,CRD_2A1A9C89BB3947378F7C,자마젠타 V,UR,소드&실드 확장팩 「실드」,073/060,RAW,9000,5581,1.61,2026-05-08,,,REVIEW,,2,,,NEEDS_MANUAL_SOURCE
b891412de18b4c9b8fae4af560054cb0,CRD_24D79E9DD4E24DDFB538,뮤츠,AR,스칼렛&바이올렛 강화 확장팩 「포켓몬 카드 151」,183/165,RAW,9000,14028,0.64,2026-05-07,0.24,,REVIEW,,0,,,SOURCE_EVIDENCE_MISSING
7802648420d140fb931850a8f183c37e,CRD_F992B99929D74209A136,레어코일,S,썬&문 하이클래스팩 「GX 울트라샤이니」,188/150,RAW,8000,8796,0.91,2026-05-03,0.9,,REVIEW,,0,,,SOURCE_EVIDENCE_MISSING
a6e0bfcd6bfd400bb8f31250ac3dc0fb,CRD_F14BD93ACD694043B8B1,성호의 메타그로스 ex,SAR,MEGA 하이클래스팩 「MEGA 드림 ex」,245/193,RAW,8000,36182,0.22,2026-05-12,0.14,,REVIEW,,2,,,NEEDS_MANUAL_SOURCE
ffe8afd0f80a45e0a9eaf10a4ecb1f0d,CRD_F420852AE6A24B65BF0C,킬리아,AR,포켓몬 카드 게임 스칼렛&바이올렛 확장팩 「스칼렛 ex」,084/078,RAW,8000,27344,0.29,2026-05-06,0.31,,REVIEW,,2,,,NEEDS_MANUAL_SOURCE
fb4fd9670e82413fb8abedd6e88b58ef,CRD_24141283AF4D42638547,볼가이,SR,소드&실드 하이클래스팩 「샤이니스타 V」,195/190,RAW,8000,1715,4.66,2026-05-05,1.31,,DIRTY,koGtJp,2,,,NEEDS_MANUAL_SOURCE
1069cd764af64e12ba3fa7ba95fa7dbf,CRD_9E959C4AF6BA480FA670,마기아나 EX,SR,XY BREAK 확장팩 제11탄 「냉혹한 반역자」,055/054,RAW,8000,1878,4.26,2026-05-02,,LADDER_BLIND,REVIEW,,5,,,NEEDS_MANUAL_SOURCE
0abf6bb030ab443187b3362e9948f5e0,CRD_8C3914BBF6F44AEA9A9F,칠색조 GX,SSR,썬&문 하이클래스팩 「GX 울트라샤이니」,210/150,RAW,8000,16992,0.47,2026-05-10,0.18,JP_SUSPECT,REVIEW,,5,,,NEEDS_MANUAL_SOURCE
943ca95dd5d14504a23786e1f01aa995,CRD_5D857A6DB3B4475CAD61,팽도리,AR,MEGA 확장팩 「인페르노X」,085/080,RAW,8000,8892,0.9,2026-04-30,0.68,,REVIEW,,0,,,SOURCE_EVIDENCE_MISSING
2f2094a559364ef6b10b3c8b087a7436,CRD_4926DF1CF0484F49BC50,메가리자몽X ex,SR,MEGA 확장팩 「인페르노X」,094/080,RAW,8000,9788,0.82,2026-04-28,0.17,,REVIEW,,0,,,SOURCE_EVIDENCE_MISSING
4b6721362bed40dc8c0cfa4bae8bf5fd,CRD_24D79E9DD4E24DDFB538,뮤츠,AR,스칼렛&바이올렛 강화 확장팩 「포켓몬 카드 151」,183/165,RAW,7000,14028,0.5,2026-04-22,0.19,,REVIEW,,2,,,NEEDS_MANUAL_SOURCE
da78c864784f41e3aacffeca0319b457,CRD_08BB039F0F51499BA059,찬란한 리자몽,K,소드&실드 강화 확장팩 「Pokémon GO」,011/071,RAW,7000,9499,0.74,2026-05-05,0.28,,REVIEW,,0,,,SOURCE_EVIDENCE_MISSING
69aca65a828d44608c6f2b708086e500,CRD_B7768191A68445AA8817,기모노드레스,SR,소드&실드 강화 확장팩 「백열의 아르카나」,081/068,RAW,7000,6586,1.06,2026-05-07,0.25,JP_SUSPECT,REVIEW,,3,,,NEEDS_MANUAL_SOURCE
08d01b4c13c24ad3af6257f49c5191d4,CRD_DF32332FA0B44D189C38,라티아스 [퓨전],AR,소드&실드 하이클래스팩 「VSTAR 유니버스」,195/172,RAW,7000,5753,1.22,2026-04-30,0.45,,REVIEW,,0,,,SOURCE_EVIDENCE_MISSING
a2b01f74a1734c9caf75255b26ff5bc2,CRD_70A1CFED68464E399860,루가루암 GX,SSR,썬&문 하이클래스팩 「GX 울트라샤이니」,227/150,RAW,7000,14179,0.49,2026-04-16,0.19,,REVIEW,,2,,,NEEDS_MANUAL_SOURCE
068d08e42b1f498897f78534abedb142,CRD_275591C4CE6A45D2A1B4,메가이어롭 ex,SAR,MEGA 확장팩 「인페르노X」,114/080,RAW,7000,6369,1.1,2026-05-03,0.41,,REVIEW,,0,,,SOURCE_EVIDENCE_MISSING
d6ee30836639488491b0b93975953d35,CRD_D0EC868873694B81B52F,시트론의 재치,SAR,스칼렛&바이올렛 확장팩 「초전브레이커」,135/106,RAW,7000,3636,1.93,2026-04-22,0.69,,REVIEW,,2,,,NEEDS_MANUAL_SOURCE
be8d781cad9a408da1863ab135ca3015,CRD_68DB6AC7C4BB4ACD92ED,N의 레시라무,AR,스칼렛&바이올렛 확장팩 「배틀파트너즈」,109/100,RAW,7000,11251,0.62,2026-05-01,0.33,,REVIEW,,0,,,SOURCE_EVIDENCE_MISSING
606ee0d9857b4e40b162d16b9d7b32d7,CRD_ECFFCF9519AB47AC8F10,파비코리,CHR,소드&실드 강화 확장팩 「백열의 아르카나」,074/068,RAW,7000,15067,0.46,2026-05-06,0.45,,REVIEW,,2,,,NEEDS_MANUAL_SOURCE
1b6b9d87f0ee4c6a84ab597d184db969,CRD_A0D58142340C4202B5FD,미모사,SR,포켓몬 카드 게임 스칼렛&바이올렛 확장팩 「바이올렛 ex」,098/078,RAW,7000,4817,1.45,2026-05-07,0.35,JP_SUSPECT,REVIEW,,3,,,NEEDS_MANUAL_SOURCE
7ec5a5e6fe874267ab2487b099fe6c59,CRD_CA5B1279C7ED42C78594,라프라스 VMAX,SSR,소드&실드 하이클래스팩 「샤이니스타 V」,312/190,RAW,6000,3833,1.57,2026-04-15,0.59,JP_SUSPECT,REVIEW,,5,,,NEEDS_MANUAL_SOURCE
08aaffbe922f4c0fa5f6b2e81df2f339,CRD_E9ED6DA4BDD449AB99F2,나옹 ex,SR,MEGA 확장팩 「니힐제로」,100/080,RAW,6000,6633,0.9,2026-04-17,0.33,,REVIEW,,0,,,SOURCE_EVIDENCE_MISSING
0d47dd832cc34ab5a41ceb0aceca5811,CRD_275591C4CE6A45D2A1B4,메가이어롭 ex,SAR,MEGA 확장팩 「인페르노X」,114/080,RAW,6000,6369,0.94,2026-04-19,0.35,,REVIEW,,0,,,SOURCE_EVIDENCE_MISSING
c9d86a8184084940904ad7c5d3b0de47,CRD_F7EF825777564C459F21,몰드류 ex,SAR,스칼렛&바이올렛 확장팩 「블랙볼트」,171/086,RAW,6000,6703,0.9,2026-04-26,0.33,,REVIEW,,0,,,SOURCE_EVIDENCE_MISSING
88376b4ac8e4430cb35b1f28b3d876b7,CRD_B6F05ABED7AE47BAAD56,카밀레의 반짝임 [서포트/퓨전],SR,소드&실드 하이클래스팩 「VSTAR 유니버스」,249/172,RAW,6000,17943,0.33,2026-04-21,0.23,JP_SUSPECT,REVIEW,,5,,,NEEDS_MANUAL_SOURCE
d57a2c245cd14699b9c4719be4bf0338,CRD_8176FFAF907244338749,모부기,AR,소드&실드 하이클래스팩 「VSTAR 유니버스」,206/172,RAW,6000,11138,0.54,2026-04-21,0.2,,REVIEW,,0,,,SOURCE_EVIDENCE_MISSING
839e0ef22bb44159bc2e2ab80bd44ca7,CRD_F99835774689458C8924,히스이 가디,AR,스칼렛&바이올렛 강화 확장팩 「크림슨헤이즈」,075/066,RAW,5009,16766,0.3,2026-05-12,0.24,,REVIEW,,2,,,NEEDS_MANUAL_SOURCE
1e0c12d6938a4b40a62c648001ea7ef7,CRD_07B17A05B9584311B888,카시오페아,SR,스칼렛&바이올렛 강화 확장팩 「나이트원더러」,085/064,RAW,5000,1402,3.57,2026-05-10,1.3,,DIRTY,koGtJp,2,,,NEEDS_MANUAL_SOURCE
777618179a2d4a0ebe6c3aa6a6fe2434,CRD_A2809ACDAA524CC6B457,야청,HR,소드&실드 확장팩 「앙천의 볼트태클」,118/100,RAW,5000,6565,0.76,2026-04-28,0.08,JP_SUSPECT,REVIEW,,3,,,NEEDS_MANUAL_SOURCE
770e3576fd584c41906e072c006f287b,CRD_8BC4CFF5D3984089B81D,메가자리 ex,SAR,스칼렛&바이올렛 강화 확장팩 「열풍의 아레나」,085/063,RAW,5000,8596,0.58,2026-04-21,0.21,,REVIEW,,0,,,SOURCE_EVIDENCE_MISSING
b19e516803034f4ca647ce060aeb145f,CRD_E9A8685418094D9BB850,야적 세 자매,SR,소드&실드 강화 확장팩 「다크판타스마」,085/071,RAW,5000,2240,2.23,2026-05-11,0.61,,REVIEW,,2,,,NEEDS_MANUAL_SOURCE
2ca76e885b384c4290d1405c2e30e41e,CRD_08BB039F0F51499BA059,찬란한 리자몽,K,소드&실드 강화 확장팩 「Pokémon GO」,011/071,RAW,5000,9499,0.53,2026-04-25,0.2,,REVIEW,,0,,,SOURCE_EVIDENCE_MISSING
d7b9b99fe4d64fdbbc4544b439941ee5,CRD_88A52D327991404F8340,그루샤,SR,스칼렛&바이올렛 확장팩 「스노해저드」,090/071,RAW,5000,2994,1.67,2026-04-25,0.61,,REVIEW,,2,,,NEEDS_MANUAL_SOURCE
b7f6747e3cfd4a60ba420a459ef6c795,CRD_123A0C58771F4B76BBFE,아강의 비장의카드,SR,XY 확장팩 제5탄 「타이달스톰」,077/070,RAW,4000,14240,0.28,2026-04-22,,LADDER_BLIND,REVIEW,,5,,,NEEDS_MANUAL_SOURCE
626c1e8ab5944bef9a4ac5a8a4f586d2,CRD_123A0C58771F4B76BBFE,아강의 비장의카드,SR,XY 확장팩 제5탄 「타이달스톰」,077/070,RAW,4000,14240,0.28,2026-05-09,,LADDER_BLIND,REVIEW,,5,,,NEEDS_MANUAL_SOURCE
4fd67037be374db7844738d901506a1e,CRD_0FC31AECDE1C40D58A1B,사나,HR,소드 & 실드 확장팩 「창공스트림」,084/067,RAW,4000,2748,1.46,2026-05-06,0.13,LADDER_BLIND,REVIEW,,3,,,NEEDS_MANUAL_SOURCE
d7721137752b412eb2b9dc2c6b676dd9,CRD_B478B609372F4829A9FD,피아나의 결의,SR,소드 & 실드 확장팩 「창공스트림」,079/067,RAW,4000,7747,0.52,2026-05-08,0.1,,REVIEW,,0,,,SOURCE_EVIDENCE_MISSING
1d02c93ec2d34fe7bc00e650eb1064cf,CRD_D4CFC33A07144C65A793,멜탄,AR,스칼렛&바이올렛 확장팩 「사이버저지」,081/071,RAW,3000,3038,0.99,2026-04-29,0.96,,REVIEW,,0,,,SOURCE_EVIDENCE_MISSING
3b245622afd54cc79cac97dd407b9134,CRD_49B864154D884E16A393,MC의 호응유도,SR,스칼렛&바이올렛 강화 확장팩 「열풍의 아레나」,082/063,RAW,3000,1716,1.75,2026-04-18,0.65,,REVIEW,,2,,,NEEDS_MANUAL_SOURCE
302221d30cb54789bcd13f5f634e07aa,CRD_0DE14A2FC85947DF989A,팔데아의 동료들,SR,스칼렛&바이올렛 하이클래스팩 「테라스탈 페스타 ex」,198/187,RAW,3000,855,3.51,2026-04-21,0.75,,REVIEW,,2,,,NEEDS_MANUAL_SOURCE
16e8a13469d04fda918bb049f4b58311,CRD_56AD26AE94C842519BA8,보만다 GX,SR,썬&문 강화 확장팩 「챔피언로드」,072/066,RAW,3000,1197,2.51,2026-05-04,0.2,,REVIEW,,2,,,NEEDS_MANUAL_SOURCE
4173f97bb5b04dadb29887810b409127,CRD_F992B99929D74209A136,레어코일,S,썬&문 하이클래스팩 「GX 울트라샤이니」,188/150,RAW,3000,8796,0.34,2026-05-11,0.34,,REVIEW,,2,,,NEEDS_MANUAL_SOURCE
ca55014bf3864181bd86c823a6823090,CRD_AA0DD2AA1FBC4EEFABF7,자크로,HR,소드&실드 확장팩 「스페이스 저글러」,084/067,RAW,2000,3177,0.63,2026-05-08,0.27,,REVIEW,,0,,,SOURCE_EVIDENCE_MISSING
0da805f7660546cc9e9a9f70d560b54c,CRD_F992B99929D74209A136,레어코일,S,썬&문 하이클래스팩 「GX 울트라샤이니」,188/150,RAW,2000,8796,0.23,2026-04-16,0.23,,REVIEW,,2,,,NEEDS_MANUAL_SOURCE
